customer_id,province,customer_segment,consent_status,orders_h1,revenue_h1_zar,distinct_categories,recency_days,purchase_propensity_score,purchase_propensity_band,churn_risk_score,recommended_audience
CUST-009302,Western Cape,Returning,granted,1,203.87,1,161,0.0791,Low propensity,0.6990,Suppress from paid media
CUST-009303,Western Cape,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7398,Suppress from paid media
CUST-009304,Eastern Cape,New,unknown,1,264.20,1,154,0.1075,Low propensity,0.6957,Suppress from paid media
CUST-009305,Gauteng,New,granted,3,552.48,3,39,0.4973,High propensity,0.1925,Customer Match + Email
CUST-009306,Mpumalanga,New,granted,1,352.94,1,41,0.2371,Medium propensity,0.4504,Email nurture
CUST-009307,Western Cape,Returning,granted,1,286.34,1,90,0.2357,Medium propensity,0.5198,Email nurture
CUST-009308,Western Cape,New,granted,1,621.56,2,116,0.2540,Medium propensity,0.5194,Email nurture
CUST-009309,Western Cape,New,granted,2,1022.64,2,8,0.4173,Medium propensity,0.1686,Email nurture
CUST-009310,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7762,Suppress from paid media
CUST-009311,Western Cape,New,granted,2,1746.40,4,176,0.3705,Medium propensity,0.4035,Email nurture
CUST-009312,Western Cape,New,granted,1,147.81,1,175,0.1207,Low propensity,0.6124,Suppress from paid media
CUST-009313,Western Cape,Returning,granted,1,290.97,1,75,0.2252,Medium propensity,0.5804,Email nurture
CUST-009314,Free State,Lapsed Reactivated,granted,2,338.14,2,91,0.3291,Medium propensity,0.4559,Email nurture
CUST-009315,Gauteng,New,granted,1,264.93,1,145,0.2229,Medium propensity,0.5754,Email nurture
CUST-009316,Western Cape,New,unknown,2,592.40,3,2,0.4117,Medium propensity,0.1000,Email nurture
CUST-009317,Gauteng,New,granted,3,1280.51,3,30,0.5246,High propensity,0.1262,Customer Match + Email
CUST-009318,Eastern Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7637,Suppress from paid media
CUST-009319,Western Cape,New,granted,2,426.74,2,67,0.3200,Medium propensity,0.4455,Email nurture
CUST-009320,Western Cape,New,granted,1,217.39,1,180,0.0937,Low propensity,0.7023,Suppress from paid media
CUST-009321,Free State,Returning,denied,2,1619.87,2,34,0.3581,Medium propensity,0.3089,Email nurture
CUST-009322,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7256,Suppress from paid media
CUST-009323,KwaZulu-Natal,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7809,Suppress from paid media
CUST-009324,Gauteng,New,granted,2,548.58,2,20,0.4858,High propensity,0.0777,Customer Match + Email
CUST-009325,Eastern Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7857,Suppress from paid media
CUST-009326,Western Cape,Returning,granted,2,1329.72,2,51,0.3981,Medium propensity,0.3545,Email nurture
CUST-009327,KwaZulu-Natal,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7460,Suppress from paid media
CUST-009328,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7366,Suppress from paid media
CUST-009329,Eastern Cape,New,granted,1,341.52,1,116,0.1436,Low propensity,0.6406,Suppress from paid media
CUST-009330,Eastern Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7415,Suppress from paid media
CUST-009331,Free State,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7605,Suppress from paid media
CUST-009332,Western Cape,Returning,granted,2,623.24,2,80,0.3287,Medium propensity,0.4331,Email nurture
CUST-009333,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7977,Suppress from paid media
CUST-009334,Gauteng,Returning,granted,1,846.12,2,167,0.2453,Medium propensity,0.5024,Email nurture
CUST-009335,Gauteng,New,granted,2,494.33,3,15,0.4595,High propensity,0.1396,Customer Match + Email
CUST-009336,Western Cape,New,denied,1,226.38,1,161,0.0100,Low propensity,0.7444,Suppress from paid media
CUST-009337,Western Cape,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7484,Suppress from paid media
CUST-009338,Western Cape,Returning,granted,1,668.24,2,115,0.2886,Medium propensity,0.5085,Email nurture
CUST-009339,Gauteng,Lapsed Reactivated,denied,1,726.16,1,170,0.1789,Low propensity,0.5709,Suppress from paid media
CUST-009340,Gauteng,New,granted,4,1635.27,4,135,0.4364,High propensity,0.3245,Customer Match + Email
CUST-009341,Northern Cape,Returning,denied,3,1791.23,3,60,0.3643,Medium propensity,0.3843,Email nurture
CUST-009342,KwaZulu-Natal,Returning,granted,2,685.33,3,14,0.4936,High propensity,0.0633,Customer Match + Email
CUST-009343,Mpumalanga,New,granted,1,127.72,1,34,0.2339,Medium propensity,0.3900,Email nurture
CUST-009344,Gauteng,New,unknown,1,1101.67,1,47,0.2534,Medium propensity,0.4306,Email nurture
CUST-009345,Gauteng,New,granted,1,228.93,1,147,0.1502,Low propensity,0.6285,Suppress from paid media
CUST-009346,Eastern Cape,New,granted,1,559.52,1,81,0.1680,Low propensity,0.5941,Suppress from paid media
CUST-009347,Western Cape,Lapsed Reactivated,denied,2,1113.68,2,119,0.1936,Low propensity,0.5785,Suppress from paid media
CUST-009348,KwaZulu-Natal,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7380,Suppress from paid media
CUST-009349,Western Cape,Lapsed Reactivated,denied,0,0.00,0,181,0.0100,Low propensity,0.7727,Suppress from paid media
CUST-009350,Gauteng,New,denied,1,800.99,2,47,0.2046,Low propensity,0.4957,Suppress from paid media
CUST-009351,KwaZulu-Natal,New,granted,2,1347.16,2,163,0.3135,Medium propensity,0.4389,Email nurture
CUST-009352,KwaZulu-Natal,New,granted,4,1318.22,4,13,0.6051,High propensity,0.0100,Customer Match + Email
CUST-009353,KwaZulu-Natal,New,granted,1,265.77,1,119,0.1666,Low propensity,0.5909,Suppress from paid media
CUST-009354,Limpopo,Returning,granted,1,354.82,1,74,0.1874,Low propensity,0.5884,Suppress from paid media
CUST-009355,Western Cape,Returning,granted,1,252.34,1,91,0.1184,Low propensity,0.6296,Suppress from paid media
CUST-009356,Gauteng,VIP,granted,3,1455.25,4,45,0.4896,High propensity,0.2309,Customer Match + Email
CUST-009357,Northern Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7379,Suppress from paid media
CUST-009358,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7577,Suppress from paid media
CUST-009359,Gauteng,New,granted,1,237.18,1,5,0.2937,Medium propensity,0.2155,Email nurture
CUST-009360,KwaZulu-Natal,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7276,Suppress from paid media
CUST-009361,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7958,Suppress from paid media
CUST-009362,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7495,Suppress from paid media
CUST-009363,Western Cape,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7371,Suppress from paid media
CUST-009364,KwaZulu-Natal,Lapsed Reactivated,granted,2,923.86,3,31,0.4361,High propensity,0.1739,Customer Match + Email
CUST-009365,KwaZulu-Natal,Returning,granted,1,699.54,1,48,0.2963,Medium propensity,0.4457,Email nurture
CUST-009366,KwaZulu-Natal,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7968,Suppress from paid media
CUST-009367,Western Cape,Returning,granted,1,136.85,1,152,0.1114,Low propensity,0.6370,Suppress from paid media
CUST-009368,Gauteng,Returning,denied,0,0.00,0,181,0.0100,Low propensity,0.7462,Suppress from paid media
CUST-009369,Gauteng,New,granted,5,1838.16,6,14,0.6729,High propensity,0.0100,Customer Match + Email
CUST-009370,Western Cape,New,granted,1,192.33,1,17,0.2492,Medium propensity,0.3755,Email nurture
CUST-009371,Western Cape,New,granted,1,303.44,1,133,0.1768,Low propensity,0.5890,Suppress from paid media
CUST-009372,Western Cape,New,denied,3,1093.14,3,100,0.2833,Medium propensity,0.4861,Email nurture
CUST-009373,Western Cape,New,granted,1,209.64,1,32,0.2081,Low propensity,0.4479,Suppress from paid media
CUST-009374,Western Cape,New,granted,4,1368.59,3,60,0.5145,High propensity,0.2640,Customer Match + Email
CUST-009375,Eastern Cape,Returning,granted,2,938.88,2,115,0.3150,Medium propensity,0.4334,Email nurture
CUST-009376,Western Cape,New,granted,1,208.12,1,164,0.1253,Low propensity,0.6079,Suppress from paid media
CUST-009377,Western Cape,New,denied,1,347.96,1,50,0.1379,Low propensity,0.5960,Suppress from paid media
CUST-009378,Western Cape,New,granted,2,701.24,2,115,0.2961,Medium propensity,0.4750,Email nurture
CUST-009379,Gauteng,New,granted,1,238.54,1,97,0.0980,Low propensity,0.7120,Suppress from paid media
CUST-009380,Free State,Returning,granted,4,1549.92,6,84,0.5153,High propensity,0.2586,Customer Match + Email
CUST-009381,Gauteng,VIP,granted,1,179.36,1,78,0.0819,Low propensity,0.6733,Suppress from paid media
CUST-009382,Free State,New,granted,2,840.09,2,2,0.5353,High propensity,0.0134,Customer Match + Email
CUST-009383,Gauteng,New,granted,1,465.27,2,62,0.2618,Medium propensity,0.5136,Email nurture
CUST-009384,Western Cape,New,granted,3,607.04,3,48,0.4684,High propensity,0.2693,Customer Match + Email
CUST-009385,Western Cape,New,denied,1,1321.83,1,42,0.2559,Medium propensity,0.4220,Email nurture
CUST-009386,North West,Returning,granted,2,493.55,3,139,0.3155,Medium propensity,0.4262,Email nurture
CUST-009387,Western Cape,New,granted,1,246.25,1,124,0.0945,Low propensity,0.6358,Suppress from paid media
CUST-009388,Western Cape,Lapsed Reactivated,granted,1,457.16,1,32,0.3064,Medium propensity,0.3856,Email nurture
CUST-009389,Gauteng,Returning,granted,1,223.09,1,76,0.1145,Low propensity,0.6698,Suppress from paid media
CUST-009390,Western Cape,New,granted,2,510.16,2,123,0.3115,Medium propensity,0.4859,Email nurture
CUST-009391,Free State,New,denied,2,890.36,2,86,0.1871,Low propensity,0.5439,Suppress from paid media
CUST-009392,Western Cape,New,granted,1,197.72,1,27,0.3155,Medium propensity,0.3017,Email nurture
CUST-009393,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7788,Suppress from paid media
CUST-009394,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7358,Suppress from paid media
CUST-009395,Eastern Cape,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7903,Suppress from paid media
CUST-009396,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7831,Suppress from paid media
CUST-009397,Western Cape,Returning,granted,1,276.54,1,165,0.1893,Low propensity,0.5431,Suppress from paid media
CUST-009398,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7890,Suppress from paid media
CUST-009399,Eastern Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7555,Suppress from paid media
CUST-009400,Western Cape,New,granted,1,1337.39,2,123,0.2443,Medium propensity,0.5050,Email nurture
CUST-009401,North West,Lapsed Reactivated,unknown,1,630.30,3,127,0.2060,Low propensity,0.5329,Suppress from paid media
CUST-009402,KwaZulu-Natal,Returning,granted,1,500.95,1,47,0.3140,Medium propensity,0.4315,Email nurture
CUST-009403,Western Cape,Returning,granted,1,441.93,1,159,0.2109,Low propensity,0.5553,Suppress from paid media
CUST-009404,KwaZulu-Natal,New,granted,1,261.21,1,135,0.1734,Low propensity,0.6002,Suppress from paid media
CUST-009405,Western Cape,Returning,granted,1,485.86,2,44,0.3664,Medium propensity,0.3588,Email nurture
CUST-009406,KwaZulu-Natal,New,denied,3,1030.42,3,47,0.3531,Medium propensity,0.3690,Email nurture
CUST-009407,Eastern Cape,New,granted,1,304.18,1,84,0.1561,Low propensity,0.6122,Suppress from paid media
CUST-009408,Western Cape,Returning,granted,1,526.41,2,137,0.2585,Medium propensity,0.5121,Email nurture
CUST-009409,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7485,Suppress from paid media
CUST-009410,Gauteng,New,granted,4,2016.91,4,47,0.5287,High propensity,0.1886,Customer Match + Email
CUST-009411,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7568,Suppress from paid media
CUST-009412,Eastern Cape,Returning,unknown,1,384.44,1,53,0.1479,Low propensity,0.5707,Suppress from paid media
CUST-009413,Western Cape,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7629,Suppress from paid media
CUST-009414,Mpumalanga,Returning,granted,2,691.74,3,19,0.4840,High propensity,0.1228,Customer Match + Email
CUST-009415,Western Cape,New,unknown,3,1298.49,4,12,0.4957,High propensity,0.1034,Customer Match + Email
CUST-009416,Western Cape,Returning,denied,1,234.36,1,96,0.0710,Low propensity,0.6615,Suppress from paid media
CUST-009417,Western Cape,New,denied,1,371.38,1,163,0.0911,Low propensity,0.7180,Suppress from paid media
CUST-009418,Western Cape,New,granted,1,294.52,1,103,0.2209,Medium propensity,0.5729,Email nurture
CUST-009419,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7618,Suppress from paid media
CUST-009420,Gauteng,Returning,granted,1,285.23,1,45,0.2849,Medium propensity,0.3933,Email nurture
CUST-009421,Western Cape,Returning,denied,2,864.76,3,12,0.4066,Medium propensity,0.1791,Email nurture
CUST-009422,Western Cape,Returning,unknown,0,0.00,0,181,0.0100,Low propensity,0.7273,Suppress from paid media
CUST-009423,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7554,Suppress from paid media
CUST-009424,Gauteng,New,granted,1,555.43,1,131,0.1584,Low propensity,0.5815,Suppress from paid media
CUST-009425,Eastern Cape,New,denied,1,171.08,1,17,0.1839,Low propensity,0.3772,Suppress from paid media
CUST-009426,North West,New,granted,2,1615.36,2,38,0.4232,High propensity,0.2916,Customer Match + Email
CUST-009427,KwaZulu-Natal,New,granted,1,538.10,1,39,0.3116,Medium propensity,0.3980,Email nurture
CUST-009428,Northern Cape,New,granted,1,244.33,1,130,0.1506,Low propensity,0.5930,Suppress from paid media
CUST-009429,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7240,Suppress from paid media
CUST-009430,Western Cape,New,granted,3,1028.52,3,0,0.5413,High propensity,0.0100,Customer Match + Email
CUST-009431,Gauteng,New,granted,2,1334.98,4,5,0.5589,High propensity,0.0100,Customer Match + Email
CUST-009432,Western Cape,New,granted,2,2347.73,2,55,0.3676,Medium propensity,0.3652,Email nurture
CUST-009433,Limpopo,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7364,Suppress from paid media
CUST-009434,Mpumalanga,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7485,Suppress from paid media
CUST-009435,North West,New,granted,2,420.40,2,108,0.2757,Medium propensity,0.5084,Email nurture
CUST-009436,KwaZulu-Natal,VIP,granted,1,460.82,1,55,0.3237,Medium propensity,0.4407,Email nurture
CUST-009437,Mpumalanga,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7599,Suppress from paid media
CUST-009438,Western Cape,VIP,unknown,0,0.00,0,181,0.0100,Low propensity,0.7926,Suppress from paid media
CUST-009439,Free State,New,granted,1,173.76,1,164,0.1172,Low propensity,0.6778,Suppress from paid media
CUST-009440,Gauteng,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7217,Suppress from paid media
CUST-009441,KwaZulu-Natal,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7951,Suppress from paid media
CUST-009442,Western Cape,New,granted,2,436.25,2,3,0.4965,High propensity,0.0686,Customer Match + Email
CUST-009443,Free State,VIP,granted,1,258.24,1,118,0.1338,Low propensity,0.6319,Suppress from paid media
CUST-009444,Limpopo,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7732,Suppress from paid media
CUST-009445,Western Cape,Lapsed Reactivated,granted,3,1141.38,3,75,0.3744,Medium propensity,0.3682,Email nurture
CUST-009446,KwaZulu-Natal,New,granted,3,1766.60,4,54,0.4658,High propensity,0.2433,Customer Match + Email
CUST-009447,Free State,New,granted,1,264.28,1,41,0.2121,Low propensity,0.4884,Suppress from paid media
CUST-009448,Gauteng,Returning,denied,1,478.45,1,77,0.0574,Low propensity,0.7009,Suppress from paid media
CUST-009449,Western Cape,Lapsed Reactivated,unknown,0,0.00,0,181,0.0100,Low propensity,0.7943,Suppress from paid media
CUST-009450,Eastern Cape,New,granted,2,728.28,1,18,0.4658,High propensity,0.1428,Customer Match + Email
CUST-009451,Gauteng,New,granted,2,557.26,2,57,0.3356,Medium propensity,0.4104,Email nurture
CUST-009452,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7428,Suppress from paid media
CUST-009453,KwaZulu-Natal,VIP,granted,0,0.00,0,181,0.0100,Low propensity,0.7451,Suppress from paid media
CUST-009454,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7239,Suppress from paid media
CUST-009455,KwaZulu-Natal,Returning,denied,1,271.69,1,90,0.0431,Low propensity,0.7112,Suppress from paid media
CUST-009456,Western Cape,New,granted,1,488.69,2,86,0.2424,Medium propensity,0.5193,Email nurture
CUST-009457,Mpumalanga,Returning,granted,2,583.23,2,33,0.4303,High propensity,0.2530,Customer Match + Email
CUST-009458,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7482,Suppress from paid media
CUST-009459,Eastern Cape,New,granted,2,1040.88,4,94,0.3650,Medium propensity,0.4292,Email nurture
CUST-009460,Gauteng,VIP,denied,0,0.00,0,181,0.0100,Low propensity,0.7652,Suppress from paid media
CUST-009461,Eastern Cape,New,granted,1,747.42,2,152,0.2630,Medium propensity,0.5276,Email nurture
CUST-009462,Mpumalanga,New,unknown,0,0.00,0,181,0.0100,Low propensity,0.7961,Suppress from paid media
CUST-009463,Gauteng,Returning,granted,1,312.61,2,5,0.3729,Medium propensity,0.1455,Email nurture
CUST-009464,Western Cape,Lapsed Reactivated,granted,1,297.77,2,5,0.4174,Medium propensity,0.1020,Email nurture
CUST-009465,Northern Cape,Returning,granted,1,217.12,1,51,0.1622,Low propensity,0.5612,Suppress from paid media
CUST-009466,Mpumalanga,New,denied,3,2146.57,3,4,0.4619,High propensity,0.1107,Customer Match + Email
CUST-009467,Eastern Cape,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7985,Suppress from paid media
CUST-009468,Gauteng,Returning,denied,2,1573.64,2,6,0.3953,Medium propensity,0.1749,Email nurture
CUST-009469,Gauteng,New,granted,4,1677.53,4,3,0.6372,High propensity,0.0100,Customer Match + Email
CUST-009470,Western Cape,Returning,denied,1,557.57,1,110,0.1693,Low propensity,0.5803,Suppress from paid media
CUST-009471,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7765,Suppress from paid media
CUST-009472,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7742,Suppress from paid media
CUST-009473,Gauteng,VIP,granted,3,913.74,2,32,0.5068,High propensity,0.1612,Customer Match + Email
CUST-009474,Gauteng,Returning,granted,2,1151.52,4,103,0.3542,Medium propensity,0.4520,Email nurture
CUST-009475,Limpopo,Lapsed Reactivated,granted,1,230.80,1,177,0.1655,Low propensity,0.5740,Suppress from paid media
CUST-009476,Gauteng,VIP,granted,1,773.66,1,55,0.2780,Medium propensity,0.4920,Email nurture
CUST-009477,Western Cape,New,denied,1,181.28,1,148,0.0349,Low propensity,0.7267,Suppress from paid media
CUST-009478,KwaZulu-Natal,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7773,Suppress from paid media
CUST-009479,Gauteng,New,granted,1,182.28,1,75,0.1408,Low propensity,0.5908,Suppress from paid media
CUST-009480,Western Cape,Returning,denied,3,1940.37,3,72,0.2887,Medium propensity,0.5007,Email nurture
CUST-009481,Western Cape,Returning,granted,2,1582.44,2,61,0.3475,Medium propensity,0.4135,Email nurture
CUST-009482,Western Cape,New,granted,2,669.74,2,106,0.2808,Medium propensity,0.4746,Email nurture
CUST-009483,Eastern Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7843,Suppress from paid media
CUST-009484,KwaZulu-Natal,VIP,granted,1,226.46,1,26,0.2251,Medium propensity,0.3779,Email nurture
CUST-009485,Eastern Cape,New,granted,1,907.58,2,139,0.2877,Medium propensity,0.4810,Email nurture
CUST-009486,Free State,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7693,Suppress from paid media
CUST-009487,Gauteng,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7366,Suppress from paid media
CUST-009488,Western Cape,Lapsed Reactivated,denied,1,264.87,1,67,0.0884,Low propensity,0.6426,Suppress from paid media
CUST-009489,Western Cape,Returning,granted,1,312.54,1,18,0.2745,Medium propensity,0.2830,Email nurture
CUST-009490,Western Cape,VIP,granted,1,226.23,1,83,0.0820,Low propensity,0.6912,Suppress from paid media
CUST-009491,Gauteng,New,denied,1,275.50,1,121,0.0841,Low propensity,0.6859,Suppress from paid media
CUST-009492,Western Cape,New,granted,1,497.36,1,0,0.3491,Medium propensity,0.1645,Email nurture
CUST-009493,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7229,Suppress from paid media
CUST-009494,Gauteng,New,granted,1,162.98,1,34,0.1826,Low propensity,0.5138,Suppress from paid media
CUST-009495,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7645,Suppress from paid media
CUST-009496,Gauteng,Returning,granted,2,423.68,2,6,0.5038,High propensity,0.0465,Customer Match + Email
CUST-009497,Eastern Cape,New,granted,2,980.07,2,93,0.2976,Medium propensity,0.5004,Email nurture
CUST-009498,Mpumalanga,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7720,Suppress from paid media
CUST-009499,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7527,Suppress from paid media
CUST-009500,Western Cape,New,granted,1,389.37,2,91,0.2567,Medium propensity,0.5121,Email nurture
CUST-009501,KwaZulu-Natal,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7814,Suppress from paid media
CUST-009502,KwaZulu-Natal,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7433,Suppress from paid media
CUST-009503,Eastern Cape,Lapsed Reactivated,granted,1,469.56,2,134,0.2239,Medium propensity,0.5799,Email nurture
CUST-009504,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7643,Suppress from paid media
CUST-009505,KwaZulu-Natal,New,granted,3,955.62,3,93,0.3941,Medium propensity,0.4033,Email nurture
CUST-009506,Free State,VIP,granted,1,662.70,1,7,0.4412,High propensity,0.0994,Customer Match + Email
CUST-009507,KwaZulu-Natal,New,denied,1,203.67,1,159,0.0441,Low propensity,0.7001,Suppress from paid media
CUST-009508,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7250,Suppress from paid media
CUST-009509,Mpumalanga,Returning,denied,2,495.22,2,24,0.3411,Medium propensity,0.2456,Email nurture
CUST-009510,Western Cape,Returning,granted,2,911.97,4,65,0.3804,Medium propensity,0.4168,Email nurture
CUST-009511,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7571,Suppress from paid media
CUST-009512,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7581,Suppress from paid media
CUST-009513,Western Cape,New,granted,2,580.84,2,130,0.2874,Medium propensity,0.4583,Email nurture
CUST-009514,Western Cape,New,granted,2,314.92,2,8,0.4928,High propensity,0.0307,Customer Match + Email
CUST-009515,Western Cape,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7462,Suppress from paid media
CUST-009516,Western Cape,Returning,granted,2,555.77,2,3,0.4724,High propensity,0.0960,Customer Match + Email
CUST-009517,Mpumalanga,Returning,granted,2,591.90,3,40,0.3301,Medium propensity,0.3453,Email nurture
CUST-009518,Gauteng,New,granted,2,942.13,2,38,0.4403,High propensity,0.2478,Customer Match + Email
CUST-009519,Gauteng,Returning,granted,1,893.90,2,151,0.2622,Medium propensity,0.4834,Email nurture
CUST-009520,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7628,Suppress from paid media
CUST-009521,KwaZulu-Natal,New,granted,2,960.23,3,31,0.4514,High propensity,0.1748,Customer Match + Email
CUST-009522,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7304,Suppress from paid media
CUST-009523,Gauteng,Returning,denied,1,283.44,2,68,0.1588,Low propensity,0.6397,Suppress from paid media
CUST-009524,Gauteng,Returning,denied,2,1101.82,3,38,0.3560,Medium propensity,0.2856,Email nurture
CUST-009525,Eastern Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7284,Suppress from paid media
CUST-009526,KwaZulu-Natal,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7714,Suppress from paid media
CUST-009527,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7202,Suppress from paid media
CUST-009528,Western Cape,New,granted,2,870.40,1,36,0.3392,Medium propensity,0.2958,Email nurture
CUST-009529,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7889,Suppress from paid media
CUST-009530,Free State,New,granted,2,626.10,3,73,0.3200,Medium propensity,0.4523,Email nurture
CUST-009531,Gauteng,Returning,granted,2,672.76,4,90,0.3113,Medium propensity,0.4383,Email nurture
CUST-009532,Western Cape,Lapsed Reactivated,unknown,0,0.00,0,181,0.0100,Low propensity,0.7916,Suppress from paid media
CUST-009533,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7987,Suppress from paid media
CUST-009534,Gauteng,Returning,denied,0,0.00,0,181,0.0100,Low propensity,0.7626,Suppress from paid media
CUST-009535,Western Cape,New,granted,1,518.72,1,137,0.2323,Medium propensity,0.5653,Email nurture
CUST-009536,North West,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7382,Suppress from paid media
CUST-009537,Western Cape,New,granted,2,1793.34,3,22,0.4594,High propensity,0.1790,Customer Match + Email
CUST-009538,Gauteng,Returning,granted,1,212.90,1,165,0.1970,Low propensity,0.5724,Suppress from paid media
CUST-009539,Gauteng,New,granted,1,391.63,1,11,0.3325,Medium propensity,0.2447,Email nurture
CUST-009540,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7766,Suppress from paid media
CUST-009541,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7280,Suppress from paid media
CUST-009542,Eastern Cape,New,granted,2,373.96,2,36,0.3756,Medium propensity,0.2628,Email nurture
CUST-009543,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7381,Suppress from paid media
CUST-009544,North West,New,granted,2,426.15,2,49,0.3816,Medium propensity,0.3716,Email nurture
CUST-009545,Gauteng,New,granted,1,1532.52,2,171,0.2788,Medium propensity,0.5293,Email nurture
CUST-009546,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7761,Suppress from paid media
CUST-009547,Mpumalanga,VIP,denied,0,0.00,0,181,0.0100,Low propensity,0.7379,Suppress from paid media
CUST-009548,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7322,Suppress from paid media
CUST-009549,Western Cape,Returning,granted,6,3190.71,6,12,0.6709,High propensity,0.0100,Customer Match + Email
CUST-009550,Western Cape,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7882,Suppress from paid media
CUST-009551,Mpumalanga,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7242,Suppress from paid media
CUST-009552,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7537,Suppress from paid media
CUST-009553,KwaZulu-Natal,New,granted,3,1434.75,3,0,0.6024,High propensity,0.0100,Customer Match + Email
CUST-009554,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7259,Suppress from paid media
CUST-009555,Gauteng,New,granted,2,507.58,1,9,0.5007,High propensity,0.0464,Customer Match + Email
CUST-009556,Free State,New,unknown,0,0.00,0,181,0.0100,Low propensity,0.7816,Suppress from paid media
