event_date,event_timestamp,event_name,user_pseudo_id,session_id,geo_country,geo_city,device_category,traffic_source_medium,traffic_source_source,traffic_source_name,page_location,event_value_in_usd,ga_session_number,is_active_user,platform
20241230,1721888105339266,begin_checkout,user_00168,6022968,za,Johannesburg,tablet,email,(direct),,/thankyou,639.87,3,,Web
12/01/2024,1737021638325048,begin_checkout,user_00473,3483558,south africa,Durban,,Organic Search,,,/products,700.31,28,0,Web
,1787292055332260,add_to_cart,user_00795,8040084,rsa,Durban,mobile,Paid Search,facebook,BRAND SA Q1,,,15,1,web
2024-11-11,1733610181684922,add_to_cart,user_00371,7980696,,,,Direct,google,retargeting lapsed,,762.38,43,true,Web
23-03-2024,1778721452738709,session_start,user_00115,9889645,RSA,Durban,tablet,email,Google,UNKNOWN,/thankyou,251.17,14,,WEB
2024-05-10,1799100243144828,session_start,user_00368,7286498,rsa,,,Social,Google,brand_sa_q1,/,895.0,25,,ANDROID
"June 18, 2024",1746976140050013,scroll,user_00485,2502934,za,,MOBILE,,,retargeting lapsed,/products,,4,FALSE,ANDROID
14/10/2024,1749996790384319,search,user_00124,8646767,south africa,Pretoria,DESKTOP,Paid Search,google,BRAND SA Q1,/products,441.08,45,TRUE,Web
20240104,1716460587255125,search,user_00651,5406944,,Durban,,organic search,GOOGLE,Brand_SA_Q1,,,,true,ANDROID
07-12-2024,1789750644036024,scroll,user_00328,3371892,za,Cape Town,,paid search,,Black Friday 2024,/thankyou,73.68,40,0,Web
06/04/2024,1732621807413616,video_start,user_00483,8086416,south africa,,DESKTOP,direct,,,/checkout,,33,True,IOS
18/10/2024,1724210412544856,add_to_cart,user_00431,7314129,za,,,,GOOGLE,Black Friday 2024,/,,,FALSE,WEB
"June 03, 2024",1755601207164593,begin_checkout,user_00684,4403616,rsa,,DESKTOP,direct,,Retargeting_Lapsed,/,,24,TRUE,IOS
"May 02, 2024",1749859612701123,begin_checkout,user_00617,1904716,za,Pretoria,tablet,Social,bing,,/thankyou,280.13,33,False,
12/09/2024,1732394765737797,search,user_00649,2382668,,Durban,desktop,,,,/thankyou,,38,1,Web
"December 25, 2024",1718855980423456,session_start,user_00772,8446621,ZA,,MOBILE,direct,,UNKNOWN,,572.36,4,true,web
20240430,1755851611375881,page_view,user_00400,8534905,,Johannesburg,MOBILE,,(direct),,/checkout,345.91,40,false,Web
2024-06-16,1738982547752395,scroll,user_00103,2981400,RSA,Cape Town,Tablet,Paid Search,bing,,/thankyou,,0,FALSE,Web
"December 26, 2024",1755286557418283,login,user_00185,257072,za,Durban,desktop,direct,(direct),Black Friday 2024,/,136.23,20,FALSE,ANDROID
"August 27, 2024",,click,user_00520,8796801,rsa,,MOBILE,,bing,,,641.9,-1,0,
10-02-2024,1791948206632633,search,user_00069,4706009,rsa,Johannesburg,MOBILE,paid search,facebook,Retargeting_Lapsed,,608.46,,TRUE,ANDROID
03-04-2024,1759851649458830,page_view,user_00720,9033834,RSA,,Mobile,Email,,Black Friday 2024,/thankyou,,29,FALSE,
2024-04-06,1702660243424966,page_view,user_00320,5574304,,Johannesburg,,,Google,,/products,554.61,,False,Web
20240119,1797010751310636,session_start,user_00065,9863077,,,MOBILE,display,bing,black friday,/,217.92,47,False,IOS
2024-11-27,1773633692760519,click,user_00276,2384290,,Pretoria,tablet,display,,,,540.55,25,false,web
,1751191575465577,click,user_00560,1733374,,,desktop,,Google,,/thankyou,372.51,45,0,
20240426,1748461356447500,begin_checkout,,500022,,Pretoria,MOBILE,,facebook,retargeting lapsed,/,,2,false,
20241209,1785112871984880,begin_checkout,user_00675,9173756,RSA,,Tablet,,google,,/products,242.91,16,,IOS
20241019,1754945395655672,login,user_00696,3142257,,Johannesburg,desktop,,google,UNKNOWN,,499.37,35,1,
20240726,1765617694567790,begin_checkout,user_00664,3845039,south africa,,Desktop,,GOOGLE,Brand_SA_Q1,/thankyou,841.73,,,ANDROID
,1737148608736022,purchase,user_00597,4661220,za,,tablet,,facebook,Retargeting_Lapsed,/thankyou,840.34,36,true,ANDROID
20241207,1760954563721363,add_to_cart,user_00291,3734100,South Africa,,DESKTOP,Social,,BRAND SA Q1,/checkout,2.66,28,FALSE,IOS
,1776740346990897,page_view,user_00073,,RSA,,DESKTOP,,,UNKNOWN,/products,550.68,10,False,
28/03/2024,1785686064508633,purchase,user_00701,9038906,,Durban,tablet,direct,,UNKNOWN,/,84.65,41,,IOS
20240105,1727595371544891,begin_checkout,user_00570,227976,South Africa,Durban,MOBILE,ORGANIC_SEARCH,,Brand_SA_Q1,/,,8,,web
24-06-2024,1767780678923585,purchase,user_00439,9568330,South Africa,,,email,,black friday,/thankyou,403.01,-1,TRUE,
23-01-2024,,scroll,user_00390,4420629, South Africa,,desktop,Organic Search,Google,UNKNOWN,/thankyou,93.67,39,FALSE,web
19/04/2024,,scroll,user_00490,2163707, South Africa,,desktop,Direct,,,/products,643.16,9,,web
2024-05-03,1438,login,user_00407,6828389,ZA,,,social,,retargeting lapsed,/thankyou,590.35,32,true,web
"November 23, 2024",1705224242998590,login,user_00511,7572439,za,Cape Town,Tablet,,facebook,brand_sa_q1,/checkout,,5,FALSE,Web
04-11-2024,1747611831467254,click,user_00066,3581718,za,Cape Town,mobile,Display,facebook,Brand_SA_Q1,/products,858.92,9,true,WEB
,9642,video_start,user_00664,3577668,South Africa,,DESKTOP,Social,,,/products,496.57,-1,FALSE,
20240502,,click,user_00540,9609751,RSA,Durban,MOBILE,direct,,Awareness_Display_ZA,/products,222.7,14,,IOS
05/03/2024,1776513154032585,add_to_cart,user_00238,8809312,RSA,,,,(direct),Retargeting_Lapsed,/,720.2,46,0,Web
"January 13, 2024",1724419213076521,begin_checkout,user_00284,4183305,,Durban,Desktop,organic search,google,Brand_SA_Q1,,256.64,28,,IOS
20240916,1777836978323536,search,user_00042,6834990,,Johannesburg,,organic search,google,Retargeting_Lapsed,/,779.53,43,0,
20241026,2884,begin_checkout,user_00342,9720767,south africa,,Desktop,,google,,/,,45,false,IOS
20-07-2024,1790806881728583,login,user_00276,4529736,,Cape Town,DESKTOP,Display,,Awareness_Display_ZA,/products,8.79,12,True,IOS
20241009,1715531360236850,search,user_00550,1870944,south africa,Cape Town,desktop,organic search,google,brand_sa_q1,/,,44,,Web
2024-07-04,1744797942493619,purchase,user_00103,1322697,RSA,,DESKTOP,Email,facebook,Black Friday 2024,/,332.93,7,true,
20241106,1779448414372554,session_start,user_00295,49045,rsa,Pretoria,DESKTOP,,,Awareness_Display_ZA,/checkout,991.08,46,,Web
16/02/2024,1798618407284640,click,user_00387,9044002,,,mobile,Email,Google,,/,,41,FALSE,web
20240619,1741078779310176,scroll,user_00473,1529620, South Africa,Cape Town,MOBILE,direct,bing,,/checkout,,34,,ANDROID
2024-04-21,1779988955415220,session_start,user_00545,7491254, South Africa,,Mobile,Paid Search,(direct),,/products,,-1,False,
"June 04, 2024",1773655930000174,begin_checkout,user_00558,4868079,,,Desktop,,facebook,,,,38,false,IOS
20240628,1777403717623381,session_start,user_00794,4199700,,Cape Town,Mobile,Social,google,black friday,,334.47,34,FALSE,
04/06/2024,1774074173155358,search,user_00174,156624,,Pretoria,MOBILE,Paid Search,facebook,Brand_SA_Q1,,758.01,1,,WEB
20240707,1788720847698854,,user_00473,5167750,South Africa,Durban,Mobile,display,facebook,,/products,,19,TRUE,Web
20240926,,login,user_00464,4069068,,Pretoria,Desktop,,,Black Friday 2024,/products,900.77,3,TRUE,IOS
20240916,1704247150599493,add_to_cart,user_00118,4177786,RSA,,Tablet,,,black friday,/products,225.87,47,True,web
20241214,1757931536144345,add_to_cart,user_00082,3841872,south africa,Johannesburg,desktop,paid search,GOOGLE,,/products,,8,true,
2024-03-29,1717097193788327,begin_checkout,user_00222,7978325, South Africa,,Desktop,Direct,,,/,,10,True,ANDROID
04/10/2024,1759701404698748,click,user_00461,5363832,,,MOBILE,,(direct),Awareness_Display_ZA,,,,True,Web
20240311,1752060950757201,add_to_cart,user_00107,7914177,za,,,email,,UNKNOWN,/thankyou,959.86,4,0,IOS
,1753731368593157,search,user_00095,5496994,za,Cape Town,DESKTOP,(none),(direct),,/checkout,,0,FALSE,WEB
08-11-2024,1742381415945739,click,user_00233,6173259,,,mobile,Email,Google,Awareness_Display_ZA,/checkout,,18,1,
2024-06-14,1777576003043070,login,user_00191,4642524,south africa,,Desktop,,,brand_sa_q1,/thankyou,,11,TRUE,ANDROID
20241130,1723448139915853,click,user_00247,1080774,RSA,Durban,Desktop,Paid Search,(direct),BRAND SA Q1,/checkout,974.89,18,True,ANDROID
,,add_to_cart,user_00338,4680929, South Africa,,mobile,Social,Google,Brand_SA_Q1,/,849.1,6,true,WEB
"January 29, 2024",1764508065051970,scroll,user_00293,,,,desktop,Social,GOOGLE,Retargeting_Lapsed,/checkout,68.79,48,TRUE,Web
2024-04-18,1719904304315857,purchase,user_00561,4897328,RSA,Johannesburg,Tablet,Paid Search,bing,,/checkout,,14,True,Web
"March 31, 2024",,add_to_cart,user_00337,2178983,RSA,Durban,tablet,(none),GOOGLE,retargeting lapsed,,,-1,True,Web
2024-03-07,1779535435238538,add_to_cart,user_00698,6835285,south africa,,desktop,(none),,,/thankyou,361.02,0,FALSE,Web
21/02/2024,1790061615085925,purchase,user_00038,705112,,,tablet,Direct,facebook,Brand_SA_Q1,/checkout,932.95,45,0,IOS
"November 09, 2024",,video_start,user_00270,7055275,,Cape Town,Tablet,Email,GOOGLE,,/products,12.28,44,True,Web
20240302,1708901138509092,add_to_cart,user_00302,560599,,Pretoria,Tablet,email,bing,Awareness_Display_ZA,/,327.78,42,1,IOS
,1780133296030012,page_view,user_00371,7188587,,,Tablet,organic search,(direct),,/products,,36,False,
19/07/2024,1733764232099490,purchase,user_00158,7393718,,Durban,DESKTOP,paid search,,BRAND SA Q1,,,47,True,ANDROID
,1759437452575456,,user_00697,1718443,rsa,Johannesburg,Desktop,,google,BRAND SA Q1,/products,685.88,4,TRUE,IOS
20240921,1745299755063822,add_to_cart,user_00129,,RSA,Pretoria,Tablet,Organic Search,facebook,,/products,856.51,26,true,ANDROID
23/12/2024,1747960958467076,begin_checkout,user_00707,9067105,,,desktop,email,Google,Brand_SA_Q1,,154.24,44,,IOS
01/10/2024,1766794701202021,scroll,user_00080,9995088,South Africa,Johannesburg,DESKTOP,direct,,Brand_SA_Q1,/thankyou,,8,False,ANDROID
19/10/2024,1746264653122678,login,user_00746,1571675,RSA,Pretoria,tablet,Display,,Black Friday 2024,/,649.95,30,TRUE,Web
"November 26, 2024",1712884525351618,search,user_00190,2010074,za,Johannesburg,,paid search,bing,Retargeting_Lapsed,/thankyou,332.8,21,FALSE,ANDROID
22-01-2024,1729567541783350,login,user_00520,3540348,rsa,,mobile,,,BRAND SA Q1,,,30,true,WEB
"January 26, 2024",1734469715331480,video_start,user_00381,2045963,,Johannesburg,mobile,Paid Search,,black friday,,,47,FALSE,
20240922,1789331188154970,session_start,user_00657,1630970, South Africa,,Desktop,ORGANIC_SEARCH,facebook,black friday,/checkout,723.36,32,FALSE,WEB
31/01/2024,1734099112419827,scroll,user_00348,,RSA,Johannesburg,,display,google,UNKNOWN,,518.76,28,False,
20240709,1792184701927688,begin_checkout,user_00613,4139538,,Johannesburg,tablet,Display,(direct),Black Friday 2024,/thankyou,276.34,12,,IOS
20241208,1781095730127194,video_start,user_00286,1626230,rsa,Pretoria,desktop,,bing,brand_sa_q1,/products,462.17,3,,
"July 17, 2024",1725610904347861,session_start,user_00494,9407372,RSA,Pretoria,Mobile,Email,,Black Friday 2024,/checkout,649.04,49,true,IOS
17/08/2024,1746525226467883,search,user_00573,7548847,,,Tablet,,Google,,,,36,1,IOS
2024-07-09,,session_start,user_00411,2160764,rsa,,,direct,,BRAND SA Q1,/products,613.49,40,FALSE,ANDROID
"April 24, 2024",1705871910653383,video_start,user_00588,1961409,rsa,,,ORGANIC_SEARCH,,Retargeting_Lapsed,,973.51,48,true,
"September 10, 2024",1783551603146492,begin_checkout,user_00324,4536240,rsa,Durban,tablet,organic search,,black friday,,,2,0,IOS
2024-11-07,1739161449133984,search,user_00424,4820375,ZA,Cape Town,DESKTOP,social,facebook,black friday,/products,593.26,25,True,Web
13-05-2024,1758851731168269,video_start,user_00416,5130099,ZA,,,ORGANIC_SEARCH,(direct),black friday,,,,FALSE,ANDROID
,1704870191478414,video_start,user_00115,2217995,ZA,Johannesburg,Desktop,social,google,Brand_SA_Q1,/products,,8,,IOS
20241017,1770858884965513,session_start,user_00117,9004557,rsa,,Tablet,(none),bing,retargeting lapsed,/thankyou,451.83,1,False,IOS
"March 04, 2024",1795331142251238,video_start,user_00302,577889,,,,Paid Search,facebook,,/thankyou,,,true,web
26/05/2024,1702293569221225,search,user_00291,719788,rsa,Cape Town,,,facebook,Brand_SA_Q1,/,204.3,,False,IOS
06-07-2024,1737546459611836,page_view,user_00092,5018968, South Africa,Cape Town,Desktop,Direct,GOOGLE,,/,,45,False,Web
,1702894925609689,add_to_cart,user_00279,9923232,,,,,,,/checkout,896.54,12,True,
"January 01, 2024",1789000051741538,scroll,user_00258,5790250, South Africa,Johannesburg,Mobile,organic search,,Retargeting_Lapsed,/checkout,,14,TRUE,web
24/12/2024,1729638214692928,click,user_00208,1368690,ZA,Pretoria,Desktop,Display,Google,,/thankyou,,13,false,web
09/07/2024,1753593807462692,search,user_00260,7026854,,,,Email,(direct),Awareness_Display_ZA,/thankyou,215.62,18,1,
04-04-2024,1794316454105725,search,user_00226,1091492, South Africa,,MOBILE,email,Google,,/thankyou,816.2,36,,
20240220,1756511178224912,,user_00237,,,Johannesburg,desktop,Paid Search,,Brand_SA_Q1,/checkout,768.72,47,0,WEB
"July 03, 2024",,session_start,user_00094,2814673,rsa,,Desktop,organic search,,,/checkout,,,true,WEB
2024-09-07,1773715122902939,begin_checkout,user_00355,2449825,South Africa,,DESKTOP,(none),(direct),Awareness_Display_ZA,/thankyou,102.17,-1,false,IOS
2024-01-07,1770681572943216,session_start,user_00482,8830893,ZA,Pretoria,DESKTOP,paid search,(direct),UNKNOWN,/,213.71,16,False,
09-03-2024,1778677089976329,video_start,user_00367,5832846,,,,paid search,facebook,,,855.97,14,True,IOS
2024-02-21,1726446249590743,add_to_cart,user_00554,2895767,ZA,,,,,,/thankyou,696.86,34,true,IOS
20240109,,login,user_00754,2049583,RSA,Pretoria,MOBILE,Organic Search,bing,Black Friday 2024,,69.9,22,0,IOS
2024-05-12,1754614812827042,begin_checkout,user_00406,9842109,,,,(none),,,,,39,false,
20240519,1763347773204722,page_view,user_00613,7941688,,Johannesburg,tablet,ORGANIC_SEARCH,google,UNKNOWN,,,34,false,Web
12/05/2024,1785673845422920,,user_00347,,south africa,,Desktop,Organic Search,(direct),Retargeting_Lapsed,/checkout,907.19,12,false,
2024-02-16,1783090015473245,add_to_cart,user_00262,6247962, South Africa,,,Display,GOOGLE,Brand_SA_Q1,,,49,True,IOS
2024-10-09,1733832350385229,login,user_00043,285119,,,desktop,direct,Google,,/checkout,177.27,30,1,ANDROID
20240404,1759911675181540,add_to_cart,user_00159,7075690,ZA,,Desktop,,Google,,/products,,30,True,Web
"March 02, 2024",,page_view,user_00510,1673975,,,Desktop,,,retargeting lapsed,/checkout,,12,1,web
"July 20, 2024",,video_start,user_00527,3959218,ZA,Durban,,(none),facebook,,,,11,False,web
20241007,1797578841626743,add_to_cart,user_00522,1591429,,,,,,,/checkout,979.67,-1,,Web
30-10-2024,1712197426323772,video_start,user_00749,6358386,,Johannesburg,MOBILE,email,facebook,,/,240.08,44,true,web
29/07/2024,1771206301162980,search,user_00113,8781325,rsa,Pretoria,tablet,,,Brand_SA_Q1,/,,34,FALSE,IOS
16/04/2024,1750628025912383,begin_checkout,user_00533,6010593,za,Durban,,direct,facebook,UNKNOWN,/,18.75,46,1,ANDROID
,1784837023012665,session_start,user_00257,3760978,South Africa,,tablet,Social,GOOGLE,UNKNOWN,,181.02,42,False,ANDROID
"March 18, 2024",1707547458031909,,user_00284,,za,,,Email,,UNKNOWN,/thankyou,,46,TRUE,
09/12/2024,1702503956916211,page_view,user_00191,2597187, South Africa,Cape Town,,ORGANIC_SEARCH,bing,Black Friday 2024,/,631.27,11,1,ANDROID
2024-04-24,1761941868235715,video_start,user_00441,2507273,,,DESKTOP,Display,,black friday,/checkout,299.23,16,FALSE,web
2024-01-27,1718382859074477,page_view,user_00616,8314031,za,,Tablet,Direct,,UNKNOWN,/,400.14,4,False,web
29/06/2024,3765,purchase,user_00085,3964081,,,,organic search,google,black friday,/checkout,841.19,19,true,Web
"August 07, 2024",1550,add_to_cart,user_00532,7623362,ZA,,Desktop,social,,BRAND SA Q1,/,832.04,12,1,
"April 30, 2024",1737144469453190,begin_checkout,user_00177,1533494,,Durban,MOBILE,social,bing,brand_sa_q1,,,12,true,web
21/04/2024,1752525449161305,add_to_cart,user_00278,3381899,RSA,,,Organic Search,google,,,,24,TRUE,Web
20241018,,click,user_00514,9454616,za,Johannesburg,,paid search,,brand_sa_q1,/thankyou,363.71,48,false,ANDROID
2024-01-31,1717625592080854,click,user_00039,8215308, South Africa,Durban,Mobile,(none),,,/checkout,25.99,-1,FALSE,Web
31-01-2024,1751140346990403,search,user_00744,2081329,RSA,,DESKTOP,Direct,bing,Retargeting_Lapsed,/products,457.78,47,false,
20240310,,session_start,user_00425,2977277,za,Durban,Mobile,Paid Search,google,BRAND SA Q1,/checkout,20.44,34,0,WEB
11-06-2024,1726138210250960,begin_checkout,user_00499,8443216,,,,social,,Black Friday 2024,/thankyou,45.65,15,0,ANDROID
20-07-2024,1708575983818999,search,user_00309,8958537,,Pretoria,tablet,paid search,,Retargeting_Lapsed,/,913.16,3,,ANDROID
"September 01, 2024",1762451722186761,search,user_00798,7424024,,Johannesburg,tablet,paid search,Google,,/products,679.94,9,,web
20240328,1786807200283208,video_start,user_00627,2474154,South Africa,,tablet,(none),google,UNKNOWN,,904.13,5,False,WEB
22/07/2024,1775151715303567,session_start,user_00086,4118240,,,desktop,,,,/checkout,,42,1,IOS
2024-04-15,,add_to_cart,user_00364,9940945,south africa,Cape Town,DESKTOP,Social,,,/checkout,109.05,46,1,IOS
24/02/2024,1745558712215935,login,user_00333,8034652,south africa,Johannesburg,Desktop,,Google,brand_sa_q1,/thankyou,,36,,WEB
,1788714784597538,session_start,user_00354,3871863, South Africa,,tablet,(none),,black friday,/checkout,586.79,-1,true,WEB
2024-12-15,1784603009687757,add_to_cart,user_00800,5124764,RSA,Pretoria,Tablet,,,Brand_SA_Q1,/checkout,683.73,20,False,Web
20240720,1745140641363192,add_to_cart,user_00400,7357147,rsa,Durban,,direct,google,,/products,137.79,20,TRUE,Web
27/08/2024,1714472986499293,purchase,user_00551,9682018,,,,(none),,Retargeting_Lapsed,,174.77,37,TRUE,Web
,1755455037369620,session_start,user_00512,, South Africa,,Desktop,Paid Search,google,,/,,30,True,Web
,1748929498690364,login,user_00180,4923715,,,Desktop,ORGANIC_SEARCH,bing,Black Friday 2024,/thankyou,205.88,0,FALSE,WEB
20241102,1704399924043388,scroll,user_00683,9178986,rsa,,,,,black friday,/,,39,1,ANDROID
"January 27, 2024",1743240450152497,search,user_00156,6765339,RSA,,Tablet,Paid Search,,,,272.84,6,False,web
05/07/2024,1749667736540278,page_view,user_00370,8258781,,,Tablet,organic search,Google,BRAND SA Q1,/products,799.79,39,False,IOS
20-08-2024,1797259453087469,click,user_00533,8799852,RSA,Pretoria,Tablet,organic search,GOOGLE,,,125.17,47,,
,1764713397304263,begin_checkout,user_00766,1195785, South Africa,Johannesburg,Tablet,,,retargeting lapsed,,,22,FALSE,ANDROID
20241218,1765978566968624,session_start,user_00202,9886977,South Africa,Pretoria,mobile,Paid Search,facebook,Awareness_Display_ZA,/checkout,,0,TRUE,
"September 12, 2024",1762886452754352,login,user_00794,2924782,,Johannesburg,,,(direct),,,28.05,5,False,
20241013,1789507977826536,session_start,user_00666,74925,rsa,,mobile,Social,google,Brand_SA_Q1,/checkout,533.15,39,true,IOS
"May 16, 2024",1722151092202582,login,user_00171,7533953,,Durban,desktop,Email,,,/products,,29,TRUE,web
23-03-2024,1777085271708170,video_start,user_00103,3082640,,Johannesburg,MOBILE,Paid Search,GOOGLE,,/checkout,173.31,19,1,Web
08-10-2024,1715006406908582,,user_00437,4008271,,Pretoria,mobile,display,(direct),,/checkout,,39,0,IOS
,1708867633676482,add_to_cart,user_00396,8410116,rsa,,DESKTOP,Email,facebook,Awareness_Display_ZA,/,,9,TRUE,IOS
20240504,1783233850559966,,user_00783,4634167, South Africa,,Desktop,paid search,,brand_sa_q1,,,6,0,
2024-10-23,1742699739682034,click,user_00063,2573555,,,tablet,,,Brand_SA_Q1,,,,False,IOS
10/02/2024,1741111110159768,begin_checkout,user_00059,8511820,RSA,Durban,,Email,,,,325.18,47,0,WEB
"September 21, 2024",1705233397381939,begin_checkout,user_00074,4627384,ZA,Durban,Mobile,,bing,UNKNOWN,/checkout,,39,False,
20241208,,page_view,user_00230,3736695,,Pretoria,mobile,display,GOOGLE,,/checkout,935.9,11,True,web
"July 26, 2024",1782353904727235,video_start,user_00471,488433, South Africa,Cape Town,,email,Google,UNKNOWN,/checkout,202.78,12,,web
06-07-2024,1796597429553173,page_view,user_00351,7056368,ZA,Johannesburg,Tablet,display,google,BRAND SA Q1,/,963.72,0,FALSE,
"August 02, 2024",1716003752343477,video_start,user_00220,3287743,,Durban,,Organic Search,,Brand_SA_Q1,/thankyou,631.86,17,,
2024-03-04,1705291681611523,add_to_cart,user_00730,115375, South Africa,,Mobile,Social,(direct),,/products,959.11,,TRUE,
"February 25, 2024",1752203260753666,purchase,user_00457,1719625,rsa,Cape Town,MOBILE,,,black friday,/thankyou,9.38,16,FALSE,web
20240508,1744108483857959,login,user_00538,3958385,za,Johannesburg,Mobile,social,google,Awareness_Display_ZA,/,962.35,8,False,WEB
11/06/2024,,login,user_00309,2555825,za,,DESKTOP,Social,Google,Retargeting_Lapsed,,822.28,36,False,WEB
"March 22, 2024",1717329606495545,begin_checkout,user_00758,2083682,RSA,,desktop,organic search,google,UNKNOWN,/,519.85,15,true,WEB
15/03/2024,1771890679832813,click,user_00336,2231439,RSA,Cape Town,,,GOOGLE,,/thankyou,,15,TRUE,
26/08/2024,1705532393031989,search,user_00524,7405074, South Africa,Durban,Desktop,,Google,Brand_SA_Q1,/products,436.42,30,FALSE,web
05/11/2024,1708623696895838,,user_00508,3317200,,Johannesburg,DESKTOP,email,(direct),,/checkout,426.1,46,true,
2024-02-12,1728485733094295,,user_00182,232361,RSA,,,,Google,,/thankyou,,44,False,IOS
2024-03-04,1717620599995830,click,user_00582,2399387,,,mobile,organic search,Google,Retargeting_Lapsed,,,-1,False,
03-07-2024,1738369731937336,purchase,user_00266,7487781,za,Durban,Tablet,,google,black friday,/products,880.31,35,0,
"April 10, 2024",,begin_checkout,user_00636,5370999,,,Desktop,email,(direct),Awareness_Display_ZA,/products,996.71,17,False,web
17-09-2024,1707519913208890,search,user_00177,7998908,South Africa,Johannesburg,,Social,,brand_sa_q1,/thankyou,923.63,46,FALSE,Web
"June 29, 2024",1796194954179654,login,user_00144,3727850,za,,MOBILE,,bing,Awareness_Display_ZA,/thankyou,,36,1,IOS
20240413,1780929802017165,login,user_00041,6193853,south africa,Durban,Desktop,display,facebook,UNKNOWN,/,,22,FALSE,WEB
"November 14, 2024",1738000508186878,begin_checkout,user_00414,8634197,rsa,Johannesburg,DESKTOP,ORGANIC_SEARCH,facebook,Brand_SA_Q1,/thankyou,516.55,31,TRUE,IOS
2024-11-15,1722368132175280,page_view,user_00452,380743,rsa,,,(none),facebook,Black Friday 2024,/thankyou,779.01,27,,Web
30/03/2024,1787850113054446,login,user_00530,5119690,,Pretoria,Desktop,Display,GOOGLE,,/products,71.85,38,,ANDROID
27/08/2024,1780270860006171,search,user_00144,1766898,south africa,Durban,,paid search,,Black Friday 2024,/thankyou,265.55,9,,web
07/08/2024,1766337545319955,click,user_00223,4316942,rsa,Johannesburg,,Email,bing,Black Friday 2024,/,844.39,38,,
26-11-2024,1763761277981562,begin_checkout,user_00570,897782,South Africa,Durban,,paid search,GOOGLE,Awareness_Display_ZA,/thankyou,68.53,36,TRUE,IOS
20240901,1716986089384626,,user_00023,4761432,South Africa,,Mobile,organic search,,Awareness_Display_ZA,,,47,TRUE,Web
2024-01-02,1774873126146813,add_to_cart,user_00217,2851485,south africa,,Tablet,,,BRAND SA Q1,/products,,12,True,web
,1758452460540767,video_start,user_00631,2805416,,Pretoria,,Email,,UNKNOWN,/thankyou,174.46,39,FALSE,Web
16/09/2024,1796490027972964,add_to_cart,user_00454,1325345,south africa,,Tablet,Paid Search,(direct),,/thankyou,319.03,15,True,
"October 06, 2024",1765690140937986,session_start,user_00310,8406128,rsa,,desktop,,GOOGLE,brand_sa_q1,,418.92,15,,
20240602,,login,user_00418,102938,RSA,Cape Town,MOBILE,Social,google,,/checkout,,31,True,web
2024-12-16,1743029952382042,add_to_cart,user_00324,8097204,,,DESKTOP,,facebook,,/thankyou,808.26,3,1,ANDROID
23/08/2024,1756436461426009,search,user_00288,5923687,,,Tablet,paid search,,,,,10,FALSE,IOS
"June 21, 2024",1797390458520378,page_view,user_00068,2954626,,,Mobile,email,,,/products,,7,True,
"February 19, 2024",1795677060730482,begin_checkout,user_00568,9173112,ZA,,Mobile,,,,/thankyou,543.68,18,FALSE,WEB
20240212,1708937913215820,add_to_cart,user_00681,7536946,za,Cape Town,Mobile,,bing,,/thankyou,439.14,33,,
21/02/2024,5351,video_start,user_00246,8492483,RSA,Johannesburg,desktop,social,facebook,brand_sa_q1,/,,38,1,Web
22/08/2024,1707857939060998,purchase,,7354147,,,,Organic Search,Google,brand_sa_q1,/,798.88,26,False,Web
,1795829843931614,page_view,user_00262,6693660, South Africa,Pretoria,Mobile,ORGANIC_SEARCH,GOOGLE,,/checkout,285.46,8,1,IOS
20240418,1741292619742242,begin_checkout,user_00800,78330,,,Tablet,Email,,Awareness_Display_ZA,/thankyou,532.13,28,true,IOS
09-12-2024,1797736782371584,begin_checkout,user_00023,1304421, South Africa,,tablet,organic search,,UNKNOWN,/,177.13,38,,ANDROID
,1701991206573495,video_start,user_00068,9383098,south africa,,,organic search,bing,Brand_SA_Q1,/thankyou,373.33,19,,Web
"April 06, 2024",,add_to_cart,user_00349,1083485,RSA,Pretoria,desktop,organic search,,,/checkout,404.06,2,False,WEB
20240208,,scroll,,2658989,South Africa,Pretoria,,,(direct),,/,9.71,,1,ANDROID
08-10-2024,1757249580249932,click,user_00629,5461594,,,Desktop,Paid Search,facebook,Brand_SA_Q1,/,22.88,43,FALSE,
20240818,1778561269018103,login,user_00491,858570,RSA,Pretoria,Mobile,,,,,,3,,Web
12-06-2024,1780149043900965,,user_00511,7674890,rsa,,DESKTOP,display,,brand_sa_q1,/checkout,617.01,14,1,IOS
02-03-2024,1734523854603530,,user_00414,6634599, South Africa,Johannesburg,tablet,Paid Search,(direct),BRAND SA Q1,/,903.69,38,False,web
20240821,1767213963149694,session_start,user_00584,1509409,,,DESKTOP,,Google,BRAND SA Q1,/checkout,869.83,49,0,
19-11-2024,1749058666643436,click,user_00111,1165946,south africa,,desktop,direct,bing,brand_sa_q1,,767.66,7,TRUE,Web
20240117,1731846030946655,begin_checkout,user_00605,4716556,South Africa,,Tablet,,google,brand_sa_q1,/thankyou,69.96,21,true,ANDROID
20-02-2024,1716089138983047,page_view,user_00609,8496737,,Pretoria,DESKTOP,(none),Google,,/products,241.35,45,1,Web
"February 15, 2024",1798150745268049,search,user_00286,3597061,RSA,Johannesburg,Mobile,Direct,facebook,,/,358.4,7,True,IOS
04/10/2024,1776506373562155,search,user_00234,2282936,RSA,Johannesburg,Mobile,Social,bing,,,727.38,41,FALSE,IOS
