customer_id,first_seen_date,province,city,customer_segment,consent_status
CUST-007905,2024-05-05,Gauteng,Pretoria,New,granted
CUST-007906,2024-04-05,Gauteng,Pretoria,Returning,granted
CUST-007907,2024-02-19,Western Cape,Paarl,Vip,granted
CUST-007908,2024-04-14,Western Cape,Cape Town,New,denied
CUST-007909,2024-05-21,North West,Rustenburg,New,granted
CUST-007910,2024-06-10,Gauteng,Pretoria,New,granted
CUST-007911,2024-01-26,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-007912,2024-06-11,Limpopo,Polokwane,Returning,unknown
CUST-007913,2024-05-26,Western Cape,Paarl,New,granted
CUST-007914,2024-01-03,Kwazulu-Natal,Durban,Returning,granted
CUST-007915,2024-01-31,Gauteng,Soweto,Returning,denied
CUST-007916,2024-03-19,Western Cape,Stellenbosch,Returning,granted
CUST-007917,2024-05-18,Gauteng,Soweto,New,granted
CUST-007918,2024-05-22,Western Cape,Cape Town,New,granted
CUST-007919,2024-05-30,Western Cape,George,Returning,denied
CUST-007920,2024-01-28,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-007921,2024-05-16,Western Cape,Cape Town,New,granted
CUST-007922,2024-05-22,Western Cape,George,Returning,denied
CUST-007923,2024-04-10,Gauteng,Pretoria,New,denied
CUST-007924,2024-03-07,Gauteng,Sandton,New,granted
CUST-007925,2024-03-23,Western Cape,Paarl,New,denied
CUST-007926,2024-04-25,Gauteng,Pretoria,New,denied
CUST-007927,2024-01-02,Gauteng,Sandton,Returning,granted
CUST-007928,2024-05-28,Mpumalanga,Nelspruit,New,granted
CUST-007929,2024-01-12,Gauteng,Pretoria,Returning,denied
CUST-007930,2024-05-10,Kwazulu-Natal,Durban,Returning,unknown
CUST-007931,2024-02-22,North West,Rustenburg,Returning,granted
CUST-007932,2024-05-24,Free State,Bloemfontein,New,granted
CUST-007933,2024-06-04,Mpumalanga,Nelspruit,New,granted
CUST-007934,2024-06-02,Gauteng,Sandton,New,granted
CUST-007935,2024-02-06,Western Cape,Paarl,Returning,unknown
CUST-007936,2024-03-04,Western Cape,Paarl,New,denied
CUST-007937,2024-02-22,Western Cape,George,New,granted
CUST-007938,2024-01-12,Mpumalanga,Nelspruit,New,granted
CUST-007939,2024-01-06,Kwazulu-Natal,Pietermaritzburg,Returning,granted
CUST-007940,2024-06-15,Western Cape,Cape Town,New,granted
CUST-007941,2024-04-11,Kwazulu-Natal,Umhlanga,Lapsed Reactivated,granted
CUST-007942,2024-01-25,Gauteng,Soweto,New,granted
CUST-007943,2024-03-07,Western Cape,Cape Town,New,unknown
CUST-007944,2024-06-15,Northern Cape,Kimberley,New,denied
CUST-007945,2024-02-13,Gauteng,Johannesburg,New,granted
CUST-007946,2024-04-22,Western Cape,Stellenbosch,New,granted
CUST-007947,2024-06-04,Western Cape,Cape Town,Returning,granted
CUST-007948,2024-03-17,Western Cape,Paarl,Lapsed Reactivated,denied
CUST-007949,2024-03-17,Gauteng,Pretoria,New,granted
CUST-007950,2024-03-16,Gauteng,Soweto,Lapsed Reactivated,granted
CUST-007951,2024-06-19,Western Cape,Stellenbosch,Returning,granted
CUST-007952,2024-02-15,Northern Cape,Kimberley,New,denied
CUST-007953,2024-06-13,Western Cape,Paarl,New,unknown
CUST-007954,2024-05-04,Kwazulu-Natal,Durban,New,granted
CUST-007955,2024-05-27,Western Cape,George,New,granted
CUST-007956,2024-05-13,Limpopo,Polokwane,Returning,unknown
CUST-007957,2024-03-27,Eastern Cape,Gqeberha,Returning,granted
CUST-007958,2024-04-25,Gauteng,Sandton,New,granted
CUST-007959,2024-03-20,Gauteng,Soweto,Returning,granted
CUST-007960,2024-04-14,Eastern Cape,East London,Returning,granted
CUST-007961,2024-02-26,Gauteng,Sandton,New,granted
CUST-007962,2024-01-11,Western Cape,George,Returning,denied
CUST-007963,2024-04-09,Western Cape,Stellenbosch,New,granted
CUST-007964,2024-01-05,Gauteng,Soweto,New,granted
CUST-007965,2024-03-11,Western Cape,Cape Town,Returning,granted
CUST-007966,2024-02-08,Gauteng,Sandton,New,denied
CUST-007967,2024-02-09,Gauteng,Johannesburg,New,granted
CUST-007968,2024-05-14,Free State,Bloemfontein,New,granted
CUST-007969,2024-01-20,Western Cape,Paarl,Returning,granted
CUST-007970,2024-02-10,Gauteng,Soweto,Returning,granted
CUST-007971,2024-05-21,Western Cape,Paarl,New,granted
CUST-007972,2024-04-07,Western Cape,Paarl,Returning,granted
CUST-007973,2024-01-16,Gauteng,Sandton,Lapsed Reactivated,granted
CUST-007974,2024-02-25,Limpopo,Polokwane,New,granted
CUST-007975,2024-06-23,Gauteng,Sandton,New,granted
CUST-007976,2024-06-13,Gauteng,Soweto,New,granted
CUST-007977,2024-03-03,Eastern Cape,East London,New,granted
CUST-007978,2024-05-05,Western Cape,Stellenbosch,Returning,granted
CUST-007979,2024-04-02,Western Cape,George,New,granted
CUST-007980,2024-04-12,Western Cape,Cape Town,New,unknown
CUST-007981,2024-05-17,Western Cape,Paarl,Returning,denied
CUST-007982,2024-01-10,Gauteng,Soweto,Returning,granted
CUST-007983,2024-03-20,Western Cape,George,New,granted
CUST-007984,2024-05-22,Gauteng,Johannesburg,New,granted
CUST-007985,2024-02-10,Western Cape,Cape Town,Vip,granted
CUST-007986,2024-03-16,Western Cape,Paarl,New,granted
CUST-007987,2024-03-29,Western Cape,George,Lapsed Reactivated,granted
CUST-007988,2024-01-09,Western Cape,George,Lapsed Reactivated,granted
CUST-007989,2024-02-22,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-007990,2024-01-31,Kwazulu-Natal,Umhlanga,Returning,granted
CUST-007991,2024-05-01,Gauteng,Johannesburg,Returning,granted
CUST-007992,2024-06-24,Gauteng,Pretoria,Returning,granted
CUST-007993,2024-04-25,Western Cape,Cape Town,Returning,unknown
CUST-007994,2024-01-28,Gauteng,Soweto,New,granted
CUST-007995,2024-06-15,Gauteng,Johannesburg,Returning,denied
CUST-007996,2024-04-21,Western Cape,Stellenbosch,Returning,granted
CUST-007997,2024-05-16,Kwazulu-Natal,Umhlanga,Returning,granted
CUST-007998,2024-06-29,Gauteng,Johannesburg,New,denied
CUST-007999,2024-02-25,Gauteng,Soweto,New,granted
CUST-008000,2024-02-10,Gauteng,Soweto,New,granted
CUST-008001,2024-03-22,Kwazulu-Natal,Umhlanga,Vip,granted
CUST-008002,2024-05-13,Eastern Cape,Gqeberha,New,granted
CUST-008003,2024-04-14,Western Cape,Stellenbosch,New,granted
CUST-008004,2024-01-06,Gauteng,Sandton,New,granted
CUST-008005,2024-03-03,Kwazulu-Natal,Umhlanga,Returning,granted
CUST-008006,2024-03-05,Gauteng,Johannesburg,New,unknown
CUST-008007,2024-04-20,Gauteng,Sandton,New,granted
CUST-008008,2024-04-06,Northern Cape,Kimberley,Returning,granted
CUST-008009,2024-01-29,Eastern Cape,Gqeberha,New,granted
CUST-008010,2024-06-04,Kwazulu-Natal,Pietermaritzburg,Returning,granted
CUST-008011,2024-05-02,Western Cape,Stellenbosch,New,granted
CUST-008012,2024-02-12,Gauteng,Johannesburg,Returning,granted
CUST-008013,2024-02-25,Western Cape,George,Returning,granted
CUST-008014,2024-03-11,Western Cape,Cape Town,Returning,granted
CUST-008015,2024-01-03,Western Cape,Stellenbosch,New,granted
CUST-008016,2024-05-12,Western Cape,George,Lapsed Reactivated,granted
CUST-008017,2024-05-15,Free State,Bloemfontein,New,denied
CUST-008018,2024-05-12,Gauteng,Sandton,New,denied
CUST-008019,2024-02-03,Eastern Cape,East London,New,unknown
CUST-008020,2024-06-24,Western Cape,Paarl,Returning,denied
CUST-008021,2024-02-03,Gauteng,Johannesburg,New,granted
CUST-008022,2024-03-01,Mpumalanga,Nelspruit,Lapsed Reactivated,granted
CUST-008023,2024-04-26,Gauteng,Johannesburg,Lapsed Reactivated,denied
CUST-008024,2024-03-12,Gauteng,Johannesburg,Returning,granted
CUST-008025,2024-04-26,Kwazulu-Natal,Pietermaritzburg,New,denied
CUST-008026,2024-04-19,Eastern Cape,East London,New,granted
CUST-008027,2024-05-24,North West,Rustenburg,Returning,granted
CUST-008028,2024-03-10,Northern Cape,Kimberley,New,granted
CUST-008029,2024-02-06,North West,Rustenburg,New,granted
CUST-008030,2024-04-11,Western Cape,Paarl,Returning,granted
CUST-008031,2024-04-05,Western Cape,Stellenbosch,Returning,denied
CUST-008032,2024-02-14,Western Cape,George,Returning,granted
CUST-008033,2024-05-23,Kwazulu-Natal,Durban,Returning,granted
CUST-008034,2024-06-03,Kwazulu-Natal,Durban,Returning,granted
CUST-008035,2024-03-01,Free State,Bloemfontein,New,granted
CUST-008036,2024-06-22,Gauteng,Pretoria,New,granted
CUST-008037,2024-03-12,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-008038,2024-02-19,Western Cape,Cape Town,New,granted
CUST-008039,2024-05-19,Western Cape,Stellenbosch,New,granted
CUST-008040,2024-03-27,Gauteng,Pretoria,New,granted
CUST-008041,2024-05-07,Western Cape,Stellenbosch,New,granted
CUST-008042,2024-06-16,Western Cape,Cape Town,New,granted
CUST-008043,2024-02-15,Free State,Bloemfontein,New,granted
CUST-008044,2024-01-18,Western Cape,Stellenbosch,Lapsed Reactivated,granted
CUST-008045,2024-04-09,North West,Rustenburg,Returning,granted
CUST-008046,2024-02-05,Eastern Cape,East London,New,granted
CUST-008047,2024-03-03,Gauteng,Soweto,New,granted
CUST-008048,2024-05-27,Eastern Cape,East London,Returning,denied
CUST-008049,2024-06-10,Free State,Bloemfontein,Returning,denied
CUST-008050,2024-02-02,Eastern Cape,East London,New,granted
CUST-008051,2024-03-26,Western Cape,Paarl,Returning,granted
CUST-008052,2024-05-05,Gauteng,Johannesburg,New,granted
CUST-008053,2024-05-08,Eastern Cape,Gqeberha,Returning,granted
CUST-008054,2024-02-22,Gauteng,Sandton,Returning,granted
CUST-008055,2024-02-02,Gauteng,Sandton,New,granted
CUST-008056,2024-02-04,Gauteng,Pretoria,New,unknown
CUST-008057,2024-06-05,Free State,Bloemfontein,New,granted
CUST-008058,2024-04-20,Eastern Cape,Gqeberha,New,denied
CUST-008059,2024-01-17,Limpopo,Polokwane,Returning,granted
CUST-008060,2024-04-03,Limpopo,Polokwane,Returning,granted
CUST-008061,2024-05-02,Gauteng,Sandton,New,denied
CUST-008062,2024-03-17,Limpopo,Polokwane,New,unknown
CUST-008063,2024-03-19,Limpopo,Polokwane,New,granted
CUST-008064,2024-04-04,Western Cape,Paarl,New,granted
CUST-008065,2024-02-18,Kwazulu-Natal,Durban,New,granted
CUST-008066,2024-01-30,Gauteng,Sandton,Lapsed Reactivated,granted
CUST-008067,2024-03-06,Gauteng,Soweto,New,denied
CUST-008068,2024-03-08,Free State,Bloemfontein,New,granted
CUST-008069,2024-05-20,Western Cape,Cape Town,Returning,granted
CUST-008070,2024-02-05,Free State,Bloemfontein,New,granted
CUST-008071,2024-03-09,Western Cape,Paarl,Lapsed Reactivated,unknown
CUST-008072,2024-05-23,Western Cape,Cape Town,New,granted
CUST-008073,2024-02-24,Western Cape,Paarl,Returning,granted
CUST-008074,2024-01-08,Free State,Bloemfontein,Returning,granted
CUST-008075,2024-05-12,Gauteng,Johannesburg,New,granted
CUST-008076,2024-03-06,Gauteng,Soweto,New,granted
CUST-008077,2024-03-18,Western Cape,Stellenbosch,New,granted
CUST-008078,2024-05-31,Limpopo,Polokwane,New,granted
CUST-008079,2024-02-07,Western Cape,Cape Town,New,granted
CUST-008080,2024-06-26,Western Cape,Stellenbosch,New,granted
CUST-008081,2024-05-06,Gauteng,Soweto,New,granted
CUST-008082,2024-04-15,Gauteng,Pretoria,New,granted
CUST-008083,2024-05-27,Western Cape,Paarl,New,denied
CUST-008084,2024-02-09,Gauteng,Soweto,New,denied
CUST-008085,2024-01-06,Western Cape,George,New,denied
CUST-008086,2024-04-05,Gauteng,Sandton,New,granted
CUST-008087,2024-04-20,Kwazulu-Natal,Pietermaritzburg,Lapsed Reactivated,denied
CUST-008088,2024-04-23,North West,Rustenburg,New,granted
CUST-008089,2024-04-21,Gauteng,Johannesburg,New,granted
CUST-008090,2024-03-25,Gauteng,Pretoria,Returning,granted
CUST-008091,2024-05-19,Western Cape,Paarl,Returning,granted
CUST-008092,2024-05-07,Limpopo,Polokwane,Lapsed Reactivated,granted
CUST-008093,2024-01-08,Western Cape,Stellenbosch,New,denied
CUST-008094,2024-01-17,Gauteng,Johannesburg,Vip,denied
CUST-008095,2024-03-01,Western Cape,George,Lapsed Reactivated,granted
CUST-008096,2024-06-02,Gauteng,Johannesburg,Returning,granted
CUST-008097,2024-04-06,Eastern Cape,East London,Returning,granted
CUST-008098,2024-05-04,Western Cape,Cape Town,Returning,granted
CUST-008099,2024-03-19,Limpopo,Polokwane,Vip,denied
CUST-008100,2024-01-24,Western Cape,Stellenbosch,Returning,granted
CUST-008101,2024-05-25,Gauteng,Johannesburg,Vip,granted
CUST-008102,2024-06-19,Kwazulu-Natal,Umhlanga,New,granted
CUST-008103,2024-04-07,Gauteng,Johannesburg,Returning,granted
CUST-008104,2024-06-08,Western Cape,George,New,unknown
CUST-008105,2024-06-03,Gauteng,Sandton,Returning,granted
CUST-008106,2024-02-15,Eastern Cape,East London,New,granted
CUST-008107,2024-04-26,Western Cape,Cape Town,New,granted
CUST-008108,2024-05-19,Eastern Cape,East London,New,granted
CUST-008109,2024-04-26,Gauteng,Soweto,New,denied
CUST-008110,2024-01-22,Gauteng,Soweto,New,denied
CUST-008111,2024-05-30,Gauteng,Johannesburg,New,granted
CUST-008112,2024-06-29,Western Cape,George,New,granted
CUST-008113,2024-04-15,Free State,Bloemfontein,New,denied
CUST-008114,2024-03-21,Gauteng,Pretoria,New,granted
CUST-008115,2024-03-30,Western Cape,Stellenbosch,Lapsed Reactivated,granted
CUST-008116,2024-02-17,Kwazulu-Natal,Durban,Returning,granted
CUST-008117,2024-04-28,Gauteng,Pretoria,New,granted
CUST-008118,2024-06-03,Western Cape,Paarl,Returning,granted
CUST-008119,2024-06-18,Western Cape,Stellenbosch,New,granted
CUST-008120,2024-01-02,Western Cape,George,New,granted
CUST-008121,2024-06-06,Eastern Cape,Gqeberha,New,unknown
CUST-008122,2024-06-02,Gauteng,Johannesburg,Lapsed Reactivated,granted
CUST-008123,2024-04-25,Free State,Bloemfontein,New,granted
CUST-008124,2024-04-13,Kwazulu-Natal,Pietermaritzburg,New,denied
CUST-008125,2024-01-04,Limpopo,Polokwane,New,granted
CUST-008126,2024-01-09,Gauteng,Pretoria,Lapsed Reactivated,unknown
CUST-008127,2024-06-25,Kwazulu-Natal,Pietermaritzburg,Returning,denied
CUST-008128,2024-06-24,Western Cape,George,New,granted
CUST-008129,2024-03-24,Kwazulu-Natal,Durban,Vip,denied
CUST-008130,2024-04-08,Western Cape,Cape Town,New,denied
CUST-008131,2024-05-03,Gauteng,Johannesburg,New,granted
CUST-008132,2024-04-22,Western Cape,Paarl,New,granted
CUST-008133,2024-03-13,Eastern Cape,Gqeberha,New,denied
CUST-008134,2024-01-09,Western Cape,Paarl,New,denied
CUST-008135,2024-05-03,Western Cape,Cape Town,New,granted
CUST-008136,2024-05-06,Western Cape,George,New,granted
CUST-008137,2024-05-04,Gauteng,Soweto,New,granted
CUST-008138,2024-05-17,Western Cape,George,Returning,denied
CUST-008139,2024-05-16,Limpopo,Polokwane,Vip,granted
CUST-008140,2024-06-10,Western Cape,Stellenbosch,New,granted
CUST-008141,2024-04-10,Western Cape,George,Vip,granted
CUST-008142,2024-02-17,Western Cape,George,New,granted
CUST-008143,2024-04-23,Gauteng,Pretoria,Returning,granted
CUST-008144,2024-03-18,Gauteng,Pretoria,New,granted
CUST-008145,2024-06-03,Gauteng,Sandton,Returning,granted
CUST-008146,2024-05-29,Western Cape,Paarl,New,unknown
CUST-008147,2024-01-17,Western Cape,Cape Town,Returning,granted
CUST-008148,2024-04-22,Gauteng,Johannesburg,New,granted
CUST-008149,2024-01-04,Western Cape,Stellenbosch,Returning,denied
CUST-008150,2024-03-28,Gauteng,Sandton,Lapsed Reactivated,granted
CUST-008151,2024-06-13,Gauteng,Sandton,Lapsed Reactivated,granted
CUST-008152,2024-06-23,Gauteng,Pretoria,New,granted
CUST-008153,2024-05-21,Western Cape,Cape Town,Returning,granted
CUST-008154,2024-01-18,Gauteng,Johannesburg,New,granted
CUST-008155,2024-02-14,Western Cape,Stellenbosch,Lapsed Reactivated,granted
CUST-008156,2024-01-05,North West,Rustenburg,New,granted
CUST-008157,2024-05-18,Gauteng,Pretoria,New,granted
CUST-008158,2024-01-11,Kwazulu-Natal,Pietermaritzburg,Returning,granted
CUST-008159,2024-03-15,Western Cape,Stellenbosch,Returning,denied
CUST-008160,2024-03-23,Gauteng,Sandton,Lapsed Reactivated,granted
CUST-008161,2024-02-26,Gauteng,Soweto,Lapsed Reactivated,granted
CUST-008162,2024-04-08,Free State,Bloemfontein,New,granted
CUST-008163,2024-06-14,Gauteng,Sandton,Lapsed Reactivated,granted
CUST-008164,2024-05-07,Gauteng,Soweto,New,granted
CUST-008165,2024-03-25,Western Cape,George,New,granted
CUST-008166,2024-04-15,Gauteng,Sandton,New,granted
CUST-008167,2024-05-16,Western Cape,George,New,granted
CUST-008168,2024-03-15,Western Cape,George,Returning,granted
CUST-008169,2024-03-24,Western Cape,George,Returning,granted
CUST-008170,2024-03-21,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-008171,2024-04-09,North West,Rustenburg,Returning,denied
CUST-008172,2024-05-31,Western Cape,Paarl,Returning,denied
CUST-008173,2024-02-08,Western Cape,George,Returning,granted
CUST-008174,2024-01-30,Gauteng,Johannesburg,Returning,granted
CUST-008175,2024-05-18,Kwazulu-Natal,Umhlanga,Lapsed Reactivated,granted
CUST-008176,2024-03-31,Northern Cape,Kimberley,New,granted
CUST-008177,2024-04-25,Western Cape,Cape Town,New,granted
CUST-008178,2024-05-24,Gauteng,Pretoria,New,unknown
CUST-008179,2024-06-21,Gauteng,Soweto,New,granted
CUST-008180,2024-01-23,Gauteng,Sandton,New,granted
CUST-008181,2024-03-08,Kwazulu-Natal,Umhlanga,New,granted
CUST-008182,2024-05-09,Gauteng,Sandton,Returning,granted
CUST-008183,2024-06-17,Eastern Cape,Gqeberha,Returning,granted
CUST-008184,2024-05-20,Mpumalanga,Nelspruit,Returning,granted
CUST-008185,2024-03-28,Western Cape,Paarl,Lapsed Reactivated,denied
CUST-008186,2024-06-09,Gauteng,Soweto,New,granted
CUST-008187,2024-04-18,Gauteng,Johannesburg,New,denied
CUST-008188,2024-02-15,Kwazulu-Natal,Durban,Returning,denied
CUST-008189,2024-05-26,Western Cape,Paarl,Returning,granted
CUST-008190,2024-04-23,Gauteng,Johannesburg,New,denied
CUST-008191,2024-05-23,Free State,Bloemfontein,New,granted
CUST-008192,2024-03-10,Western Cape,Paarl,New,denied
CUST-008193,2024-02-21,Western Cape,Cape Town,New,granted
CUST-008194,2024-03-06,Western Cape,Stellenbosch,New,granted
CUST-008195,2024-03-06,Western Cape,Stellenbosch,New,granted
CUST-008196,2024-06-22,Gauteng,Sandton,New,denied
CUST-008197,2024-05-29,Western Cape,Stellenbosch,Returning,unknown
CUST-008198,2024-06-04,Gauteng,Pretoria,Returning,granted
CUST-008199,2024-01-15,Northern Cape,Kimberley,Returning,granted
CUST-008200,2024-03-06,Gauteng,Johannesburg,New,granted
CUST-008201,2024-05-28,Gauteng,Soweto,New,denied
CUST-008202,2024-04-20,Gauteng,Soweto,New,granted
CUST-008203,2024-03-24,Western Cape,Paarl,New,denied
CUST-008204,2024-06-10,Kwazulu-Natal,Umhlanga,New,denied
CUST-008205,2024-02-08,Western Cape,Stellenbosch,New,granted
CUST-008206,2024-06-20,Mpumalanga,Nelspruit,New,granted
CUST-008207,2024-04-08,Gauteng,Pretoria,New,granted
CUST-008208,2024-04-09,North West,Rustenburg,New,granted
CUST-008209,2024-05-25,Gauteng,Sandton,Lapsed Reactivated,granted
CUST-008210,2024-05-12,Eastern Cape,Gqeberha,New,granted
CUST-008211,2024-03-13,Western Cape,Stellenbosch,New,denied
CUST-008212,2024-04-28,Free State,Bloemfontein,Returning,granted
CUST-008213,2024-02-17,Western Cape,George,New,denied
CUST-008214,2024-05-16,Gauteng,Johannesburg,New,denied
CUST-008215,2024-02-23,Western Cape,George,New,granted
CUST-008216,2024-01-10,Gauteng,Pretoria,New,denied
CUST-008217,2024-05-18,Gauteng,Soweto,New,denied
CUST-008218,2024-02-27,Gauteng,Pretoria,New,denied
CUST-008219,2024-05-09,Gauteng,Sandton,New,granted
CUST-008220,2024-05-27,Western Cape,Stellenbosch,New,granted
CUST-008221,2024-02-26,Western Cape,Cape Town,New,granted
CUST-008222,2024-04-12,Gauteng,Johannesburg,Returning,granted
CUST-008223,2024-05-30,Gauteng,Soweto,Vip,granted
CUST-008224,2024-03-14,Kwazulu-Natal,Durban,New,granted
CUST-008225,2024-06-26,Gauteng,Soweto,New,denied
CUST-008226,2024-06-07,Western Cape,Paarl,Returning,granted
CUST-008227,2024-04-24,Western Cape,Cape Town,Vip,granted
CUST-008228,2024-04-19,Gauteng,Sandton,Returning,granted
CUST-008229,2024-05-16,Gauteng,Sandton,New,granted
CUST-008230,2024-04-16,Gauteng,Johannesburg,New,granted
CUST-008231,2024-06-15,Free State,Bloemfontein,New,granted
CUST-008232,2024-06-03,Gauteng,Soweto,New,denied
CUST-008233,2024-05-18,Western Cape,Paarl,New,granted
CUST-008234,2024-02-23,Western Cape,Stellenbosch,Vip,granted
CUST-008235,2024-06-06,Gauteng,Sandton,New,granted
CUST-008236,2024-05-28,Western Cape,Cape Town,New,granted
CUST-008237,2024-02-21,Western Cape,Cape Town,New,granted
CUST-008238,2024-05-16,Western Cape,George,New,granted
CUST-008239,2024-01-15,Western Cape,Stellenbosch,New,granted
CUST-008240,2024-04-15,Kwazulu-Natal,Durban,New,granted
CUST-008241,2024-06-30,Western Cape,Paarl,New,granted
CUST-008242,2024-03-23,Free State,Bloemfontein,Lapsed Reactivated,denied
CUST-008243,2024-01-08,Free State,Bloemfontein,New,granted
CUST-008244,2024-05-21,Mpumalanga,Nelspruit,New,granted
CUST-008245,2024-06-12,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-008246,2024-04-05,Free State,Bloemfontein,New,denied
CUST-008247,2024-01-09,Free State,Bloemfontein,Returning,granted
CUST-008248,2024-04-24,Limpopo,Polokwane,Returning,granted
CUST-008249,2024-03-16,Gauteng,Soweto,New,granted
CUST-008250,2024-05-28,Kwazulu-Natal,Durban,New,granted
CUST-008251,2024-03-14,Western Cape,George,Returning,granted
CUST-008252,2024-03-03,Gauteng,Sandton,New,granted
CUST-008253,2024-02-10,Western Cape,Cape Town,New,granted
CUST-008254,2024-04-20,Western Cape,Stellenbosch,New,granted
CUST-008255,2024-03-04,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-008256,2024-05-16,Western Cape,George,New,granted
CUST-008257,2024-02-25,Gauteng,Johannesburg,New,granted
CUST-008258,2024-05-06,Gauteng,Johannesburg,New,granted
CUST-008259,2024-06-03,Limpopo,Polokwane,New,granted
CUST-008260,2024-06-29,Gauteng,Sandton,New,granted
CUST-008261,2024-05-19,Gauteng,Soweto,Returning,granted
CUST-008262,2024-02-18,Western Cape,Stellenbosch,Returning,denied
CUST-008263,2024-04-29,Eastern Cape,East London,Returning,granted
CUST-008264,2024-03-03,Limpopo,Polokwane,New,granted
CUST-008265,2024-02-26,Gauteng,Sandton,New,granted
CUST-008266,2024-03-30,Gauteng,Soweto,Lapsed Reactivated,granted
CUST-008267,2024-01-19,Eastern Cape,East London,New,granted
CUST-008268,2024-04-15,Western Cape,Paarl,New,granted
CUST-008269,2024-03-25,Gauteng,Sandton,New,granted
CUST-008270,2024-02-11,Eastern Cape,East London,New,granted
CUST-008271,2024-03-27,Gauteng,Soweto,Returning,granted
CUST-008272,2024-01-07,Gauteng,Pretoria,Returning,granted
CUST-008273,2024-01-05,Eastern Cape,Gqeberha,Returning,granted
CUST-008274,2024-01-04,Gauteng,Sandton,Lapsed Reactivated,granted
CUST-008275,2024-06-10,North West,Rustenburg,Returning,denied
CUST-008276,2024-06-13,Western Cape,George,New,granted
CUST-008277,2024-02-19,Gauteng,Sandton,New,granted
CUST-008278,2024-03-30,Gauteng,Pretoria,Vip,granted
CUST-008279,2024-01-19,Gauteng,Soweto,Returning,granted
CUST-008280,2024-04-10,Mpumalanga,Nelspruit,New,granted
CUST-008281,2024-05-22,Western Cape,George,New,denied
CUST-008282,2024-03-19,Gauteng,Pretoria,Lapsed Reactivated,granted
CUST-008283,2024-01-04,Western Cape,Cape Town,Returning,granted
CUST-008284,2024-02-26,Eastern Cape,East London,New,granted
CUST-008285,2024-02-05,Gauteng,Johannesburg,New,granted
CUST-008286,2024-05-13,Eastern Cape,Gqeberha,Returning,unknown
CUST-008287,2024-04-05,Kwazulu-Natal,Umhlanga,Returning,granted
CUST-008288,2024-06-21,Northern Cape,Kimberley,New,denied
CUST-008289,2024-01-04,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-008290,2024-06-02,Western Cape,Paarl,New,unknown
CUST-008291,2024-01-23,Western Cape,George,Returning,granted
CUST-008292,2024-03-22,Gauteng,Johannesburg,New,granted
CUST-008293,2024-01-30,Western Cape,Cape Town,Returning,granted
CUST-008294,2024-06-18,Gauteng,Pretoria,New,granted
CUST-008295,2024-02-25,Gauteng,Johannesburg,Returning,granted
CUST-008296,2024-04-18,Kwazulu-Natal,Umhlanga,New,granted
CUST-008297,2024-03-09,Northern Cape,Kimberley,New,granted
CUST-008298,2024-05-26,Gauteng,Sandton,New,denied
CUST-008299,2024-05-23,Gauteng,Soweto,New,granted
CUST-008300,2024-04-18,Western Cape,George,Lapsed Reactivated,denied
CUST-008301,2024-04-13,Gauteng,Sandton,Lapsed Reactivated,granted
CUST-008302,2024-03-30,Western Cape,Cape Town,Returning,granted
CUST-008303,2024-02-17,Eastern Cape,Gqeberha,Vip,denied
CUST-008304,2024-01-08,Free State,Bloemfontein,Returning,granted
CUST-008305,2024-01-19,Kwazulu-Natal,Durban,New,denied
CUST-008306,2024-04-10,Northern Cape,Kimberley,New,unknown
CUST-008307,2024-03-11,Western Cape,Stellenbosch,New,granted
CUST-008308,2024-02-23,Kwazulu-Natal,Pietermaritzburg,New,denied
CUST-008309,2024-04-10,Gauteng,Sandton,Returning,denied
CUST-008310,2024-04-15,Western Cape,Paarl,Returning,granted
CUST-008311,2024-04-12,Western Cape,Cape Town,Returning,granted
CUST-008312,2024-01-25,Gauteng,Johannesburg,New,denied
CUST-008313,2024-06-05,Western Cape,Cape Town,New,granted
CUST-008314,2024-02-09,Northern Cape,Kimberley,New,denied
CUST-008315,2024-03-18,Mpumalanga,Nelspruit,New,granted
CUST-008316,2024-01-07,Kwazulu-Natal,Umhlanga,Returning,granted
CUST-008317,2024-05-22,Western Cape,Cape Town,New,granted
CUST-008318,2024-03-13,Kwazulu-Natal,Umhlanga,New,denied
CUST-008319,2024-04-24,Gauteng,Pretoria,New,granted
CUST-008320,2024-05-28,Western Cape,George,New,granted
CUST-008321,2024-02-08,Gauteng,Pretoria,New,denied
CUST-008322,2024-02-19,Western Cape,Stellenbosch,New,granted
CUST-008323,2024-03-03,Western Cape,Paarl,New,denied
CUST-008324,2024-03-03,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-008325,2024-01-28,Western Cape,Cape Town,New,granted
CUST-008326,2024-03-30,Western Cape,Cape Town,Lapsed Reactivated,granted
CUST-008327,2024-06-18,Western Cape,George,Returning,granted
CUST-008328,2024-02-23,North West,Rustenburg,New,granted
CUST-008329,2024-05-27,Gauteng,Johannesburg,Returning,granted
CUST-008330,2024-06-11,Gauteng,Pretoria,New,granted
