source_table,grain_id,reject_reason,raw_payload
order_items_raw,ORD-2024-011647-ITEM-3,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-011647-ITEM-3', 'order_id': 'ORD-2024-011647', 'product_id': 'SKU-KIT-003', 'sku': 'SKU-KIT-003', 'product_name': 'Digital Kitchen Scale', 'category': 'Kitchen', 'quantity': '1', 'unit_price_zar': '211.98', 'discount_zar': '0.00', 'line_revenue_zar': '211.98', 'gross_margin_pct': '0.39', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-009864-ITEM-2,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-009864-ITEM-2', 'order_id': 'ORD-2024-009864', 'product_id': 'SKU-HOME-004', 'sku': 'SKU-HOME-004', 'product_name': 'Underbed Storage Bag', 'category': 'Home Organisation', 'quantity': '2', 'unit_price_zar': '176.17', 'discount_zar': '35.23', 'line_revenue_zar': '317.11', 'gross_margin_pct': '0.43', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-005043-ITEM-2,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-005043-ITEM-2', 'order_id': 'ORD-2024-005043', 'product_id': 'SKU-BED-001', 'sku': 'SKU-BED-001', 'product_name': 'Cotton Bedding Bundle', 'category': 'Bedroom', 'quantity': '1', 'unit_price_zar': '732.77', 'discount_zar': '0.00', 'line_revenue_zar': '732.77', 'gross_margin_pct': '0.38', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-002076-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-002076-ITEM-1', 'order_id': 'ORD-2024-002076', 'product_id': 'SKU-KIT-003', 'sku': 'SKU-KIT-003', 'product_name': 'Digital Kitchen Scale', 'category': 'Kitchen', 'quantity': '1', 'unit_price_zar': '213.94', 'discount_zar': '0.00', 'line_revenue_zar': '213.94', 'gross_margin_pct': '0.39', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-003056-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-003056-ITEM-1', 'order_id': 'ORD-2024-003056', 'product_id': 'SKU-HOME-002', 'sku': 'SKU-HOME-002', 'product_name': 'Loadshedding LED Lamp', 'category': 'Home Essentials', 'quantity': '1', 'unit_price_zar': '243.83', 'discount_zar': '0.00', 'line_revenue_zar': '243.83', 'gross_margin_pct': '0.41', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-003257-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-003257-ITEM-1', 'order_id': 'ORD-2024-003257', 'product_id': 'SKU-KIT-001', 'sku': 'SKU-KIT-001', 'product_name': 'Airtight Pantry Labels', 'category': 'Kitchen', 'quantity': '1', 'unit_price_zar': '89.05', 'discount_zar': '0.00', 'line_revenue_zar': '89.05', 'gross_margin_pct': '0.55', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-000790-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-000790-ITEM-1', 'order_id': 'ORD-2024-000790', 'product_id': 'SKU-KIT-001', 'sku': 'SKU-KIT-001', 'product_name': 'Airtight Pantry Labels', 'category': 'Kitchen', 'quantity': '2', 'unit_price_zar': '84.83', 'discount_zar': '0.00', 'line_revenue_zar': '169.66', 'gross_margin_pct': '0.55', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-007746-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-007746-ITEM-1', 'order_id': 'ORD-2024-007746', 'product_id': 'SKU-BED-003', 'sku': 'SKU-BED-003', 'product_name': 'Pillow Protector Pair', 'category': 'Bedroom', 'quantity': '1', 'unit_price_zar': '164.81', 'discount_zar': '0.00', 'line_revenue_zar': '164.81', 'gross_margin_pct': '0.39', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-010563-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-010563-ITEM-1', 'order_id': 'ORD-2024-010563', 'product_id': 'SKU-LIFE-001', 'sku': 'SKU-LIFE-001', 'product_name': 'Reusable Shopper Totes', 'category': 'Lifestyle', 'quantity': '2', 'unit_price_zar': '73.15', 'discount_zar': '0.00', 'line_revenue_zar': '146.30', 'gross_margin_pct': '0.52', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-010450-ITEM-2,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-010450-ITEM-2', 'order_id': 'ORD-2024-010450', 'product_id': 'SKU-LIFE-001', 'sku': 'SKU-LIFE-001', 'product_name': 'Reusable Shopper Totes', 'category': 'Lifestyle', 'quantity': '2', 'unit_price_zar': '82.66', 'discount_zar': '8.27', 'line_revenue_zar': '157.06', 'gross_margin_pct': '0.52', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-009355-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-009355-ITEM-1', 'order_id': 'ORD-2024-009355', 'product_id': 'SKU-WORK-002', 'sku': 'SKU-WORK-002', 'product_name': 'Cable Management Box', 'category': 'Workspace', 'quantity': '1', 'unit_price_zar': '201.76', 'discount_zar': '0.00', 'line_revenue_zar': '201.76', 'gross_margin_pct': '0.41', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-006005-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-006005-ITEM-1', 'order_id': 'ORD-2024-006005', 'product_id': 'SKU-WORK-001', 'sku': 'SKU-WORK-001', 'product_name': 'Desk Organiser', 'category': 'Workspace', 'quantity': '2', 'unit_price_zar': '253.52', 'discount_zar': '0.00', 'line_revenue_zar': '507.03', 'gross_margin_pct': '0.43', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-010964-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-010964-ITEM-1', 'order_id': 'ORD-2024-010964', 'product_id': 'SKU-LIFE-004', 'sku': 'SKU-LIFE-004', 'product_name': 'Insulated Travel Mug', 'category': 'Lifestyle', 'quantity': '1', 'unit_price_zar': '168.47', 'discount_zar': '8.42', 'line_revenue_zar': '160.05', 'gross_margin_pct': '0.38', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-005643-ITEM-2,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-005643-ITEM-2', 'order_id': 'ORD-2024-005643', 'product_id': 'SKU-HOME-002', 'sku': 'SKU-HOME-002', 'product_name': 'Loadshedding LED Lamp', 'category': 'Home Essentials', 'quantity': '1', 'unit_price_zar': '236.19', 'discount_zar': '23.62', 'line_revenue_zar': '212.57', 'gross_margin_pct': '0.41', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-006100-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-006100-ITEM-1', 'order_id': 'ORD-2024-006100', 'product_id': 'SKU-KIT-002', 'sku': 'SKU-KIT-002', 'product_name': 'Ceramic Dinner Set', 'category': 'Kitchen', 'quantity': '1', 'unit_price_zar': '582.22', 'discount_zar': '29.11', 'line_revenue_zar': '553.11', 'gross_margin_pct': '0.34', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-009489-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-009489-ITEM-1', 'order_id': 'ORD-2024-009489', 'product_id': 'SKU-BATH-001', 'sku': 'SKU-BATH-001', 'product_name': 'Bath Towel Bundle', 'category': 'Bathroom', 'quantity': '1', 'unit_price_zar': '424.77', 'discount_zar': '21.24', 'line_revenue_zar': '403.53', 'gross_margin_pct': '0.37', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-007084-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-007084-ITEM-1', 'order_id': 'ORD-2024-007084', 'product_id': 'SKU-WORK-001', 'sku': 'SKU-WORK-001', 'product_name': 'Desk Organiser', 'category': 'Workspace', 'quantity': '1', 'unit_price_zar': '241.74', 'discount_zar': '0.00', 'line_revenue_zar': '241.74', 'gross_margin_pct': '0.43', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-004607-ITEM-3,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-004607-ITEM-3', 'order_id': 'ORD-2024-004607', 'product_id': 'SKU-PET-002', 'sku': 'SKU-PET-002', 'product_name': 'Pet Feeding Mat', 'category': 'Pet', 'quantity': '1', 'unit_price_zar': '116.22', 'discount_zar': '11.62', 'line_revenue_zar': '104.60', 'gross_margin_pct': '0.40', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-008470-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-008470-ITEM-1', 'order_id': 'ORD-2024-008470', 'product_id': 'SKU-BED-003', 'sku': 'SKU-BED-003', 'product_name': 'Pillow Protector Pair', 'category': 'Bedroom', 'quantity': '1', 'unit_price_zar': '159.98', 'discount_zar': '8.00', 'line_revenue_zar': '151.98', 'gross_margin_pct': '0.39', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-000693-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-000693-ITEM-1', 'order_id': 'ORD-2024-000693', 'product_id': 'SKU-WORK-001', 'sku': 'SKU-WORK-001', 'product_name': 'Desk Organiser', 'category': 'Workspace', 'quantity': '2', 'unit_price_zar': '252.45', 'discount_zar': '0.00', 'line_revenue_zar': '504.90', 'gross_margin_pct': '0.43', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-008033-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-008033-ITEM-1', 'order_id': 'ORD-2024-008033', 'product_id': 'SKU-KIT-006', 'sku': 'SKU-KIT-006', 'product_name': 'Reusable Food Wraps', 'category': 'Kitchen', 'quantity': '1', 'unit_price_zar': '98.44', 'discount_zar': '4.92', 'line_revenue_zar': '93.52', 'gross_margin_pct': '0.50', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-007577-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-007577-ITEM-1', 'order_id': 'ORD-2024-007577', 'product_id': 'SKU-HOME-001', 'sku': 'SKU-HOME-001', 'product_name': 'Bamboo Storage Set', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '145.13', 'discount_zar': '7.26', 'line_revenue_zar': '137.87', 'gross_margin_pct': '0.46', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-004783-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-004783-ITEM-1', 'order_id': 'ORD-2024-004783', 'product_id': 'SKU-HOME-003', 'sku': 'SKU-HOME-003', 'product_name': 'Foldable Laundry Basket', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '170.97', 'discount_zar': '0.00', 'line_revenue_zar': '170.97', 'gross_margin_pct': '0.42', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-006998-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-006998-ITEM-1', 'order_id': 'ORD-2024-006998', 'product_id': 'SKU-DEC-002', 'sku': 'SKU-DEC-002', 'product_name': 'Minimal Wall Clock', 'category': 'Decor', 'quantity': '1', 'unit_price_zar': '306.28', 'discount_zar': '15.31', 'line_revenue_zar': '290.97', 'gross_margin_pct': '0.32', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-001561-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-001561-ITEM-1', 'order_id': 'ORD-2024-001561', 'product_id': 'SKU-PET-002', 'sku': 'SKU-PET-002', 'product_name': 'Pet Feeding Mat', 'category': 'Pet', 'quantity': '1', 'unit_price_zar': '128.24', 'discount_zar': '0.00', 'line_revenue_zar': '128.24', 'gross_margin_pct': '0.40', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-009859-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-009859-ITEM-1', 'order_id': 'ORD-2024-009859', 'product_id': 'SKU-DEC-004', 'sku': 'SKU-DEC-004', 'product_name': 'Linen Cushion Cover', 'category': 'Decor', 'quantity': '1', 'unit_price_zar': '152.79', 'discount_zar': '7.64', 'line_revenue_zar': '145.15', 'gross_margin_pct': '0.36', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-009448-ITEM-2,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-009448-ITEM-2', 'order_id': 'ORD-2024-009448', 'product_id': 'SKU-LIFE-002', 'sku': 'SKU-LIFE-002', 'product_name': 'Scented Candle Duo', 'category': 'Lifestyle', 'quantity': '1', 'unit_price_zar': '118.78', 'discount_zar': '11.88', 'line_revenue_zar': '106.90', 'gross_margin_pct': '0.49', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-009188-ITEM-2,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-009188-ITEM-2', 'order_id': 'ORD-2024-009188', 'product_id': 'SKU-HOME-001', 'sku': 'SKU-HOME-001', 'product_name': 'Bamboo Storage Set', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '158.53', 'discount_zar': '0.00', 'line_revenue_zar': '158.53', 'gross_margin_pct': '0.46', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-004273-ITEM-2,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-004273-ITEM-2', 'order_id': 'ORD-2024-004273', 'product_id': 'SKU-KIT-003', 'sku': 'SKU-KIT-003', 'product_name': 'Digital Kitchen Scale', 'category': 'Kitchen', 'quantity': '1', 'unit_price_zar': '236.42', 'discount_zar': '11.82', 'line_revenue_zar': '224.60', 'gross_margin_pct': '0.39', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-001126-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-001126-ITEM-1', 'order_id': 'ORD-2024-001126', 'product_id': 'SKU-LIFE-002', 'sku': 'SKU-LIFE-002', 'product_name': 'Scented Candle Duo', 'category': 'Lifestyle', 'quantity': '1', 'unit_price_zar': '127.54', 'discount_zar': '6.38', 'line_revenue_zar': '121.16', 'gross_margin_pct': '0.49', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-002663-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-002663-ITEM-1', 'order_id': 'ORD-2024-002663', 'product_id': 'SKU-WORK-001', 'sku': 'SKU-WORK-001', 'product_name': 'Desk Organiser', 'category': 'Workspace', 'quantity': '1', 'unit_price_zar': '245.46', 'discount_zar': '0.00', 'line_revenue_zar': '245.46', 'gross_margin_pct': '0.43', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-000332-ITEM-2,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-000332-ITEM-2', 'order_id': 'ORD-2024-000332', 'product_id': 'SKU-BATH-001', 'sku': 'SKU-BATH-001', 'product_name': 'Bath Towel Bundle', 'category': 'Bathroom', 'quantity': '1', 'unit_price_zar': '415.39', 'discount_zar': '0.00', 'line_revenue_zar': '415.39', 'gross_margin_pct': '0.37', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-008401-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-008401-ITEM-1', 'order_id': 'ORD-2024-008401', 'product_id': 'SKU-HOME-003', 'sku': 'SKU-HOME-003', 'product_name': 'Foldable Laundry Basket', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '166.05', 'discount_zar': '0.00', 'line_revenue_zar': '166.05', 'gross_margin_pct': '0.42', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-001853-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-001853-ITEM-1', 'order_id': 'ORD-2024-001853', 'product_id': 'SKU-WORK-002', 'sku': 'SKU-WORK-002', 'product_name': 'Cable Management Box', 'category': 'Workspace', 'quantity': '1', 'unit_price_zar': '211.15', 'discount_zar': '0.00', 'line_revenue_zar': '211.15', 'gross_margin_pct': '0.41', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-002783-ITEM-2,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-002783-ITEM-2', 'order_id': 'ORD-2024-002783', 'product_id': 'SKU-HOME-001', 'sku': 'SKU-HOME-001', 'product_name': 'Bamboo Storage Set', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '156.77', 'discount_zar': '15.68', 'line_revenue_zar': '141,09', 'gross_margin_pct': '0.46', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-005016-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-005016-ITEM-1', 'order_id': 'ORD-2024-005016', 'product_id': 'SKU-BED-002', 'sku': 'SKU-BED-002', 'product_name': 'Luxury Throw Blanket', 'category': 'Bedroom', 'quantity': '1', 'unit_price_zar': '532.18', 'discount_zar': '26.61', 'line_revenue_zar': '505.57', 'gross_margin_pct': '0.29', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-005891-ITEM-3,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-005891-ITEM-3', 'order_id': 'ORD-2024-005891', 'product_id': 'SKU-KIT-005', 'sku': 'SKU-KIT-005', 'product_name': 'Silicone Utensil Set', 'category': 'Kitchen', 'quantity': '1', 'unit_price_zar': '145.11', 'discount_zar': '0.00', 'line_revenue_zar': '145.11', 'gross_margin_pct': '0.48', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-001012-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-001012-ITEM-1', 'order_id': 'ORD-2024-001012', 'product_id': 'SKU-DEC-003', 'sku': 'SKU-DEC-003', 'product_name': 'Decorative Vase', 'category': 'Decor', 'quantity': '1', 'unit_price_zar': '240.75', 'discount_zar': '0.00', 'line_revenue_zar': '240.75', 'gross_margin_pct': '0.30', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-009255-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-009255-ITEM-1', 'order_id': 'ORD-2024-009255', 'product_id': 'SKU-KIT-003', 'sku': 'SKU-KIT-003', 'product_name': 'Digital Kitchen Scale', 'category': 'Kitchen', 'quantity': '1', 'unit_price_zar': '207.41', 'discount_zar': '0.00', 'line_revenue_zar': '207.41', 'gross_margin_pct': '0.39', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-006183-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-006183-ITEM-1', 'order_id': 'ORD-2024-006183', 'product_id': 'SKU-HOME-003', 'sku': 'SKU-HOME-003', 'product_name': 'Foldable Laundry Basket', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '159.77', 'discount_zar': '7.99', 'line_revenue_zar': '151.78', 'gross_margin_pct': '0.42', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-004855-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-004855-ITEM-1', 'order_id': 'ORD-2024-004855', 'product_id': 'SKU-LIFE-003', 'sku': 'SKU-LIFE-003', 'product_name': 'Kids Tee Bundle', 'category': 'Lifestyle', 'quantity': '1', 'unit_price_zar': '186.35', 'discount_zar': '9.32', 'line_revenue_zar': '177.04', 'gross_margin_pct': '0.36', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-009682-ITEM-2,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-009682-ITEM-2', 'order_id': 'ORD-2024-009682', 'product_id': 'SKU-BATH-001', 'sku': 'SKU-BATH-001', 'product_name': 'Bath Towel Bundle', 'category': 'Bathroom', 'quantity': '1', 'unit_price_zar': '374.98', 'discount_zar': '18.75', 'line_revenue_zar': '356.23', 'gross_margin_pct': '0.37', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-003382-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-003382-ITEM-1', 'order_id': 'ORD-2024-003382', 'product_id': 'SKU-BATH-002', 'sku': 'SKU-BATH-002', 'product_name': 'Soap Dispenser Set', 'category': 'Bathroom', 'quantity': '1', 'unit_price_zar': '128.62', 'discount_zar': '0.00', 'line_revenue_zar': '128.62', 'gross_margin_pct': '0.44', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-011570-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-011570-ITEM-1', 'order_id': 'ORD-2024-011570', 'product_id': 'SKU-KIT-001', 'sku': 'SKU-KIT-001', 'product_name': 'Airtight Pantry Labels', 'category': 'Kitchen', 'quantity': '1', 'unit_price_zar': '83.83', 'discount_zar': '0.00', 'line_revenue_zar': '83.83', 'gross_margin_pct': '0.55', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-007580-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-007580-ITEM-1', 'order_id': 'ORD-2024-007580', 'product_id': 'SKU-LIFE-002', 'sku': 'SKU-LIFE-002', 'product_name': 'Scented Candle Duo', 'category': 'Lifestyle', 'quantity': '1', 'unit_price_zar': '127.50', 'discount_zar': '6.38', 'line_revenue_zar': '121.13', 'gross_margin_pct': '0.49', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-000344-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-000344-ITEM-1', 'order_id': 'ORD-2024-000344', 'product_id': 'SKU-BATH-001', 'sku': 'SKU-BATH-001', 'product_name': 'Bath Towel Bundle', 'category': 'Bathroom', 'quantity': '1', 'unit_price_zar': '422.11', 'discount_zar': '0.00', 'line_revenue_zar': '422.11', 'gross_margin_pct': '0.37', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-008338-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-008338-ITEM-1', 'order_id': 'ORD-2024-008338', 'product_id': 'SKU-HOME-001', 'sku': 'SKU-HOME-001', 'product_name': 'Bamboo Storage Set', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '150.24', 'discount_zar': '0.00', 'line_revenue_zar': '150.24', 'gross_margin_pct': '0.46', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-007707-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-007707-ITEM-1', 'order_id': 'ORD-2024-007707', 'product_id': 'SKU-DEC-004', 'sku': 'SKU-DEC-004', 'product_name': 'Linen Cushion Cover', 'category': 'Decor', 'quantity': '1', 'unit_price_zar': '153.45', 'discount_zar': '0.00', 'line_revenue_zar': '153.45', 'gross_margin_pct': '0.36', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-010552-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-010552-ITEM-1', 'order_id': 'ORD-2024-010552', 'product_id': 'SKU-HOME-002', 'sku': 'SKU-HOME-002', 'product_name': 'Loadshedding LED Lamp', 'category': 'Home Essentials', 'quantity': '1', 'unit_price_zar': '246.66', 'discount_zar': '12.33', 'line_revenue_zar': '234.33', 'gross_margin_pct': '0.41', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-006668-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-006668-ITEM-1', 'order_id': 'ORD-2024-006668', 'product_id': 'SKU-HOME-001', 'sku': 'SKU-HOME-001', 'product_name': 'Bamboo Storage Set', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '151.90', 'discount_zar': '0.00', 'line_revenue_zar': '151.90', 'gross_margin_pct': '0.46', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-008199-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-008199-ITEM-1', 'order_id': 'ORD-2024-008199', 'product_id': 'SKU-KIT-001', 'sku': 'SKU-KIT-001', 'product_name': 'Airtight Pantry Labels', 'category': 'Kitchen', 'quantity': '1', 'unit_price_zar': '90.25', 'discount_zar': '0.00', 'line_revenue_zar': '90.25', 'gross_margin_pct': '0.55', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-007464-ITEM-2,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-007464-ITEM-2', 'order_id': 'ORD-2024-007464', 'product_id': 'SKU-LIFE-001', 'sku': 'SKU-LIFE-001', 'product_name': 'Reusable Shopper Totes', 'category': 'Lifestyle', 'quantity': '1', 'unit_price_zar': '79.55', 'discount_zar': '3.98', 'line_revenue_zar': '75.58', 'gross_margin_pct': '0.52', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-010834-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-010834-ITEM-1', 'order_id': 'ORD-2024-010834', 'product_id': 'SKU-DEC-004', 'sku': 'SKU-DEC-004', 'product_name': 'Linen Cushion Cover', 'category': 'Decor', 'quantity': '1', 'unit_price_zar': '140.82', 'discount_zar': '7.04', 'line_revenue_zar': '133.77', 'gross_margin_pct': '0.36', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-011421-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-011421-ITEM-1', 'order_id': 'ORD-2024-011421', 'product_id': 'SKU-LIFE-005', 'sku': 'SKU-LIFE-005', 'product_name': 'Weekend Cooler Bag', 'category': 'Lifestyle', 'quantity': '1', 'unit_price_zar': '282.37', 'discount_zar': '0.00', 'line_revenue_zar': '282.37', 'gross_margin_pct': '0.34', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-009347-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-009347-ITEM-1', 'order_id': 'ORD-2024-009347', 'product_id': 'SKU-PET-002', 'sku': 'SKU-PET-002', 'product_name': 'Pet Feeding Mat', 'category': 'Pet', 'quantity': '2', 'unit_price_zar': '128.34', 'discount_zar': '0.00', 'line_revenue_zar': '256.67', 'gross_margin_pct': '0.40', '_source_note': 'api_retry_duplicate'}"
order_items_raw,ORD-2024-007085-ITEM-1,DUPLICATE_ORDER_ITEM_ID,"{'order_item_id': 'ORD-2024-007085-ITEM-1', 'order_id': 'ORD-2024-007085', 'product_id': 'SKU-DEC-004', 'sku': 'SKU-DEC-004', 'product_name': 'Linen Cushion Cover', 'category': 'Decor', 'quantity': '1', 'unit_price_zar': '155.31', 'discount_zar': '7.77', 'line_revenue_zar': '147.55', 'gross_margin_pct': '0.36', '_source_note': 'api_retry_duplicate'}"
