customer_id,first_seen_date,province,city,customer_segment,consent_status,_source_note
CUST-009478,2024-04-07,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-009479,2024-05-26,Gauteng,Pretoria,New,granted,source_export
CUST-009480,2024-06-17,Western Cape,Paarl,Returning,denied,source_export
CUST-009481,2024-02-17,Western Cape,George,Returning,granted,source_export
CUST-009482,2024-03-30,Western Cape,George,New,granted,source_export
CUST-009483,2024-05-07,Eastern Cape,East London,Returning,granted,source_export
CUST-009484,2024-03-08,KwaZulu-Natal,Umhlanga,VIP,granted,source_export
CUST-009485,2024-05-09,Eastern Cape,Gqeberha,New,granted,source_export
CUST-009486,2024-02-28,Free State,Bloemfontein,New,denied,source_export
CUST-009487,2024-01-11,Gauteng,Sandton,New,denied,source_export
CUST-009488,2024-01-12,Western Cape,Stellenbosch,Lapsed Reactivated,denied,source_export
CUST-009489,2024-01-28,Western Cape,George,Returning,granted,source_export
CUST-009490,2024-04-30,Western Cape,Paarl,VIP,granted,source_export
CUST-009491,2024-03-10,Gauteng,Sandton,New,denied,source_export
CUST-009492,2024-01-26,Western Cape,Paarl,New,granted,source_export
CUST-009493,2024-04-24,Gauteng,Pretoria,New,granted,source_export
CUST-009494,2024-05-26,Gauteng,Pretoria,New,,source_export
CUST-009495,2024-05-27,Gauteng,Johannesburg,New,granted,source_export
CUST-009496,2024-01-28,Gauteng,Pretoria,Returning,granted,source_export
CUST-009497,2024-06-05,Eastern Cape,East London,New,granted,source_export
CUST-009498,2024-01-31,Mpumalanga,Nelspruit,Returning,granted,source_export
CUST-009499,2024-06-12,Western Cape,George,Returning,granted,source_export
CUST-009500,2024-03-11,Western Cape,George,New,granted,source_export
CUST-009501,2024-06-09,KwaZulu-Natal,Durban,Returning,granted,source_export
CUST-009502,2024-03-02,KwaZulu-Natal,Durban,New,granted,source_export
CUST-009503,2024-03-16,Eastern Cape,East London,Lapsed Reactivated,granted,source_export
CUST-009504,2024-03-27,Gauteng,Pretoria,Returning,granted,source_export
CUST-009505,2024-05-26,KwaZulu-Natal,Durban,New,granted,source_export
CUST-009506,2024-05-02,Free State,Bloemfontein,VIP,granted,source_export
CUST-009507,2024-06-05,KwaZulu-Natal,Durban,New,denied,source_export
CUST-009508,2024-06-02,Western Cape,Cape Town,Returning,granted,source_export
CUST-009509,2024-06-10,Mpumalanga,Nelspruit,Returning,denied,source_export
CUST-009510,2024-01-22,Western Cape,Paarl,Returning,granted,source_export
CUST-009511,2024-06-29,Gauteng,Soweto,New,granted,source_export
CUST-009512,2024-06-08, WESTERN CAPE,Paarl,New,granted,source_export
CUST-009513,2024-03-06,Western Cape,Stellenbosch,New,granted,source_export
CUST-009514,2024-03-04,Western Cape,Paarl,New,granted,source_export
CUST-009515,2024-04-21,Western Cape,Paarl,New,denied,source_export
CUST-009516,2024-03-04,Western Cape,Paarl,Returning,granted,source_export
CUST-009517,2024-05-12,Mpumalanga,Nelspruit,Returning,granted,source_export
CUST-009518,2024-03-18,Gauteng,Soweto,New,granted,source_export
CUST-009519,2024-03-11,Gauteng,Johannesburg,Returning,granted,source_export
CUST-009520,2024-01-08,Gauteng,Pretoria,Returning,granted,source_export
CUST-009521,2024-05-26,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-009522,2024-03-04,Western Cape,Cape Town,New,granted,source_export
CUST-009523,2024-02-14,Gauteng,Pretoria,Returning,denied,source_export
CUST-009524,2024-05-16,Gauteng,Sandton,Returning,denied,source_export
CUST-009525,2024-02-20,Eastern Cape,Gqeberha,Returning,granted,source_export
CUST-009526,2024-04-17,KwaZulu-Natal,Pietermaritzburg,Returning,granted,source_export
CUST-009527,2024-06-23,Western Cape,Paarl,Returning,granted,source_export
CUST-009528,2024-05-03,Western Cape,Cape Town,New,granted,source_export
CUST-009529,2024-04-02,Western Cape,George,New,granted,source_export
CUST-009530,2024-01-02,Free State,Bloemfontein,New,granted,source_export
CUST-009531,2024-04-27,Gauteng,Johannesburg,Returning,granted,source_export
CUST-009532,2024-05-17,Western Cape,Paarl,Lapsed Reactivated,unknown,source_export
CUST-009533,2024-06-06,Western Cape,Cape Town,New,granted,source_export
CUST-009534,2024-05-22,Gauteng,Pretoria,Returning,denied,source_export
CUST-009535,2024-02-10,Western Cape,Cape Town,New,granted,source_export
CUST-009536,2024-02-28,North West,Rustenburg,Returning,granted,source_export
CUST-009537,2024-06-22,Western Cape,Stellenbosch,New,granted,source_export
CUST-009538,2024-03-02,Gauteng,Johannesburg,Returning,granted,source_export
CUST-009539,2024-03-27,Gauteng,Pretoria,New,granted,source_export
CUST-009540,2024-01-02,Western Cape,Cape Town,New,granted,source_export
CUST-009541,2024-01-31,Gauteng,Sandton,Returning,granted,source_export
CUST-009542,2024-06-19,Eastern Cape,Gqeberha,New,granted,source_export
CUST-009543,2024-03-29,Western Cape,Cape Town,New,granted,source_export
CUST-009544,2024-05-03,North West,Rustenburg,New,granted,source_export
CUST-009545,2024-03-06,Gauteng,Johannesburg,New,granted,source_export
CUST-009546,2024-03-17,Gauteng,Johannesburg,Returning,granted,source_export
CUST-009547,2024-02-29,Mpumalanga,Nelspruit,VIP,denied,source_export
CUST-009548,2024-04-11,Gauteng,Pretoria,New,granted,source_export
CUST-009549,2024-01-01,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-009550,2024-04-16,Western Cape,Stellenbosch,New,denied,source_export
CUST-009551,2024-06-27,Mpumalanga,Nelspruit,New,granted,source_export
CUST-009552,2024-04-28,Western Cape,Stellenbosch,New,granted,source_export
CUST-009553,2024-03-19,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-009554,2024-05-20,Western Cape,Cape Town,New,granted,source_export
CUST-009555,2024-06-14,Gauteng,Sandton,New,granted,source_export
CUST-009556,2024-03-26,Free State,Bloemfontein,New,unknown,source_export
CUST-009557,2024-05-06,Free State,Bloemfontein,New,granted,source_export
CUST-009558,2024-06-06,KwaZulu-Natal,Umhlanga,New,denied,source_export
CUST-009559,2024-01-25,Western Cape,Cape Town,Returning,granted,source_export
CUST-009560,2024-06-07,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-009561,2024-04-02,Eastern Cape,Gqeberha,New,granted,source_export
CUST-009562,2024-03-08,Western Cape,George,Lapsed Reactivated,granted,source_export
CUST-009563,2024-06-12,Gauteng,Johannesburg,Returning,granted,source_export
CUST-009564,2024-06-25,Western Cape,Stellenbosch,New,granted,source_export
CUST-009565,2024-06-08,Eastern Cape,East London,Returning,granted,source_export
CUST-009566,2024-01-27,KwaZulu-Natal,Durban,VIP,granted,source_export
CUST-009567,2024-05-24,KwaZulu-Natal,Durban,New,granted,source_export
CUST-009568,2024-03-31,Western Cape,Cape Town,Returning,granted,source_export
CUST-009569,2024-06-12,Limpopo,Polokwane,Returning,granted,source_export
CUST-009570,2024-04-27,Gauteng,Johannesburg,New,denied,source_export
CUST-009571,2024-05-26,Eastern Cape,East London,New,granted,source_export
CUST-009572,2024-03-07,KwaZulu-Natal,Pietermaritzburg,Returning,granted,source_export
CUST-009573,2024-02-07,Western Cape,George,Returning,granted,source_export
CUST-009574,2024-02-19,Gauteng,Pretoria,New,granted,source_export
CUST-009575,2024-05-31,Gauteng,Sandton,Returning,granted,source_export
CUST-009576,2024-02-29,Western Cape,Cape Town,Lapsed Reactivated,granted,source_export
CUST-009577,2024-03-16,Western Cape,Paarl,New,granted,source_export
CUST-009578,2024-01-25,Eastern Cape,East London,New,granted,source_export
CUST-009579,2024-05-10,Western Cape,Cape Town,New,granted,source_export
CUST-009580,2024-05-07,Western Cape,Paarl,Returning,granted,source_export
CUST-009581,2024-03-07,Gauteng,Soweto,New,granted,source_export
CUST-009582,2024-05-03,Gauteng,Soweto,Returning,denied,source_export
CUST-009583,2024-02-22,Eastern Cape,Gqeberha,VIP,granted,source_export
CUST-009584,2024-04-20,Limpopo,Polokwane,New,granted,source_export
CUST-009585,2024-01-04,Gauteng,Pretoria,Returning,granted,source_export
CUST-009586,2024-05-25,Gauteng,Johannesburg,Returning,granted,source_export
CUST-009587,2024-04-23,Western Cape,Paarl,Lapsed Reactivated,granted,source_export
CUST-009588,2024-01-09,Western Cape,Cape Town,New,granted,source_export
CUST-009589,2024-01-13,Gauteng,Soweto,New,granted,source_export
CUST-009590,2024-06-20,North West,Rustenburg,New,granted,source_export
CUST-009591,2024-04-22,Western Cape,Paarl,Lapsed Reactivated,granted,source_export
CUST-009592,2024-05-19,Gauteng,Pretoria,Returning,granted,source_export
CUST-009593,2024-04-28,Eastern Cape,Gqeberha,Returning,granted,source_export
CUST-009594,2024-04-03,Gauteng,Soweto,New,granted,source_export
CUST-009595,2024-04-13,Western Cape,Paarl,New,granted,source_export
CUST-009596,2024-02-02,Gauteng,Sandton,New,granted,source_export
CUST-009597,2024-06-21,Gauteng,Johannesburg,Returning,granted,source_export
CUST-009598,2024-05-13,Mpumalanga,Nelspruit,New,granted,source_export
CUST-009599,2024-01-22,Free State,Bloemfontein,Returning,granted,source_export
CUST-009600,2024-03-04,Western Cape,George,Returning,granted,source_export
CUST-009601,2024-04-04,North West,Rustenburg,New,granted,source_export
CUST-009602,2024-02-22,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-009603,2024-06-19,Gauteng,Johannesburg,Returning,granted,source_export
CUST-009604,2024-06-13,Western Cape,Cape Town,New,denied,source_export
CUST-009605,2024-06-29,Western Cape,Paarl,New,granted,source_export
CUST-009606,2024-02-16,Western Cape,George,New,granted,source_export
CUST-009607,2024-02-27,Gauteng,Sandton,Lapsed Reactivated,denied,source_export
CUST-009608,2024-03-29,Mpumalanga,Nelspruit,New,granted,source_export
CUST-009609,2024-05-21,Western Cape,Stellenbosch,New,granted,source_export
CUST-009610,2024-01-03,Gauteng,Johannesburg,Lapsed Reactivated,granted,source_export
CUST-009611,2024-01-14,Western Cape,Paarl,New,granted,source_export
CUST-009612,2024-02-20,Gauteng,Johannesburg,New,granted,source_export
CUST-009613,2024-01-09,Western Cape,George,New,granted,source_export
CUST-009614,2024-02-03,Western Cape,Stellenbosch,New,granted,source_export
CUST-009615,2024-05-09,Eastern Cape,East London,New,granted,source_export
CUST-009616,2024-02-26,KwaZulu-Natal,Durban,VIP,granted,source_export
CUST-009617,2024-02-16,Western Cape,Cape Town,Returning,denied,source_export
CUST-009618,2024-01-03,Gauteng,Johannesburg,New,granted,source_export
CUST-009619,2024-04-11,Western Cape,George,New,granted,source_export
CUST-009620,2024-01-02,Gauteng,Johannesburg,New,granted,source_export
CUST-009621,2024-03-31,Free State,Bloemfontein,Lapsed Reactivated,granted,source_export
CUST-009622,2024-02-28,KwaZulu-Natal,Durban,VIP,unknown,source_export
CUST-009623,2024-03-25,Western Cape,Stellenbosch,New,granted,source_export
CUST-009624,2024-05-23,Northern Cape,Kimberley,New,granted,source_export
CUST-009625,2024-03-25,Gauteng,Johannesburg,New,granted,source_export
CUST-009626,2024-04-01,Gauteng,Johannesburg,New,granted,source_export
CUST-009627,2024-04-26,North West,Rustenburg,New,granted,source_export
CUST-009628,2024-01-18,Gauteng,Johannesburg,New,denied,source_export
CUST-009629,2024-02-19,Limpopo,Polokwane,Lapsed Reactivated,denied,source_export
CUST-009630,2024-06-18,Gauteng,Soweto,Returning,denied,source_export
CUST-009631,2024-02-17,Western Cape,Stellenbosch,New,granted,source_export
CUST-009632,2024-06-24,Gauteng,Soweto,New,granted,source_export
CUST-009633,2024-02-20,Eastern Cape,East London,New,denied,source_export
CUST-009634,2024-06-26,Eastern Cape,East London,New,granted,source_export
CUST-009635,2024-05-08,Eastern Cape,Gqeberha,Returning,granted,source_export
CUST-009636,2024-04-28,Northern Cape,Kimberley,Lapsed Reactivated,granted,source_export
CUST-009637,2024-05-30,North West,Rustenburg,New,denied,source_export
CUST-009638,2024-04-25,Gauteng,Johannesburg,New,granted,source_export
CUST-009639,2024-04-18,Northern Cape,Kimberley,New,granted,source_export
CUST-009640,2024-05-10,Gauteng,Sandton,Returning,granted,source_export
CUST-009641,2024-04-25,Gauteng,Sandton,Lapsed Reactivated,granted,source_export
CUST-009642,2024-05-19,Eastern Cape,Gqeberha,New,granted,source_export
CUST-009643,2024-03-07,Western Cape,Paarl,New,denied,source_export
CUST-009644,2024-03-01,Gauteng,Sandton,Returning,granted,source_export
CUST-009645,2024-02-08,Western Cape,Stellenbosch,New,granted,source_export
CUST-009646,2024-05-30,Gauteng,Soweto,New,denied,source_export
CUST-009647,2024-01-22,Gauteng,Soweto,New,granted,source_export
CUST-009648,2024-01-12,Gauteng,Sandton,Returning,denied,source_export
CUST-009649,2024-04-30,Western Cape,Paarl,Returning,denied,source_export
CUST-009650,2024-06-20,KwaZulu-Natal,Pietermaritzburg,Returning,granted,source_export
CUST-009651,2024-06-28,Free State,Bloemfontein,New,denied,source_export
CUST-009652,2024-05-17,Eastern Cape,East London,New,granted,source_export
CUST-009653,2024-04-08,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-009654,2024-04-11,Western Cape,Paarl,New,unknown,source_export
CUST-009655,2024-03-28,Free State,Bloemfontein,New,granted,source_export
CUST-009656,2024-04-03,Gauteng,Soweto,New,granted,source_export
CUST-009657,2024-01-08,Eastern Cape,Gqeberha,Lapsed Reactivated,granted,source_export
CUST-009658,2024-06-18,Western Cape,Stellenbosch,New,granted,source_export
CUST-009659,2024-01-24,Mpumalanga,Nelspruit,New,granted,source_export
CUST-009660,2024-06-10,KwaZulu-Natal,Umhlanga,New,unknown,source_export
CUST-009661,2024-05-07,Western Cape,Cape Town,Returning,granted,source_export
CUST-009662,2024-03-06,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-009663,2024-03-23,Eastern Cape,East London,New,unknown,source_export
CUST-009664,2024-05-19,KwaZulu-Natal,Pietermaritzburg,Returning,denied,source_export
CUST-009665,2024-02-02,Gauteng,Sandton,New,granted,source_export
CUST-009666,2024-06-17,Western Cape,Paarl,New,granted,source_export
CUST-009667,2024-06-06,Gauteng,Soweto,New,denied,source_export
CUST-009668,2024-02-16,Gauteng,Sandton,New,granted,source_export
CUST-009669,2024-03-06,KwaZulu-Natal,Durban,Returning,granted,source_export
CUST-009670,2024-06-28,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-009671,2024-06-09,Eastern Cape,Gqeberha,Lapsed Reactivated,denied,source_export
CUST-009672,2024-04-06,Free State,Bloemfontein,Returning,granted,source_export
CUST-009673,2024-03-25,Gauteng,Sandton,Returning,granted,source_export
CUST-009674,2024-06-25,Gauteng,Soweto,New,granted,source_export
CUST-009675,2024-05-05,Gauteng,Soweto,New,granted,source_export
CUST-009676,2024-04-30,Eastern Cape,East London,VIP,granted,source_export
CUST-009677,2024-03-11,Western Cape,George,New,granted,source_export
CUST-009678,2024-02-03,Gauteng,Pretoria,New,granted,source_export
CUST-009679,2024-03-01,Western Cape,George,New,granted,source_export
CUST-009680,2024-03-28,Limpopo,Polokwane,New,granted,source_export
CUST-009681,2024-01-22,Gauteng,Pretoria,New,granted,source_export
CUST-009682,2024-01-17,Eastern Cape,East London,New,granted,source_export
CUST-009683,2024-06-03,Western Cape,Cape Town,New,denied,source_export
CUST-009684,2024-04-07,KwaZulu-Natal,Durban,Lapsed Reactivated,granted,source_export
CUST-009685,2024-06-14,North West,Rustenburg,Returning,granted,source_export
CUST-009686,2024-02-16,Gauteng,Johannesburg,New,denied,source_export
CUST-009687,2024-05-02,Western Cape,Stellenbosch,New,granted,source_export
CUST-009688,2024-01-02,Western Cape,Cape Town,Lapsed Reactivated,granted,source_export
CUST-009689,2024-03-02,Gauteng,Soweto,New,granted,source_export
CUST-009690,2024-05-01,North West,Rustenburg,New,granted,source_export
CUST-009691,2024-06-09,KwaZulu-Natal,Durban,Returning,granted,source_export
CUST-009692,2024-05-01,Mpumalanga,Nelspruit,New,granted,source_export
CUST-009693,2024-03-14,Western Cape,Stellenbosch,Returning,unknown,source_export
CUST-009694,2024-04-23,Western Cape,Cape Town,New,denied,source_export
CUST-009695,2024-05-09,Limpopo,Polokwane,New,granted,source_export
CUST-009696,2024-05-15,Gauteng,Pretoria,Returning,granted,source_export
CUST-009697,2024-06-24,Eastern Cape,Gqeberha,New,granted,source_export
CUST-009698,2024-05-03,Gauteng,Sandton,New,denied,source_export
CUST-009699,2024-04-01,Gauteng,Johannesburg,Returning,granted,source_export
CUST-009700,2024-05-02,KwaZulu-Natal,Durban,New,granted,source_export
CUST-009701,2024-01-07,Mpumalanga,Nelspruit,Returning,granted,source_export
CUST-009702,2024-04-24,North West,Rustenburg,New,granted,source_export
CUST-009703,2024-04-15,North West,Rustenburg,New,granted,source_export
CUST-009704,2024-04-14,Western Cape,George,Returning,denied,source_export
CUST-009705,2024-05-26,Gauteng,Soweto,New,denied,source_export
CUST-009706,2024-03-18,Limpopo,Polokwane,Returning,granted,source_export
CUST-009707,2024-04-05,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-009708,2024-05-15,Western Cape,Paarl,Lapsed Reactivated,granted,source_export
CUST-009709,2024-01-26,Western Cape,Cape Town,New,granted,source_export
CUST-009710,2024-04-13,Gauteng,Pretoria,New,granted,source_export
CUST-009711,2024-03-18,North West,Rustenburg,New,unknown,source_export
CUST-009712,2024-03-04,Western Cape,George,New,granted,source_export
CUST-009713,2024-05-28,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-009714,2024-05-25,Limpopo,Polokwane,New,granted,source_export
CUST-009715,2024-01-14,North West,Rustenburg,New,granted,source_export
CUST-009716,2024-03-25,Gauteng,Pretoria,Returning,unknown,source_export
CUST-009717,2024-03-06,Western Cape,Stellenbosch,New,granted,source_export
CUST-009718,2024-01-01,Gauteng,Soweto,New,denied,source_export
CUST-009719,2024-02-01,Western Cape,George,New,granted,source_export
CUST-009720,2024-01-12,Western Cape,Stellenbosch,New,granted,source_export
CUST-009721,2024-05-09,Gauteng,Soweto,New,granted,source_export
CUST-009722,25/04/2024,KwaZulu-Natal,Umhlanga,Returning,granted,source_export
CUST-009723,2024-03-09,Western Cape,Stellenbosch,New,granted,source_export
CUST-009724,2024-01-31,Western Cape,George,Returning,granted,source_export
CUST-009725,2024-02-18,Gauteng,Soweto,Lapsed Reactivated,granted,source_export
CUST-009726,2024-01-26,Northern Cape,Kimberley,New,granted,source_export
CUST-009727,2024-01-13,Western Cape,Cape Town,New,denied,source_export
CUST-009728,2024-03-13,Gauteng,Sandton,Returning,denied,source_export
CUST-009729,2024-02-25,Eastern Cape,East London,New,granted,source_export
CUST-009730,2024-05-23,Western Cape,Stellenbosch,New,granted,source_export
CUST-009731,2024-04-10,Limpopo,Polokwane,Returning,denied,source_export
CUST-009732,2024-05-25,KwaZulu-Natal,Pietermaritzburg,New,denied,source_export
CUST-009733,2024-05-27,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-009734,2024-04-28,Western Cape,Cape Town,Returning,granted,source_export
CUST-009735,2024-04-10,Western Cape,George,New,granted,source_export
CUST-009736,2024-01-15,Western Cape,Cape Town,New,denied,source_export
CUST-009737,2024-03-05,Northern Cape,Kimberley,New,denied,source_export
CUST-009738,2024-02-23,KwaZulu-Natal,Durban,Returning,granted,source_export
CUST-009739,2024-02-26,KwaZulu-Natal,Durban,New,granted,source_export
CUST-009740,2024-05-01,KwaZulu-Natal,Durban,New,granted,source_export
CUST-009741,2024-03-15,North West,Rustenburg,Returning,granted,source_export
CUST-009742,2024-04-15,Western Cape,Paarl,New,denied,source_export
CUST-009743,2024-03-21,Eastern Cape,East London,Lapsed Reactivated,granted,source_export
CUST-009744,2024-01-26,Western Cape,George,New,denied,source_export
CUST-009745,2024-06-06,Gauteng,Pretoria,New,granted,source_export
CUST-009746,2024-04-12,Western Cape,Paarl,Returning,granted,source_export
CUST-009747,2024-02-16,Eastern Cape,Gqeberha,Lapsed Reactivated,granted,source_export
CUST-009748,2024-01-18,Western Cape,Paarl,Returning,denied,source_export
CUST-009749,2024-02-22,KwaZulu-Natal,Pietermaritzburg,Returning,granted,source_export
CUST-009750,2024-04-10,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-009751,2024-02-27,North West,Rustenburg,Returning,granted,source_export
CUST-009752,2024-01-17,Gauteng,Sandton,New,granted,source_export
CUST-009753,2024-05-05,Eastern Cape,Gqeberha,New,granted,source_export
CUST-009754,2024-03-17,Western Cape,Stellenbosch,New,denied,source_export
CUST-009755,2024-03-07,Western Cape,Paarl,New,granted,source_export
CUST-009756,2024-03-11,Western Cape,Stellenbosch,New,granted,source_export
CUST-009757,2024-03-12,Eastern Cape,East London,New,granted,source_export
CUST-009758,2024-04-04,Eastern Cape,East London,New,granted,source_export
CUST-009759,2024-02-24,KwaZulu-Natal,Durban,New,granted,source_export
CUST-009760,2024-03-17,Western Cape,Cape Town,Lapsed Reactivated,granted,source_export
CUST-009761,2024-01-30,Gauteng,Sandton,Returning,granted,source_export
CUST-009762,2024-03-21,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-009763,2024-03-03,Northern Cape,Kimberley,New,granted,source_export
CUST-009764,2024-04-08,Gauteng,Soweto,New,granted,source_export
CUST-009765,2024-05-16,Western Cape,George,Returning,denied,source_export
CUST-009766,2024-01-27,Western Cape,Paarl,New,granted,source_export
CUST-009767,2024-01-19,Northern Cape,Kimberley,New,granted,source_export
CUST-009768,2024-05-31,Western Cape,Stellenbosch,Returning,denied,source_export
CUST-009769,2024-06-14,Gauteng,Johannesburg,Returning,granted,source_export
CUST-009770,2024-04-25,Gauteng,Soweto,New,granted,source_export
CUST-009771,2024-01-16,Western Cape,Cape Town,Returning,granted,source_export
CUST-009772,2024-04-02,Western Cape,Stellenbosch,New,granted,source_export
CUST-009773,2024-02-01,Gauteng,Soweto,Returning,granted,source_export
CUST-009774,2024-06-22,Western Cape,George,New,granted,source_export
CUST-009775,2024-04-02,Western Cape,George,Returning,granted,source_export
CUST-009776,2024-06-21,Western Cape,George,New,granted,source_export
CUST-009777,2024-04-28,Gauteng,Sandton,VIP,granted,source_export
CUST-009778,2024-03-13,Western Cape,George,New,granted,source_export
CUST-009779,2024-05-02,Western Cape,Paarl,New,granted,source_export
CUST-009780,2024-04-26,Western Cape,Stellenbosch,New,granted,source_export
CUST-009781,2024-01-08,North West,Rustenburg,New,denied,source_export
CUST-009782,2024-02-22,Eastern Cape,Gqeberha,New,granted,source_export
CUST-009783,2024-01-31,Eastern Cape,East London,New,granted,source_export
CUST-009784,2024-04-24,Western Cape,Paarl,Lapsed Reactivated,granted,source_export
CUST-009785,2024-02-25,Western Cape,Cape Town,New,granted,source_export
CUST-009786,2024-01-04,Western Cape,Stellenbosch,New,granted,source_export
CUST-009787,2024-06-22,Gauteng,Soweto,Returning,granted,source_export
CUST-009788,2024-03-04,Limpopo,Polokwane,New,granted,source_export
CUST-009789,2024-01-05,KwaZulu-Natal,Durban,New,granted,source_export
CUST-009790,2024-04-17,Gauteng,Pretoria,New,granted,source_export
CUST-009791,2024-01-07,Limpopo,Polokwane,New,granted,source_export
CUST-009792,2024-06-03,Gauteng,Pretoria,New,granted,source_export
CUST-009793,2024-02-09,Gauteng,Johannesburg,New,granted,source_export
CUST-009794,2024-05-24,Limpopo,Polokwane,New,granted,source_export
CUST-009795,2024-04-04,Western Cape,Stellenbosch,New,unknown,source_export
CUST-009796,2024-01-29,Eastern Cape,East London,Returning,granted,source_export
CUST-009797,2024-02-06,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-009798,2024-03-13,Gauteng,Soweto,Returning,unknown,source_export
CUST-009799,2024-01-17,Gauteng,Johannesburg,New,granted,source_export
CUST-009800,2024-03-26,Mpumalanga,Nelspruit,Returning,granted,source_export
CUST-009801,2024-06-03,Western Cape,Cape Town,New,granted,source_export
CUST-009802,2024-02-29,Free State,Bloemfontein,VIP,denied,source_export
CUST-009803,2024-04-21,Gauteng,Pretoria,Returning,granted,source_export
CUST-009804,2024-03-16,Gauteng,Pretoria,New,unknown,source_export
CUST-009805,2024-02-20,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-009806,2024-03-25,Western Cape,Paarl,New,granted,source_export
CUST-009807,2024-03-29,Western Cape,Cape Town,New,granted,source_export
CUST-009808,2024-06-01,Gauteng,Sandton,New,denied,source_export
CUST-009809,2024-03-09,Western Cape,George,New,granted,source_export
CUST-009810,2024-04-26,North West,Rustenburg,New,granted,source_export
CUST-009811,2024-02-04,KwaZulu-Natal,Pietermaritzburg,New,unknown,source_export
CUST-009812,2024-05-12,Free State,Bloemfontein,Returning,granted,source_export
CUST-009813,2024-03-29,Gauteng,Pretoria,Returning,denied,source_export
CUST-009814,2024-02-13,Western Cape,Paarl,New,granted,source_export
CUST-009815,2024-02-21,Western Cape,Stellenbosch,New,granted,source_export
CUST-009816,2024-06-12,Gauteng,Soweto,New,unknown,source_export
CUST-009817,2024-02-14,Gauteng,Pretoria,New,unknown,source_export
CUST-009818,2024-05-27,Western Cape,Stellenbosch,New,granted,source_export
CUST-009819,2024-04-22,Gauteng,Soweto,VIP,granted,source_export
CUST-009820,2024-05-24,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-009821,2024-03-01,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-009822,2024-03-16,Gauteng,Soweto,New,granted,source_export
CUST-009823,2024-03-24,Eastern Cape,East London,New,granted,source_export
CUST-009824,2024-03-16,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-009825,2024-03-02,KwaZulu-Natal,Umhlanga,New,denied,source_export
CUST-009826,2024-01-03,Western Cape,Cape Town,New,granted,source_export
CUST-009827,2024-04-04,Western Cape,Paarl,Returning,denied,source_export
CUST-009828,2024-06-26,Gauteng,Sandton,New,unknown,source_export
CUST-009829,2024-01-29,Western Cape,Stellenbosch,New,granted,source_export
CUST-009830,2024-04-24,KwaZulu-Natal,Durban,Returning,granted,source_export
CUST-009831,2024-06-25,North West,Rustenburg,New,denied,source_export
CUST-009832,2024-03-20,North West,Rustenburg,VIP,granted,source_export
CUST-009833,2024-01-28,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-009834,2024-05-31,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-009835,2024-01-11,Western Cape,Paarl,New,granted,source_export
CUST-009836,2024-03-08,Eastern Cape,East London,New,granted,source_export
CUST-009837,2024-05-13,North West,Rustenburg,New,denied,source_export
CUST-009838,2024-05-09,Limpopo,Polokwane,New,granted,source_export
CUST-009839,2024-06-05,KwaZulu-Natal,Pietermaritzburg,New,denied,source_export
CUST-009840,2024-06-06,Eastern Cape,Gqeberha,New,granted,source_export
CUST-009841,2024-01-22,Gauteng,Soweto,New,granted,source_export
CUST-009842,2024-02-25,Western Cape,Paarl,New,granted,source_export
CUST-009843,2024-05-19,Gauteng,Soweto,New,denied,source_export
CUST-009844,2024-01-02,Eastern Cape,East London,New,granted,source_export
CUST-009845,2024-04-02,North West,Rustenburg,New,unknown,source_export
CUST-009846,2024-04-25,Free State,Bloemfontein,New,denied,source_export
CUST-009847,2024-03-19,Gauteng,Sandton,New,granted,source_export
CUST-009848,2024-05-17,Gauteng,Pretoria,Returning,granted,source_export
CUST-009849,2024-01-06,Gauteng,Soweto,Returning,denied,source_export
CUST-009850,10/06/2024,Western Cape,Cape Town,Returning,granted,source_export
CUST-009851,2024-01-26,Gauteng,Pretoria,Returning,granted,source_export
CUST-009852,2024-06-18,Gauteng,Pretoria,Returning,granted,source_export
CUST-009853,2024-02-14,Mpumalanga,Nelspruit,VIP,unknown,source_export
CUST-009854,2024-04-04,Gauteng,Johannesburg,New,granted,source_export
CUST-009855,2024-06-21,Eastern Cape,Gqeberha,New,granted,source_export
CUST-009856,2024-05-11,North West,Rustenburg,New,granted,source_export
CUST-009857,2024-03-02,Western Cape,Paarl,New,granted,source_export
