order_item_id,order_id,product_id,sku,product_name,category,quantity,unit_price_zar,discount_zar,line_revenue_zar,gross_margin_pct,_source_note
ORD-2024-010323-ITEM-2,ORD-2024-010323,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,82.15,4.11,78.04,0.52,source_export
ORD-2024-010324-ITEM-1,ORD-2024-010324,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,85.12,0.00,85.12,0.52,source_export
ORD-2024-010325-ITEM-1,ORD-2024-010325,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,370.24,0.00,370.24,0.37,source_export
ORD-2024-010326-ITEM-1,ORD-2024-010326,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,1,179.60,0.00,179.60,0.43,source_export
ORD-2024-010327-ITEM-1,ORD-2024-010327,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,130.07,0.00,130.07,0.48,source_export
ORD-2024-010328-ITEM-1,ORD-2024-010328,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,244.17,0.00,244.17,0.43,source_export
ORD-2024-010328-ITEM-2,ORD-2024-010328,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,84.10,0.00,84.10,0.55,source_export
ORD-2024-010328-ITEM-3,ORD-2024-010328,SKU-LIFE-003,SKU-LIFE-003,Kids Tee Bundle,Lifestyle,2,197.15,19.71,374.58,0.36,source_export
ORD-2024-010329-ITEM-1,ORD-2024-010329,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,1,150.39,7.52,142.87,0.39,source_export
ORD-2024-010329-ITEM-2,ORD-2024-010329,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,2,703.66,0.00,1407.32,0.38,source_export
ORD-2024-010330-ITEM-1,ORD-2024-010330,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,120.96,6.05,114.91,0.40,source_export
ORD-2024-010331-ITEM-1,ORD-2024-010331,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,127.52,6.38,121.14,0.40,source_export
ORD-2024-010332-ITEM-1,ORD-2024-010332,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,2,390.22,0.00,780.44,0.37,source_export
ORD-2024-010333-ITEM-1,ORD-2024-010333,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,95.75,0.00,95.75,0.55,source_export
ORD-2024-010333-ITEM-2,ORD-2024-010333,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,596.79,0.00,596.79,0.34,source_export
ORD-2024-010333-ITEM-3,ORD-2024-010333,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,621.60,0.00,621.60,0.34,source_export
ORD-2024-010334-ITEM-1,ORD-2024-010334,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,2,284.19,28.42,539.96,0.34,source_export
ORD-2024-010335-ITEM-1,ORD-2024-010335,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,138.24,0.00,138.24,0.36,source_export
ORD-2024-010336-ITEM-1,ORD-2024-010336,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,617.03,30.85,586.18,0.34,source_export
ORD-2024-010337-ITEM-1,ORD-2024-010337,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,254.47,12.72,241.74,0.43,source_export
ORD-2024-010338-ITEM-1,ORD-2024-010338,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,153.62,7.68,145.94,0.36,source_export
ORD-2024-010339-ITEM-1,ORD-2024-010339,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,206.28,0.00,206.28,0.39,source_export
ORD-2024-010340-ITEM-1,ORD-2024-010340,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,95.95,4.80,91.15,0.55,source_export
ORD-2024-010341-ITEM-1,ORD-2024-010341,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,420.29,21.01,399.28,0.37,source_export
ORD-2024-010341-ITEM-2,ORD-2024-010341,SKU-KIT-006,SKU-KIT-006,Reusable Food Wraps,Kitchen,1,105.65,5.28,100.37,0.50,source_export
ORD-2024-010342-ITEM-1,ORD-2024-010342,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,413.79,20.69,393.10,0.37,source_export
ORD-2024-010343-ITEM-1,ORD-2024-010343,SKU-WELL-001,SKU-WELL-001,Yoga Mat,Wellness,1,270.28,13.51,256.77,0.35,source_export
ORD-2024-010344-ITEM-1,ORD-2024-010344,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,725.17,0.00,725.17,0.38,source_export
ORD-2024-010345-ITEM-1,ORD-2024-010345,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,82.64,4.13,78.51,0.52,source_export
ORD-2024-010345-ITEM-2,ORD-2024-010345,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,153.39,7.67,145.72,0.46,source_export
ORD-2024-010345-ITEM-3,ORD-2024-010345,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,287.83,14.39,273.43,0.34,source_export
ORD-2024-010346-ITEM-1,ORD-2024-010346,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,2,207.00,0.00,414.01,0.39,source_export
ORD-2024-010347-ITEM-1,ORD-2024-010347,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,156.13,7.81,148.32,0.46,source_export
ORD-2024-010347-ITEM-2,ORD-2024-010347,SKU-KIT-006,SKU-KIT-006,Reusable Food Wraps,Kitchen,1,92.37,4.62,87.75,0.50,source_export
ORD-2024-010348-ITEM-1,ORD-2024-010348,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,2,R93.46,0.00,186.91,0.55,source_export
ORD-2024-010348-ITEM-2,ORD-2024-010348,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,229.86,0.00,229.86,0.41,source_export
ORD-2024-010348-ITEM-3,ORD-2024-010348,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,714.35,35.72,678.63,0.38,source_export
ORD-2024-010349-ITEM-1,ORD-2024-010349,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,125.58,6.28,119.30,0.49,source_export
ORD-2024-010350-ITEM-1,ORD-2024-010350,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,2,158.18,0.00,316.35,0.46,source_export
ORD-2024-010351-ITEM-1,ORD-2024-010351,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,677.60,0.00,677.60,0.38,source_export
ORD-2024-010352-ITEM-1,ORD-2024-010352,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,128.50,0.00,128.50,0.48,source_export
ORD-2024-010353-ITEM-1,ORD-2024-010353,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,83.83,4.19,79.64,0.55,source_export
ORD-2024-010354-ITEM-1,ORD-2024-010354,SKU-LIFE-004,SKU-LIFE-004,Insulated Travel Mug,Lifestyle,1,177.79,0.00,177.79,0.38,source_export
ORD-2024-010355-ITEM-1,ORD-2024-010355,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,265.81,13.29,252.52,0.43,source_export
ORD-2024-010355-ITEM-2,ORD-2024-010355,SKU-OUT-001,SKU-OUT-001,Outdoor Beanbag,Outdoor,2,R766.30,153.26,1379.33,0.25,source_export
ORD-2024-010356-ITEM-1,ORD-2024-010356,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,219.64,10.98,208.66,0.39,source_export
ORD-2024-010357-ITEM-1,ORD-2024-010357,SKU-PET-001,SKU-PET-001,Round Pet Bed,Pet,1,413.80,0.00,413.80,0.28,source_export
ORD-2024-010358-ITEM-1,ORD-2024-010358,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,291.29,14.56,276.72,0.34,source_export
ORD-2024-010358-ITEM-2,ORD-2024-010358,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,84.70,4.24,80.47,0.55,source_export
ORD-2024-010359-ITEM-1,ORD-2024-010359,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,118.23,0.00,118.23,0.49,source_export
ORD-2024-010360-ITEM-1,ORD-2024-010360,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,231.86,11.59,220.27,0.41,source_export
ORD-2024-010360-ITEM-2,ORD-2024-010360,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,116.13,0.00,116.13,0.49,source_export
ORD-2024-010360-ITEM-3,ORD-2024-010360,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,235.70,0.00,235.70,0.41,source_export
ORD-2024-010361-ITEM-1,ORD-2024-010361,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,113.24,5.66,107.58,0.49,source_export
ORD-2024-010362-ITEM-1,ORD-2024-010362,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,2,89.46,0.00,178.93,0.55,source_export
ORD-2024-010363-ITEM-1,ORD-2024-010363,SKU-DEC-002,SKU-DEC-002,Minimal Wall Clock,Decor,1,297.23,0.00,297.23,0.32,source_export
ORD-2024-010364-ITEM-1,ORD-2024-010364,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,225.23,11.26,213.97,0.39,source_export
ORD-2024-010365-ITEM-1,ORD-2024-010365,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,2,84.71,8.47,160.95,0.55,source_export
ORD-2024-010366-ITEM-1,ORD-2024-010366,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,121.86,0.00,121.86,0.49,source_export
ORD-2024-010367-ITEM-1,ORD-2024-010367,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,147.52,7.38,140.15,0.48,source_export
ORD-2024-010368-ITEM-1,ORD-2024-010368,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,125.11,0.00,125.11,0.44,source_export
ORD-2024-010368-ITEM-2,ORD-2024-010368,SKU-DEC-002,SKU-DEC-002,Minimal Wall Clock,Decor,1,292.57,0.00,292.57,0.32,source_export
ORD-2024-010369-ITEM-1,ORD-2024-010369,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,261.29,13.06,248.22,0.43,source_export
ORD-2024-010370-ITEM-1,ORD-2024-010370,SKU-LIFE-003,SKU-LIFE-003,Kids Tee Bundle,Lifestyle,1,196.76,0.00,196.76,0.36,source_export
ORD-2024-010371-ITEM-1,ORD-2024-010371,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,127.56,6.38,121.18,0.44,source_export
ORD-2024-010372-ITEM-1,ORD-2024-010372,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,589.18,29.46,559.72,0.34,source_export
ORD-2024-010372-ITEM-2,ORD-2024-010372,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,570.48,28.52,541.95,0.34,source_export
ORD-2024-010373-ITEM-1,ORD-2024-010373,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,122.44,0.00,122.44,0.44,source_export
ORD-2024-010374-ITEM-1,ORD-2024-010374,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,2,208.86,0.00,417.71,0.39,source_export
ORD-2024-010375-ITEM-1,ORD-2024-010375,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,1,198.04,9.90,188.14,0.43,source_export
ORD-2024-010376-ITEM-1,ORD-2024-010376,SKU-KIT-006,SKU-KIT-006,Reusable Food Wraps,Kitchen,1,91.93,4.60,87.34,0.50,source_export
ORD-2024-010377-ITEM-1,ORD-2024-010377,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,242.29,0.00,242.29,0.41,source_export
ORD-2024-010377-ITEM-2,ORD-2024-010377,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,110.83,5.54,105.29,0.40,source_export
ORD-2024-010377-ITEM-3,ORD-2024-010377,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,608.99,30.45,578.54,0.34,source_export
ORD-2024-010378-ITEM-1,ORD-2024-010378,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,127.45,0.00,127.45,0.49,source_export
ORD-2024-010379-ITEM-1,ORD-2024-010379,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,139.29,6.96,132.32,0.46,source_export
ORD-2024-010380-ITEM-1,ORD-2024-010380,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,117.36,0.00,117.36,0.40,source_export
ORD-2024-010381-ITEM-1,ORD-2024-010381,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,247.41,0.00,247.41,0.43,source_export
ORD-2024-010382-ITEM-1,ORD-2024-010382,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,145.41,7.27,138.14,0.48,source_export
ORD-2024-010382-ITEM-2,ORD-2024-010382,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,1,158.55,7.93,150.63,0.42,source_export
ORD-2024-010383-ITEM-1,ORD-2024-010383,SKU-KIT-006,SKU-KIT-006,Reusable Food Wraps,Kitchen,1,98.67,4.93,93.74,0.50,source_export
ORD-2024-010384-ITEM-1,ORD-2024-010384,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,90.13,4.51,85.62,0.55,source_export
ORD-2024-010385-ITEM-1,ORD-2024-010385,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,421.98,0.00,421.98,0.37,source_export
ORD-2024-010385-ITEM-2,ORD-2024-010385,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,224.63,0.00,224.63,0.39,source_export
ORD-2024-010385-ITEM-3,ORD-2024-010385,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,574.75,0.00,574.75,0.34,source_export
ORD-2024-010386-ITEM-1,ORD-2024-010386,SKU-OUT-001,SKU-OUT-001,Outdoor Beanbag,Outdoor,1,858.15,42.91,815.24,0.25,source_export
ORD-2024-010387-ITEM-1,ORD-2024-010387,SKU-KIT-006,SKU-KIT-006,Reusable Food Wraps,Kitchen,1,106.05,0.00,106.05,0.50,source_export
ORD-2024-010388-ITEM-1,ORD-2024-010388,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,2,123.76,0.00,247.51,0.44,source_export
ORD-2024-010389-ITEM-1,ORD-2024-010389,SKU-KIT-006,SKU-KIT-006,Reusable Food Wraps,Kitchen,2,104.81,0.00,209.62,0.50,source_export
ORD-2024-010390-ITEM-1,ORD-2024-010390,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,2,119.41,0.00,238.82,0.49,source_export
ORD-2024-010391-ITEM-1,ORD-2024-010391,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,77.27,0.00,77.27,0.52,source_export
ORD-2024-010392-ITEM-1,ORD-2024-010392,SKU-WORK-002,SKU-WORK-002,Cable Management Box,Workspace,1,184.30,0.00,184.30,0.41,source_export
ORD-2024-010392-ITEM-2,ORD-2024-010392,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,137.73,0.00,137.73,0.48,source_export
ORD-2024-010393-ITEM-1,ORD-2024-010393,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,1,175.92,0.00,175.92,0.43,source_export
ORD-2024-010394-ITEM-1,ORD-2024-010394,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,751.77,75.18,676.59,0.38,source_export
ORD-2024-010394-ITEM-2,ORD-2024-010394,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,2,84.77,0.00,169.53,0.55,source_export
ORD-2024-010395-ITEM-1,ORD-2024-010395,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,239.32,11.97,227.35,0.41,source_export
ORD-2024-010396-ITEM-1,ORD-2024-010396,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,159.83,0.00,159.83,0.46,source_export
ORD-2024-010396-ITEM-2,ORD-2024-010396,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,397.12,19.86,377.27,0.37,source_export
ORD-2024-010397-ITEM-1,ORD-2024-010397,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,386.24,38.62,347.62,0.37,source_export
ORD-2024-010398-ITEM-1,ORD-2024-010398,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,228.42,0.00,228.42,0.39,source_export
ORD-2024-010398-ITEM-2,ORD-2024-010398,SKU-DEC-001,SKU-DEC-001,Glass Terrarium,Decor,2,309.66,30.97,588.35,0.31,source_export
ORD-2024-010399-ITEM-1,ORD-2024-010399,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,572.37,0.00,572.37,0.34,source_export
ORD-2024-010399-ITEM-2,ORD-2024-010399,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,295.54,14.78,280.76,0.34,source_export
ORD-2024-010400-ITEM-1,ORD-2024-010400,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,2,377.52,0.00,755.03,0.37,source_export
ORD-2024-010401-ITEM-1,ORD-2024-010401,SKU-DEC-001,SKU-DEC-001,Glass Terrarium,Decor,1,346.25,0.00,346.25,0.31,source_export
ORD-2024-010401-ITEM-2,ORD-2024-010401,SKU-DEC-001,SKU-DEC-001,Glass Terrarium,Decor,1,310.66,15.53,295.13,0.31,source_export
ORD-2024-010401-ITEM-3,ORD-2024-010401,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,1,157.52,0.00,157.52,0.42,source_export
ORD-2024-010402-ITEM-1,ORD-2024-010402,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,2,136.67,13.67,259.68,0.48,source_export
ORD-2024-010403-ITEM-1,ORD-2024-010403,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,2,153.93,15.39,292.47,0.46,source_export
ORD-2024-010404-ITEM-1,ORD-2024-010404,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,232.67,11.63,221.04,0.41,source_export
ORD-2024-010405-ITEM-1,ORD-2024-010405,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,1,161.09,8.05,153.04,0.42,source_export
ORD-2024-010406-ITEM-1,ORD-2024-010406,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,78.07,3.90,74.16,0.52,source_export
ORD-2024-010407-ITEM-1,ORD-2024-010407,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,267.10,0.00,267.10,0.43,source_export
ORD-2024-010408-ITEM-1,ORD-2024-010408,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,147.06,7.35,139.70,0.46,source_export
ORD-2024-010409-ITEM-1,ORD-2024-010409,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,2,247.75,24.77,470.72,0.43,source_export
ORD-2024-010410-ITEM-1,ORD-2024-010410,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,121.01,6.05,114.96,0.44,source_export
ORD-2024-010410-ITEM-2,ORD-2024-010410,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,371.91,0.00,371.91,0.37,source_export
ORD-2024-010411-ITEM-1,ORD-2024-010411,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,133.96,6.70,127.26,0.48,source_export
ORD-2024-010411-ITEM-2,ORD-2024-010411,SKU-LIFE-003,SKU-LIFE-003,Kids Tee Bundle,Lifestyle,2,188.11,18.81,357.40,0.36,source_export
ORD-2024-010412-ITEM-1,ORD-2024-010412,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,2,74.58,0.00,149.16,0.52,source_export
ORD-2024-010413-ITEM-1,ORD-2024-010413,SKU-PET-001,SKU-PET-001,Round Pet Bed,Pet,1,463.07,0.00,463.07,0.28,source_export
ORD-2024-010414-ITEM-1,ORD-2024-010414,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,2,220.16,0.00,440.33,0.39,source_export
ORD-2024-010415-ITEM-1,ORD-2024-010415,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,139.66,0.00,139.66,0.48,source_export
ORD-2024-010416-ITEM-1,ORD-2024-010416,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,150.53,7.53,143.00,0.36,source_export
ORD-2024-010417-ITEM-1,ORD-2024-010417,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,618.10,0.00,618.10,0.34,source_export
ORD-2024-010418-ITEM-1,ORD-2024-010418,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,141.98,0.00,141.98,0.36,source_export
ORD-2024-010419-ITEM-1,ORD-2024-010419,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,201.54,10.08,191.46,0.39,source_export
ORD-2024-010420-ITEM-1,ORD-2024-010420,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,119.38,5.97,113.41,0.40,source_export
ORD-2024-010421-ITEM-1,ORD-2024-010421,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,153.48,7.67,145.80,0.46,source_export
ORD-2024-010421-ITEM-2,ORD-2024-010421,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,244.04,0.00,244.04,0.41,source_export
ORD-2024-010422-ITEM-1,ORD-2024-010422,SKU-WORK-002,SKU-WORK-002,Cable Management Box,Workspace,1,196.46,0.00,196.46,0.41,source_export
ORD-2024-010423-ITEM-1,ORD-2024-010423,SKU-DEC-001,SKU-DEC-001,Glass Terrarium,Decor,1,332.73,0.00,332.73,0.31,source_export
ORD-2024-010424-ITEM-1,ORD-2024-010424,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,145.90,0.00,145.90,0.48,source_export
ORD-2024-010425-ITEM-1,ORD-2024-010425,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,225.39,11.27,214.12,0.39,source_export
ORD-2024-010426-ITEM-1,ORD-2024-010426,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,240.95,0.00,240.95,0.41,source_export
ORD-2024-010427-ITEM-1,ORD-2024-010427,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,227.73,0.00,227.73,0.41,source_export
ORD-2024-010428-ITEM-1,ORD-2024-010428,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,134.02,6.70,127.32,0.44,source_export
ORD-2024-010429-ITEM-1,ORD-2024-010429,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,2,75.42,15.08,135.76,0.52,source_export
ORD-2024-010430-ITEM-1,ORD-2024-010430,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,123.53,6.18,117.35,0.49,source_export
ORD-2024-010431-ITEM-1,ORD-2024-010431,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,281.11,0.00,281.11,0.34,source_export
ORD-2024-010431-ITEM-2,ORD-2024-010431,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,268.88,0.00,268.88,0.43,source_export
ORD-2024-010431-ITEM-3,ORD-2024-010431,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,1,183.18,0.00,183.18,0.43,source_export
ORD-2024-010432-ITEM-1,ORD-2024-010432,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,2,162.89,0.00,325.79,0.39,source_export
ORD-2024-010433-ITEM-1,ORD-2024-010433,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,2,427.22,85.44,768.99,0.37,source_export
ORD-2024-010434-ITEM-1,ORD-2024-010434,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,748.81,0.00,748.81,0.38,source_export
ORD-2024-010435-ITEM-1,ORD-2024-010435,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,110.88,0.00,110.88,0.49,source_export
ORD-2024-010436-ITEM-1,ORD-2024-010436,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,114.85,5.74,109.11,0.40,source_export
ORD-2024-010437-ITEM-1,ORD-2024-010437,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,81.23,0.00,81.23,0.52,source_export
ORD-2024-010438-ITEM-1,ORD-2024-010438,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,2,233.79,0.00,467.59,0.43,source_export
ORD-2024-010438-ITEM-2,ORD-2024-010438,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,257.47,25.75,231.72,0.43,source_export
ORD-2024-010439-ITEM-1,ORD-2024-010439,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,2,82.44,8.24,156.64,0.55,source_export
ORD-2024-010440-ITEM-1,ORD-2024-010440,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,126.13,6.31,119.82,0.40,source_export
ORD-2024-010441-ITEM-1,ORD-2024-010441,SKU-KIT-006,SKU-KIT-006,Reusable Food Wraps,Kitchen,1,91.78,4.59,87.19,0.50,source_export
ORD-2024-010442-ITEM-1,ORD-2024-010442,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,257.31,0.00,257.31,0.43,source_export
ORD-2024-010443-ITEM-1,ORD-2024-010443,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,1,158.98,7.95,151.03,0.39,source_export
ORD-2024-010444-ITEM-1,ORD-2024-010444,SKU-DEC-002,SKU-DEC-002,Minimal Wall Clock,Decor,1,272.02,0.00,272.02,0.32,source_export
ORD-2024-010445-ITEM-1,ORD-2024-010445,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,2,222.26,0.00,444.51,0.41,source_export
ORD-2024-010446-ITEM-1,ORD-2024-010446,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,244.07,12.20,231.87,0.41,source_export
ORD-2024-010447-ITEM-1,ORD-2024-010447,SKU-WELL-001,SKU-WELL-001,Yoga Mat,Wellness,1,268.68,0.00,268.68,0.35,source_export
ORD-2024-010448-ITEM-1,ORD-2024-010448,SKU-DEC-002,SKU-DEC-002,Minimal Wall Clock,Decor,2,268.30,0.00,536.60,0.32,source_export
