order_id,order_date,customer_id,attribution_channel,campaign_name,is_paid_attributed,order_subtotal_zar,discount_total_zar,shipping_fee_zar,order_total_zar,payment_method,order_status,_source_note
ORD-2024-010829,2024-02-27,CUST-003658,DV360,H1_Programmatic_Prospecting_Retail,true,108.83,12.09,49.00,157.83,card,completed,source_export
ORD-2024-010830,2024-02-18,CUST-001324,Email,Lifecycle_Email,false,407.80,0.00,69.00,476.80,card,refunded,source_export
ORD-2024-010831,2024-04-25,CUST-002225,Email,Lifecycle_Email,false,2025.67,67.13,0.00,2025.67,wallet,completed,source_export
ORD-2024-010832,2024-02-19,CUST-009496,Email,Lifecycle_Email,false,114.47,0.00,59.00,173.47,card,completed,source_export
ORD-2024-010833,2024-05-07,CUST-009671,Google Ads,H1_Search_Core_Retail,true,988.47,32.01,0.00,988.47,instant_eft,completed,source_export
ORD-2024-010834,2024-03-06,CUST-000990,Organic Search,Organic,false,133.77,7.04,49.00,182.77,card,completed,source_export
ORD-2024-010835,2024-05-03,CUST-001549,Email,Lifecycle_Email,false,149.83,0.00,59.00,208.83,card,completed,source_export
ORD-2024-010836,2024-05-22,CUST-006626,Google Ads,H1_Search_Core_Retail,true,1101.24,57.96,0.00,1101.24,card,completed,source_export
ORD-2024-010837,2024-03-21,CUST-002396,Organic Search,Organic,false,660.61,0.00,0.00,660.61,card,completed,source_export
ORD-2024-010838,2024-05-29,CUST-001301,CM360,H1_Display_MidFunnel_Retail,true,242.29,0.00,49.00,291.29,card,completed,source_export
ORD-2024-010839,2024-05-27,CUST-001644,Email,Lifecycle_Email,false,69.60,3.66,49.00,118.60,card,completed,source_export
ORD-2024-010840,2024-02-22,CUST-003262,Organic Search,Organic,false,337.66,17.77,49.00,386.66,card,completed,source_export
ORD-2024-010841,2024-03-01,CUST-008289,Direct,Direct,false,117.28,0.00,49.00,166.28,instant_eft,completed,source_export
ORD-2024-010842,2024-06-28,CUST-001192,Direct,Direct,false,118.12,0.00,49.00,167.12,wallet,completed,source_export
ORD-2024-010843,2024-05-17,CUST-002947,Organic Search,Organic,false,459.12,11.99,0.00,459.12,card,completed,source_export
ORD-2024-010844,2024-02-14,CUST-002739,Email,Lifecycle_Email,false,300.84,15.83,69.00,369.84,payflex,completed,source_export
ORD-2024-010845,2024-02-25,CUST-006196,Email,Lifecycle_Email,false,525.99,19.76,0.00,525.99,payflex,completed,source_export
ORD-2024-010846,2024-06-04,CUST-007716,Organic Search,Organic,false,212.97,11.21,69.00,281.97,instant_eft,completed,source_export
ORD-2024-010847,2024-02-11,CUST-009687,CM360,H1_Display_MidFunnel_Retail,true,907.79,3.97,0.00,907.79,card,refunded,source_export
ORD-2024-010848,2024-02-23,CUST-002442,Direct,Direct,false,194.54,10.24,69.00,263.54,card,completed,source_export
ORD-2024-010849,2024-05-04,CUST-003771,Google Ads,H1_Search_Core_Retail,true,134.23,14.91,69.00,203.23,card,completed,source_export
ORD-2024-010850,2024-02-14,CUST-002182,Organic Search,Organic,false,130.44,6.87,59.00,189.44,card,completed,source_export
ORD-2024-010851,2024-01-15,CUST-002273,Direct,Direct,false,550.83,20.00,0.00,550.83,wallet,completed,source_export
ORD-2024-010852,2024-03-04,CUST-008512,Google Ads,H1_Search_Core_Retail,true,966.69,65.08,0.00,966.69,card,completed,source_export
ORD-2024-010853,2024-04-16,CUST-008778,Direct,Direct,false,219.68,11.56,69.00,288.68,wallet,completed,source_export
ORD-2024-010854,2024-03-16,CUST-006646,Organic Search,Organic,false,280.18,0.00,59.00,339.18,wallet,completed,source_export
ORD-2024-010855,2024-01-25,CUST-004625,DV360,H1_Programmatic_Prospecting_Retail,true,399.44,44.38,59.00,458.44,card,completed,source_export
ORD-2024-010856,2024-03-21,CUST-009243,Organic Search,Organic,false,929.34,0.00,0.00,929.34,card,completed,source_export
ORD-2024-010857,2024-06-15,CUST-009810,Direct,Direct,false,256.56,0.00,69.00,325.56,card,completed,source_export
ORD-2024-010858,2024-01-26,CUST-008014,Organic Search,Organic,false,424.73,0.00,69.00,493.73,card,completed,source_export
ORD-2024-010859,2024-06-28,CUST-007091,Direct,Direct,false,247.55,13.03,49.00,296.55,instant_eft,completed,source_export
ORD-2024-010860,2024-04-23,CUST-004496,Google Ads,H1_Search_Core_Retail,true,237.32,0.00,49.00,286.32,card,completed,source_export
ORD-2024-010861,2024-04-30,CUST-007572,Direct,Direct,false,317.07,0.00,49.00,366.07,card,completed,source_export
ORD-2024-010862,2024-02-13,CUST-007541,Organic Search,Organic,false,730.11,38.43,0.00,730.11,card,completed,source_export
ORD-2024-010863,2024-03-16,CUST-002342,YouTube,H1_Video_Awareness_Retail,true,1452.91,76.47,0.00,1452.91,card,completed,source_export
ORD-2024-010864,2024-03-08,CUST-005785,CM360,H1_Display_MidFunnel_Retail,true,479.35,53.26,0.00,479.35,instant_eft,completed,source_export
ORD-2024-010865,2024-05-28,CUST-001954,DV360,H1_Programmatic_Prospecting_Retail,true,119.26,0.00,49.00,168.26,card,completed,source_export
ORD-2024-010866,2024-04-18,CUST-003991,Referral,Referral_Partners,false,122.54,6.45,59.00,181.54,card,completed,source_export
ORD-2024-010867,2024-03-29,CUST-005811,Organic Search,Organic,false,702.13,36.95,0.00,702.13,card,completed,source_export
ORD-2024-010868,2024-04-11,CUST-009895,Organic Search,Organic,false,1125.78,45.55,0.00,1125.78,card,completed,source_export
ORD-2024-010869,2024-03-25,CUST-004559,Organic Search,Organic,false,417.94,4.22,69.00,486.94,card,completed,source_export
ORD-2024-010870,2024-03-14,CUST-004479,Direct,Direct,false,202.00,0.00,69.00,271.00,card,completed,source_export
ORD-2024-010871,2024-04-11,CUST-008800,Organic Search,Organic,false,104.12,0.00,49.00,153.12,card,completed,source_export
ORD-2024-010872,2024-05-31,CUST-001993,Organic Search,Organic,false,1719.42,24.11,0.00,1719.42,card,completed,source_export
ORD-2024-010873,2024-04-18,CUST-009569,Referral,Referral_Partners,false,418.53,0.00,69.00,487.53,instant_eft,completed,source_export
ORD-2024-010874,2024-04-16,CUST-009138,Direct,Direct,false,217.87,11.47,69.00,286.87,card,completed,source_export
ORD-2024-010875,2024-04-09,CUST-000054,Organic Search,Organic,false,119.83,6.31,59.00,178.83,card,completed,source_export
ORD-2024-010876,2024-03-19,CUST-004098,Direct,Direct,false,240.56,0.00,59.00,299.56,instant_eft,cancelled,source_export
ORD-2024-010877,2024-03-12,CUST-005188,Organic Search,Organic,false,1740.98,0.00,0.00,1740.98,card,completed,source_export
ORD-2024-010878,2024-03-29,CUST-006943,Direct,Direct,false,536.01,22.43,0.00,536.01,card,cancelled by customer,source_export
ORD-2024-010879,2024-05-31,CUST-004056,Direct,Direct,false,499.66,0.00,0.00,499.66,card,completed,source_export
ORD-2024-010880,2024-04-26,CUST-009510,Google Ads,H1_Search_Core_Retail,true,632.41,53.99,0.00,632.41,card,completed,source_export
ORD-2024-010881,2024-04-04,CUST-005512,Direct,Direct,false,75.95,4.00,49.00,124.95,payflex,completed,source_export
ORD-2024-010882,2024-06-28,CUST-009941,Email,Lifecycle_Email,false,146.27,0.00,49.00,195.27,wallet,completed,source_export
ORD-2024-010883,2024-04-15,CUST-003776,Organic Search,Organic,false,87.25,4.59,69.00,156.25,card,completed,source_export
ORD-2024-010884,2024-04-24,CUST-001973,Organic Search,Organic,false,517.00,27.21,0.00,517.00,card,completed,source_export
ORD-2024-010885,2024-06-02,CUST-000929,Organic Search,Organic,false,962.18,37.16,0.00,962.18,wallet,completed,source_export
ORD-2024-010886,2024-01-27,CUST-006318,Referral,Referral_Partners,false,183.66,0.00,69.00,252.66,card,completed,source_export
ORD-2024-010887,2024-05-25,CUST-002344,Email,Lifecycle_Email,false,212.24,0.00,59.00,271.24,card,completed,source_export
ORD-2024-010888,2024-04-11,CUST-000923,CM360,H1_Display_MidFunnel_Retail,true,253.96,0.00,49.00,302.96,instant_eft,completed,source_export
ORD-2024-010889,2024-04-14,CUST-002674,Organic Search,Organic,false,132.70,0.00,59.00,191.70,card,completed,source_export
ORD-2024-010890,2024-01-04,CUST-001499,Direct,Direct,false,481.59,0.00,0.00,481.59,wallet,completed,source_export
ORD-2024-010891,2024-05-01,CUST-004675,Direct,Direct,false,76.17,0.00,59.00,135.17,instant_eft,completed,source_export
ORD-2024-010892,2024-03-31,CUST-003233,Email,Lifecycle_Email,false,1354.88,71.31,0.00,1354.88,card,completed,source_export
ORD-2024-010893,2024-04-27,CUST-004505,Direct,Direct,false,267.81,0.00,49.00,316.81,card,completed,source_export
ORD-2024-010894,2024-04-26,CUST-007959,Referral,Referral_Partners,false,224.30,0.00,49.00,273.30,payflex,completed,source_export
ORD-2024-010895,2024-04-02,CUST-002580,CM360,H1_Display_MidFunnel_Retail,true,1352.89,107.19,0.00,1352.89,card,completed,source_export
ORD-2024-010896,2024-03-22,CUST-001547,Direct,Direct,false,147.58,0.00,59.00,206.58,payflex,completed,source_export
ORD-2024-010897,2024-06-08,CUST-006672,Email,Lifecycle_Email,false,461.03,10.41,0.00,461.03,payflex,completed,source_export
ORD-2024-010898,2024-06-17,CUST-003545,Direct,Direct,false,788.92,41.53,0.00,788.92,card,completed,source_export
ORD-2024-010899,2024-05-30,CUST-004467,Email,Lifecycle_Email,false,392.78,0.00,69.00,461.78,instant_eft,completed,source_export
ORD-2024-010900,2024-06-26,CUST-008595,CM360,H1_Display_MidFunnel_Retail,true,303.64,15.98,59.00,362.64,instant_eft,completed,source_export
ORD-2024-010901,2024-06-30,CUST-009850,Organic Search,Organic,false,306.10,0.00,59.00,365.10,wallet,completed,source_export
ORD-2024-010902,2024-02-29,CUST-000064,Email,Lifecycle_Email,false,152.15,8.01,49.00,201.15,payflex,completed,source_export
ORD-2024-010903,2024-01-18,CUST-005386,Email,Lifecycle_Email,false,221.71,0.00,49.00,270.71,wallet,completed,source_export
ORD-2024-010904,2024-01-01,CUST-000931,Organic Search,Organic,false,150.98,7.95,49.00,199.98,card,completed,source_export
ORD-2024-010905,2024-03-25,CUST-008597,Organic Search,Organic,false,600.30,23.24,0.00,600.30,card,completed,source_export
ORD-2024-010906,2024-05-12,CUST-005689,Referral,Referral_Partners,false,416.14,21.90,59.00,475.14,instant_eft,completed,source_export
ORD-2024-010907,2024-04-18,CUST-008014,Organic Search,Organic,false,339.54,0.00,59.00,398.54,wallet,completed,source_export
ORD-2024-010908,2024-06-19,CUST-006510,Organic Search,Organic,false,119.03,6.26,59.00,178.03,instant_eft,completed,source_export
ORD-2024-010909,2024-02-12,CUST-003444,Referral,Referral_Partners,false,572.92,0.00,0.00,572.92,card,completed,source_export
ORD-2024-010910,2024-02-14,CUST-000494,CM360,H1_Display_MidFunnel_Retail,true,769.01,85.44,0.00,769.01,card,completed,source_export
ORD-2024-010911,2024-02-27,CUST-008888,Referral,Referral_Partners,false,249.96,0.00,69.00,318.96,wallet,completed,source_export
ORD-2024-010912,2024-05-09,CUST-003692,Referral,Referral_Partners,false,77.57,0.00,59.00,136.57,wallet,completed,source_export
ORD-2024-010913,2024-06-24,CUST-010159,Organic Search,Organic,false,272.97,14.37,59.00,331.97,wallet,completed,source_export
ORD-2024-010914,2024-06-18,CUST-003810,Email,Lifecycle_Email,false,753.85,0.00,0.00,753.85,card,completed,source_export
ORD-2024-010915,2024-05-13,CUST-009810,Organic Search,Organic,false,322.58,12.60,69.00,391.58,card,completed,source_export
ORD-2024-010916,2024-02-05,CUST-002384,Direct,Direct,false,132.79,6.99,69.00,201.79,card,completed,source_export
ORD-2024-010917,2024-01-05,CUST-007376,Direct,Direct,false,1341.67,0.00,0.00,1341.67,card,completed,source_export
ORD-2024-010918,2024-01-04,CUST-006716,Direct,Direct,false,345.76,6.81,49.00,394.76,wallet,completed,source_export
ORD-2024-010919,2024-06-07,CUST-009897,Email,Lifecycle_Email,false,120.87,6.36,69.00,189.87,card,completed,source_export
ORD-2024-010920,2024-03-17,CUST-000357,Direct,Direct,false,151.68,0.00,49.00,200.68,card,completed,source_export
ORD-2024-010921,2024-06-11,CUST-006819,Organic Search,Organic,false,421.87,0.00,49.00,470.87,payflex,completed,source_export
ORD-2024-010922,2024-05-22,CUST-006365,Google Ads,H1_Search_Core_Retail,true,387.22,43.02,69.00,456.22,wallet,completed,source_export
ORD-2024-010923,2024-03-22,CUST-004511,CM360,H1_Display_MidFunnel_Retail,true,123.90,0.00,69.00,192.90,card,completed,source_export
ORD-2024-010924,2024-02-06,CUST-007908,Email,Lifecycle_Email,false,733.52,9.28,0.00,733.52,wallet,completed,source_export
ORD-2024-010925,2024-03-18,CUST-009167,Organic Search,Organic,false,100.74,5.30,49.00,149.74,card,completed,source_export
ORD-2024-010926,2024-04-26,CUST-002385,Google Ads,H1_Search_Core_Retail,true,165.90,18.43,59.00,224.90,card,completed,source_export
ORD-2024-010927,2024-05-14,CUST-001276,Organic Search,Organic,false,567.83,0.00,0.00,567.83,card,completed,source_export
ORD-2024-010928,2024-02-03,CUST-001872,Direct,Direct,false,724.36,38.13,0.00,724.36,card,completed,source_export
ORD-2024-010929,2024-02-07,CUST-004399,Referral,Referral_Partners,false,496.03,12.98,0.00,496.03,instant_eft,completed,source_export
ORD-2024-010930,2024-05-02,CUST-010065,Referral,Referral_Partners,false,441.67,14.55,59.00,500.67,card,completed,source_export
ORD-2024-010931,2024-02-20,CUST-005328,Email,Lifecycle_Email,false,122.07,0.00,49.00,171.07,instant_eft,completed,source_export
ORD-2024-010932,2024-03-31,CUST-007456,Direct,Direct,false,138.00,0.00,49.00,187.00,card,completed,source_export
ORD-2024-010933,2024-05-21,CUST-003441,Direct,Direct,false,1259.37,58.33,0.00,1259.37,card,completed,source_export
ORD-2024-010934,2024-04-23,CUST-000147,Email,Lifecycle_Email,false,645.33,0.00,0.00,645.33,card,completed,source_export
ORD-2024-010935,2024-03-28,CUST-006501,Direct,Direct,false,313.53,0.00,59.00,372.53,wallet,completed,source_export
ORD-2024-010936,2024-04-24,CUST-001240,Direct,Direct,false,107.10,5.64,69.00,176.10,instant_eft,completed,source_export
ORD-2024-010937,2024-05-05,CUST-008273,Direct,Direct,false,324.04,0.00,69.00,393.04,instant_eft,completed,source_export
ORD-2024-010938,2024-06-08,CUST-009017,Organic Search,Organic,false,732.14,0.00,0.00,732.14,payflex,completed,source_export
ORD-2024-010939,2024-06-26,CUST-001861,Referral,Referral_Partners,false,386.80,20.36,69.00,455.80,instant_eft,completed,source_export
ORD-2024-010940,2024-03-05,CUST-009725,Direct,Direct,false,421.58,8.11,59.00,480.58,card,completed,source_export
ORD-2024-010941,2024-04-28,CUST-000810,Google Ads,H1_Search_Core_Retail,true,673.53,35.45,0.00,673.53,instant_eft,completed,source_export
ORD-2024-010942,2024-06-11,CUST-005242,Direct,Direct,false,740.62,0.00,0.00,740.62,instant_eft,completed,source_export
ORD-2024-010943,2024-01-13,CUST-008534,Organic Search,Organic,false,289.61,0.00,69.00,358.61,card,completed,source_export
ORD-2024-010944,2024-05-25,CUST-008310,DV360,H1_Programmatic_Prospecting_Retail,true,153.10,0.00,49.00,202.10,wallet,completed,source_export
ORD-2024-010945,2024-02-24,CUST-000434,Organic Search,Organic,false,410.53,16.79,69.00,479.53,card,completed,source_export
ORD-2024-010946,2024-03-08,CUST-002201,Organic Search,Organic,false,215.15,11.32,69.00,284.15,wallet,completed,source_export
ORD-2024-010947,2024-04-23,CUST-002832,Organic Search,Organic,false,456.75,0.00,0.00,456.75,card,cancelled,source_export
ORD-2024-010948,2024-06-26,CUST-000398,Direct,Direct,false,579.67,0.00,0.00,579.67,card,cancelled by customer,source_export
ORD-2024-010949,2024-05-19,CUST-004783,Google Ads,H1_Search_Core_Retail,true,526.17,0.00,0.00,526.17,card,completed,source_export
ORD-2024-010950,2024-02-09,CUST-002298,Direct,Direct,false,538.87,28.36,0.00,538.87,card,refunded,source_export
ORD-2024-010951,2024-05-02,CUST-004233,CM360,H1_Display_MidFunnel_Retail,true,262.97,0.00,69.00,331.97,card,completed,source_export
ORD-2024-010952,2024-05-26,CUST-002693,Organic Search,Organic,false,281.64,14.82,69.00,350.64,card,completed,source_export
ORD-2024-010953,2024-02-04,CUST-007532,Organic Search,Organic,false,292.21,15.38,69.00,361.21,instant_eft,completed,source_export
ORD-2024-010954,2024-01-04,CUST-007969,Organic Search,Organic,false,448.99,0.00,69.00,517.99,instant_eft,completed,source_export
ORD-2024-010955,2024-02-29,CUST-008435,YouTube,H1_Video_Awareness_Retail,true,138.89,15.43,59.00,197.89,instant_eft,completed,source_export
ORD-2024-010956,2024-03-19,CUST-005238,Direct,Direct,false,121.79,0.00,59.00,180.79,card,completed,source_export
ORD-2024-010957,2024-01-18,CUST-006025,Referral,Referral_Partners,false,185.15,0.00,49.00,234.15,card,completed,source_export
ORD-2024-010958,2024-04-13,CUST-007007,Organic Search,Organic,false,302.80,0.00,49.00,351.80,instant_eft,completed,source_export
ORD-2024-010959,2024-03-09,CUST-004983,Organic Search,Organic,false,696.54,36.66,0.00,696.54,card,completed,source_export
ORD-2024-010960,2024-03-03,CUST-002814,Organic Search,Organic,false,765.25,30.36,0.00,765.25,card,completed,source_export
ORD-2024-010961,2024-06-18,CUST-004166,Google Ads,H1_Search_Core_Retail,true,385.28,42.81,69.00,454.28,card,completed,source_export
ORD-2024-010962,2024-01-16,CUST-006253,Organic Search,Organic,false,187.34,9.86,49.00,236.34,card,completed,source_export
ORD-2024-010963,2024-04-04,CUST-001059,Organic Search,Organic,false,121.59,6.40,49.00,170.59,card,completed,source_export
ORD-2024-010964,2024-05-06,CUST-000403,Organic Search,Organic,false,160.05,8.42,49.00,209.05,card,completed,source_export
ORD-2024-010965,2024-04-30,CUST-008857,Organic Search,Organic,false,542.12,0.00,0.00,542.12,card,completed,source_export
ORD-2024-010966,2024-06-06,CUST-004790,Email,Lifecycle_Email,false,574.85,0.00,0.00,574.85,card,completed,source_export
ORD-2024-010967,2024-01-10,CUST-003669,Organic Search,Organic,false,112.61,5.93,49.00,161.61,instant_eft,completed,source_export
ORD-2024-010968,2024-06-14,CUST-001985,Referral,Referral_Partners,false,93.06,0.00,69.00,162.06,card,completed,source_export
ORD-2024-010969,2024-05-27,CUST-000584,Email,Lifecycle_Email,false,73.04,3.84,59.00,132.04,payflex,completed,source_export
ORD-2024-010970,2024-01-15,CUST-001500,Referral,Referral_Partners,false,129.19,0.00,69.00,198.19,card,completed,source_export
ORD-2024-010971,2024-04-23,CUST-004245,Organic Search,Organic,false,627.66,33.03,0.00,627.66,card,completed,source_export
ORD-2024-010972,2024-03-28,CUST-005445,Direct,Direct,false,113.87,5.99,49.00,162.87,card,completed,source_export
ORD-2024-010973,2024-06-04,CUST-006704,Email,Lifecycle_Email,false,386.32,0.00,59.00,445.32,card,completed,source_export
ORD-2024-010974,2024-02-21,CUST-002978,Direct,Direct,false,301.80,15.88,69.00,370.80,card,completed,source_export
ORD-2024-010975,2024-06-11,CUST-008065,Referral,Referral_Partners,false,211.11,11.11,49.00,260.11,card,completed,source_export
ORD-2024-010976,2024-02-03,CUST-007669,YouTube,H1_Video_Awareness_Retail,true,241.53,12.71,49.00,290.53,card,completed,source_export
ORD-2024-010977,2024-02-08,CUST-005366,Referral,Referral_Partners,false,532.65,28.04,0.00,532.65,card,completed,source_export
ORD-2024-010978,2024-01-24,CUST-007309,Direct,Direct,false,236.27,0.00,49.00,285.27,card,completed,source_export
ORD-2024-010979,2024-05-06,CUST-008001,Organic Search,Organic,false,1080.32,4.29,0.00,1080.32,card,completed,source_export
ORD-2024-010980,2024-06-18,CUST-009013,Organic Search,Organic,false,142.61,7.51,59.00,201.61,wallet,completed,source_export
ORD-2024-010981,2024-03-02,CUST-006007,Direct,Direct,false,767.85,40.41,0.00,767.85,wallet,completed,source_export
ORD-2024-010982,2024-01-24,CUST-000275,DV360,H1_Programmatic_Prospecting_Retail,true,1297.29,35.16,0.00,1297.29,card,completed,source_export
ORD-2024-010983,2024-02-05,CUST-003438,Organic Search,Organic,false,974.53,14.70,0.00,974.53,wallet,completed,source_export
ORD-2024-010984,2024-05-11,CUST-000154,Direct,Direct,false,471.61,10.74,0.00,471.61,card,completed,source_export
ORD-2024-010985,2024-04-19,CUST-009946,Google Ads,H1_Search_Core_Retail,true,191.64,21.29,69.00,260.64,card,completed,source_export
ORD-2024-010986,2024-05-27,CUST-004901,YouTube,H1_Video_Awareness_Retail,true,506.58,0.00,0.00,R 506.58,wallet,completed,source_export
ORD-2024-010987,2024-05-22,CUST-000925,DV360,H1_Programmatic_Prospecting_Retail,true,400.27,29.61,69.00,469.27,card,completed,source_export
ORD-2024-010988,2024-05-02,CUST-005415,DV360,H1_Programmatic_Prospecting_Retail,true,479.23,53.25,0.00,479.23,card,completed,source_export
ORD-2024-010989,2024-01-30,CUST-006101,Referral,Referral_Partners,false,187.62,9.87,59.00,246.62,wallet,completed,source_export
ORD-2024-010990,2024-03-12,CUST-000749,DV360,H1_Programmatic_Prospecting_Retail,true,233.17,12.27,59.00,292.17,card,completed,source_export
ORD-2024-010991,2024-05-14,CUST-005348,Referral,Referral_Partners,false,353.08,11.26,69.00,422.08,instant_eft,completed,source_export
ORD-2024-010992,2024-04-04,CUST-005911,Direct,Direct,false,229.47,12.08,49.00,278.47,card,completed,source_export
ORD-2024-010993,2024-06-07,CUST-002316,Direct,Direct,false,138.46,0.00,69.00,207.46,card,completed,source_export
ORD-2024-010994,2024-05-03,CUST-000780,Organic Search,Organic,false,215.38,5.21,49.00,264.38,instant_eft,completed,source_export
ORD-2024-010995,2024-01-24,CUST-001747,Organic Search,Organic,false,359.53,18.92,69.00,428.53,instant_eft,completed,source_export
ORD-2024-010996,2024-06-07,CUST-003546,Direct,Direct,false,74.66,0.00,59.00,133.66,payflex,completed,source_export
ORD-2024-010997,2024-02-26,CUST-010176,Organic Search,Organic,false,234.69,0.00,49.00,283.69,payflex,completed,source_export
ORD-2024-010998,2024-05-30,CUST-008839,Referral,Referral_Partners,false,373.60,0.00,49.00,422.60,instant_eft,completed,source_export
ORD-2024-010999,2024-01-31,CUST-006034,DV360,H1_Programmatic_Prospecting_Retail,true,226.91,0.00,69.00,295.91,card,completed,source_export
ORD-2024-011000,2024-02-03,CUST-003722,Google Ads,H1_Search_Core_Retail,true,816.32,66.61,0.00,816.32,card,completed,source_export
ORD-2024-011001,2024-02-27,CUST-007440,Email,Lifecycle_Email,false,430.28,22.65,69.00,499.28,wallet,completed,source_export
ORD-2024-011002,2024-01-11,CUST-010102,Organic Search,Organic,false,212.37,"4,94",49.00,261.37,card,completed,source_export
ORD-2024-011003,2024-05-04,CUST-004649,Direct,Direct,false,181.56,0.00,49.00,230.56,card,completed,source_export
ORD-2024-011004,2024-04-01,CUST-004659,DV360,H1_Programmatic_Prospecting_Retail,true,313.62,0.00,69.00,382.62,card,completed,source_export
ORD-2024-011005,2024-04-11,CUST-010313,Email,Lifecycle_Email,false,163.77,0.00,49.00,212.77,wallet,completed,source_export
ORD-2024-011006,2024-05-03,CUST-002510,Organic Search,Organic,false,80.12,4.22,49.00,129.12,card,completed,source_export
ORD-2024-011007,2024-02-18,CUST-008415,Direct,Direct,false,707.24,37.22,0.00,707.24,card,completed,source_export
ORD-2024-011008,2024-01-27,CUST-002439,Referral,Referral_Partners,false,362.58,10.62,59.00,421.58,card,completed,source_export
ORD-2024-011009,2024-04-07,CUST-000332,Google Ads,H1_Search_Core_Retail,true,567.18,63.02,0.00,567.18,card,completed,source_export
ORD-2024-011010,2024-04-21,CUST-005379,Organic Search,Organic,false,126.29,6.65,59.00,185.29,card,completed,source_export
ORD-2024-011011,2024-01-13,CUST-000281,CM360,H1_Display_MidFunnel_Retail,true,243.53,27.06,69.00,312.53,card,completed,source_export
ORD-2024-011012,2024-03-09,CUST-004371,Direct,Direct,false,170.58,8.98,49.00,219.58,card,refunded,source_export
ORD-2024-011013,2024-03-20,CUST-003061,Organic Search,Organic,false,94.41,0.00,49.00,143.41,card,completed,source_export
ORD-2024-011014,2024-06-04,CUST-010234,Direct,Direct,false,349.67,18.40,49.00,398.67,card,completed,source_export
ORD-2024-011015,30/05/2024,CUST-007132,Email,Lifecycle_Email,false,129.45,6.81,49.00,178.45,instant_eft,completed,source_export
ORD-2024-011016,2024-01-29,CUST-004868,Organic Search,Organic,false,886.68,33.25,0.00,886.68,payflex,completed,source_export
ORD-2024-011017,2024-06-01,CUST-008881,Email,Lifecycle_Email,false,374.75,19.72,59.00,433.75,instant_eft,completed,source_export
ORD-2024-011018,2024-01-12,CUST-004869,CM360,H1_Display_MidFunnel_Retail,true,490.03,25.79,0.00,490.03,card,completed,source_export
ORD-2024-011019,2024-06-25,CUST-003178,Referral,Referral_Partners,false,351.80,6.92,69.00,420.80,card,completed,source_export
ORD-2024-011020,2024-04-20,CUST-000354,Referral,Referral_Partners,false,987.52,12.08,0.00,987.52,card,completed,source_export
ORD-2024-011021,2024-02-21,CUST-009557,Referral,Referral_Partners,false,151.30,0.00,69.00,220.30,card,completed,source_export
ORD-2024-011022,2024-03-06,CUST-010236,Email,Lifecycle_Email,false,122.57,6.45,49.00,171.57,card,completed,source_export
ORD-2024-011023,2024-06-28,CUST-009688,Email,Lifecycle_Email,false,721.93,37.99,0.00,721.93,card,completed,source_export
ORD-2024-011024,2024-01-17,CUST-006909,Email,Lifecycle_Email,false,179.71,0.00,49.00,228.71,wallet,completed,source_export
ORD-2024-011025,2024-06-23,CUST-001463,Direct,Direct,false,222.43,0.00,69.00,291.43,wallet,completed,source_export
ORD-2024-011026,2024-05-30,CUST-005086,Google Ads,H1_Search_Core_Retail,true,163.72,18.19,59.00,222.72,card,completed,source_export
ORD-2024-011027,2024-01-06,CUST-003423,Organic Search,Organic,false,168.48,0.00,49.00,217.48,instant_eft,completed,source_export
ORD-2024-011028,2024-04-14,CUST-001768,Organic Search,Organic,false,339.98,0.00,49.00,388.98,card,completed,source_export
ORD-2024-011029,2024-06-16,CUST-007151,Email,Lifecycle_Email,false,276.36,0.00,59.00,335.36,card,completed,source_export
ORD-2024-011030,2024-05-18,CUST-009270,Organic Search,Organic,false,338.28,17.81,59.00,397.28,card,completed,source_export
ORD-2024-011031,2024-06-12,CUST-004151,Referral,Referral_Partners,false,436.55,18.52,59.00,495.55,card,completed,source_export
ORD-2024-011032,2024-02-14,CUST-006449,Referral,Referral_Partners,false,465.27,0.00,0.00,465.27,payflex,completed,source_export
ORD-2024-011033,2024-05-01,CUST-001944,Direct,Direct,false,147.33,0.00,49.00,196.33,card,completed,source_export
ORD-2024-011034,2024-04-26,CUST-010334,Referral,Referral_Partners,false,240.11,12.63,69.00,309.11,card,completed,source_export
ORD-2024-011035,2024-04-13,CUST-009381,Direct,Direct,false,110.36,5.81,69.00,179.36,card,completed,source_export
ORD-2024-011036,2024-01-23,CUST-003798,DV360,H1_Programmatic_Prospecting_Retail,true,136.38,7.18,69.00,205.38,instant_eft,completed,source_export
ORD-2024-011037,2024-01-04,CUST-000927,Direct,Direct,false,297.84,15.68,69.00,366.84,card,completed,source_export
ORD-2024-011038,2024-04-26,CUST-000572,Organic Search,Organic,false,286.22,0.00,69.00,355.22,card,completed,source_export
ORD-2024-011039,2024-04-30,CUST-007062,Google Ads,H1_Search_Core_Retail,true,222.35,24.71,69.00,291.35,card,completed,source_export
ORD-2024-011040,2024-06-29,CUST-010176,Email,Lifecycle_Email,false,136.99,0.00,59.00,195.99,card,completed,source_export
ORD-2024-011041,2024-03-27,CUST-009300,CM360,H1_Display_MidFunnel_Retail,true,218.92,11.52,49.00,267.92,card,completed,source_export
ORD-2024-011042,2024-06-19,CUST-003877,Organic Search,Organic,false,148.34,7.81,49.00,197.34,card,completed,source_export
ORD-2024-011043,2024-05-19,CUST-005933,Referral,Referral_Partners,false,584.61,30.77,0.00,584.61,card,completed,source_export
